,combined
406,"AU: Vettas, Nikolaos (BRer)"
407,AF: Athens University of Economics and Business and CEPR
408,"SO: Journal of Economic Literature, 50(4), December 2012, pp. 1142-43"
409,IS: 0022-0515
410,"BK: Petrakis, Panagiotis New York and Heidelberg: Springer, 2012"
411,DT: Book Review
412,PY: 2012
413,"DE: Macroeconomics: Production E23, Business Fluctuations, Cycles E32, Financial Markets and the Macroeconomy E44, Financial Crises G01, Economywide Country Studies: Europe O52, Economic Sociology, Economic Anthropology, Social and Economic Stratification Z13"
414,"KY: Crisis, Cultural, Financial Crisis, Growth, Monetary, Social Norms"
415,LA: English
416,UD: 201212
417,AN: 1334638
418,BR:
419,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
420,"TI: Carbon Coalitions: Business, Climate Politics, and the Rise of Emissions Trading"
421,"AU: Rabe, Barry G. (BRer)"
422,"AF: Gerald R. Ford School of Public Policy, University of Michigan"
423,"SO: Journal of Economic Literature, 50(4), December 2012, pp. 1143-45"
424,IS: 0022-0515
425,"BK: Meckling, Jonas Cambridge and London: MIT Press, 2011"
426,DT: Book Review
427,PY: 2012
428,"DE: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior D72, Pollution Control Adoption Costs, Distributional Effects, Employment Effects Q52, Climate, Natural Disasters, Global Warming Q54, Environmental Economics: Government Policy Q58"
429,"KY: Climate, Coalitions, Election, Government, Interest Group, Lobbying, Politic, Political, Rent Seeking"
430,LA: English
431,UD: 201212
432,AN: 1334639
433,BR:
434,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
435,TI: The Green Paradox: A Supply-Side Approach to Global Warming
436,"AU: Wang, Tao (BRer)"
437,AF: Environmental Defense Fund and Swarthmore College
438,"SO: Journal of Economic Literature, 50(4), December 2012, pp. 1145-46"
439,IS: 0022-0515
440,"BK: Sinn, Hans-Werner Cambridge and London: MIT Press, 2012"
441,DT: Book Review
442,PY: 2012
443,"DE: Energy: Demand and Supply, Prices Q41, Energy: Government Policy Q48, Climate, Natural Disasters, Global Warming Q54, Environmental Economics: Government Policy Q58"
444,"KY: Climate, Energy, Energy Supply, Fuel"
445,LA: English
446,UD: 201212
447,AN: 1334640
448,BR:
449,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
450,TI: Poker: The Parody of Capitalism
451,"AU: Baron, James N. (BRer)"
452,AF: Yale School of Management
453,"SO: Journal of Economic Literature, 50(4), December 2012, pp. 1149-50"
454,IS: 0022-0515
455,"BK: Bjerg, Ole Ann Arbor: University of Michigan Press, 2011"
456,DT: Book Review
457,PY: 2012
458,"DE: Sports, Gambling, Restaurants, Recreation, Tourism L83, Economic Sociology, Economic Anthropology, Social and Economic Stratification Z13"
459,"KY: Athlete, Gambling, Golf, Racing, Social Networks, Social Norms"
460,LA: English
461,UD: 201212
462,AN: 1334641
463,BR:
464,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
465,TI: Jewish Economies: Development and Migration in America and Beyond. Volume 1. The Economic Life of American Jewry
466,"AU: Chiswick, Barry R. (BRer)"
467,AF: George Washington University
468,"SO: Journal of Economic Literature, 50(4), December 2012, pp. 1150-55"
469,IS: 0022-0515
470,"BK: Kuznets, Simon, Kuznets, Simon Edited by Stephanie Lo and E. Glen Weyl. New Brunswick, N.J. and London: Transaction Edited by Stephanie Lo and E. Glen Weyl. New Brunswick, N.J. and London: Transaction, 2012"
471,DT: Book Review
472,PY: 2012
473,"DE: Demographic Trends, Macroeconomic Effects, and Forecasts J11, Economics of Minorities, Races, Indigenous Peoples, and Immigrants, Non-labor Discrimination J15, Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: U.S., Canada: Pre-1913 N31, Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: U.S., Canada: 1913- N32, Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration, Regional Labor Markets, Population, Neighborhood Characteristics R23, Cultural Economics: Religion Z12"
474,"KY: Anti Semitism, Bias, Birth, Census, Cultural, Culture, Deaths, Demographics, Demography, Discrimination, Economic History, Emigration, History, Immigrant, Immigration, Inequality, Migration, Population, Refugee, Religion, Union"
475,LA: English
476,UD: 201212
477,AN: 1334642
478,BR:
479,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
480,"TI: Heredity, Family, and Inequality: A Critique of Social Sciences"
481,"AU: Mazumder, Bhash (BRer)"
482,AF: Federal Reserve Bank of Chicago
483,"SO: Journal of Economic Literature, 50(4), December 2012, pp. 1146-49"
484,IS: 0022-0515
485,"BK: Beenstock, Michael Cambridge and London: MIT Press, 2012"
486,DT: Book Review
487,PY: 2012
488,"DE: Marriage, Marital Dissolution, Family Structure, Domestic Abuse J12, Fertility, Family Planning, Child Care, Children, Youth J13, Economic Sociology, Economic Anthropology, Social and Economic Stratification Z13"
489,"KY: Childhood, Families, Family, Fertility, Parent"
490,LA: English
491,UD: 201212
492,AN: 1334643
493,BR:
494,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
495,TI: Something for Nothing: A Novel
496,"AU: Bauman, Yoram (BRer)"
497,AF: University of Washington Program on the Environment and www.standupeconomist.com
498,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 513-14"
499,IS: 0022-0515
500,"BK: Klein, Michael W. Cambridge and London: MIT Press, 2011"
501,DT: Book Review
502,PY: 2012
503,DE: Economic Education and Teaching of Economics: General A20
504,"KY: Economics, Education"
505,LA: English
506,UD: 201206
507,AN: 1299981
508,BR:
509,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
510,TI: A Theory of Fairness and Social Welfare
511,"AU: Boadway, Robin (BRer)"
512,"AF: Queen's University, Kingston"
513,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 517-21"
514,IS: 0022-0515
515,"BK: Fleurbaey, Marc_Maniquet, Francois Econometric Society Monographs. Cambridge and New York: Cambridge University Press, 2011"
516,DT: Book Review
517,PY: 2012
518,"DE: Equity, Justice, Inequality, and Other Normative Criteria and Measurement D63, Search, Learning, Information and Knowledge, Communication, Belief D83, Personal Income and Other Nonbusiness Taxes and Subsidies, includes inheritance and gift taxes H24, Public Goods H41"
519,"KY: Allocation, Distribution, Egalitarian, Endowment, Equity, Fairness, Full Information, Income Tax, Inequality, Information, Needs, Public Goods, Social Welfare, Social Welfare Function, Surprise, Tax, Tax System, Welfare"
520,LA: English
521,UD: 201206
522,AN: 1299982
523,BR:
524,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
525,TI: Changing Inequality
526,"AU: Burkhauser, Richard V. (BRer)"
527,AF: Cornell University and University of Melbourne
528,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 514-16"
529,IS: 0022-0515
530,"BK: Blank, Rebecca M. Aaron Wildavsky Forum for Public Policy, vol. 8. Berkeley and Los Angeles: University of California Press, 2011"
531,DT: Book Review
532,PY: 2012
533,"DE: Personal Income, Wealth, and Their Distributions D31, Wage Level and Structure, Wage Differentials J31"
534,"KY: Distribution, Earnings, Gini, Gini Coefficient, Hourly Wages, Income, Inequality, Wage"
535,LA: English
536,UD: 201206
537,AN: 1299983
538,BR:
539,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
540,TI: Beauty Pays: Why Attractive People Are More Successful
541,"AU: Kamenica, Emir (BRer)"
542,AF: University of Chicago
543,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 521-23"
544,IS: 0022-0515
545,"BK: Hamermesh, Daniel S. Princeton and Oxford: Princeton University Press, 2011"
546,DT: Book Review
547,PY: 2012
548,"DE: Microeconomic Behavior: Underlying Principles D01, General Welfare, Well-Being I31, Economics of the Elderly, Economics of the Handicapped, Non-labor Market Discrimination J14, Human Capital, Skills, Occupational Choice, Labor Productivity J24, Labor Discrimination J71"
549,"KY: Demographics, Discrimination, Equilibrium, Need, Needs, Occupation, Productivity"
550,LA: English
551,UD: 201206
552,AN: 1299984
553,BR:
554,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
555,TI: The Dictator's Handbook: Why Bad Behavior Is Almost Always Good Politics
556,"AU: Russett, Bruce (BRer)"
557,AF: Yale University
558,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 516-17"
559,IS: 0022-0515
560,"BK: Bueno de Mesquita, Bruce_Smith, Alastair New York: Perseus Books, Public Affairs, 2011"
561,DT: Book Review
562,PY: 2012
563,"DE: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior D72, Bureaucracy, Administrative Processes in Public Organizations, Corruption D73, Foreign Aid F35, Business Administration: General M10"
564,"KY: Aid, Campaign, Coalitions, Democracy, Dictatorship, Election, Foreign Aid, Gerrymandering, Politic, Political, Political Process, Presidential, Voter, Votes, Voting"
565,LA: English
566,UD: 201206
567,AN: 1299985
568,BR:
569,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
570,TI: Macroeconomics beyond the NAIRU
571,"AU: Pflueger, Carolin (BRer)"
572,AF: Harvard University
573,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 523-24"
574,IS: 0022-0515
575,"BK: Storm, Servaas_Naastepad, C. W. M. Cambridge and London: Harvard University Press, 2012"
576,DT: Book Review
577,PY: 2012
578,"DE: Macroeconomics: Production E23, Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital E24, Price Level, Inflation, Deflation E31, Technological Change: Choices and Consequences, Diffusion Processes O33, One, Two, and Multisector Growth Models O41"
579,"KY: Economic Growth, Employment, Growth, Inflation, Macroeconomics, NAIRU, Natural Rate, Output, Profits, Technology, Unemployment, Wage"
580,LA: English
581,UD: 201206
582,AN: 1299986
583,BR:
584,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
585,TI: A Decade of Debt
586,"AU: Chinn, Menzie D. (BRer)"
587,AF: University of Wisconsin
588,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 525-27"
589,IS: 0022-0515
590,"BK: Reinhart, Carmen M._Rogoff, Kenneth S. Policy Analyses in International Economics, vol. 95. Washington, D.C.: Peterson Institute for International Economics, 2011"
591,DT: Book Review
592,PY: 2012
593,"DE: International Lending and Debt Problems F34, Financial Crises G01, Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21, National Debt, Debt Management, Sovereign Debt H63, Economic Development: Financial Markets, Saving and Capital Investment, Corporate Finance and Governance O16"
594,"KY: Banking, Banking Crisis, Debt, Debt Crisis, External Debt, Finance, Financial Crisis, GDP, Lending, Liberalization"
595,LA: English
596,UD: 201206
597,AN: 1299987
598,BR:
599,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
600,"TI: Global Trade in Services: Fear, Facts, and Offshoring"
601,"AU: Lincoln, William F. (BRer)"
602,AF: University of Michigan
603,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 524-25"
604,IS: 0022-0515
605,"BK: Jensen, J. Bradford Washington, D.C.: Peterson Institute for International Economics, 2011"
606,DT: Book Review
607,PY: 2012
608,"DE: Trade Policy, International Trade Organizations F13, Empirical Studies of Trade F14, Industry Studies: Services: General L80, Industry Studies: Transportation and Utilities: General L90"
609,"KY: Agreement, Comparative Advantage, Exports, Import, International Trade, Liberalization, Non-Tradable, Nontradable, Policy, Protection, Service Sector, Services, Trade"
610,LA: English
611,UD: 201206
612,AN: 1299988
613,BR:
614,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
615,TI: Maynard's Revenge: The Collapse of Free Market Macroeconomics
616,"AU: Epstein, Gerald (BRer)"
617,"AF: University of Massachusetts, Amherst"
618,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 532-41"
619,IS: 0022-0515
620,"BK: Taylor, Lance Cambridge and London: Harvard University Press, 2010"
621,DT: Book Review
622,PY: 2012
623,"DE: History of Economic Thought: Neoclassical through 1925 (Austrian, Marshallian, Walrasian, Stockholm School) B13, History of Economic Thought: Macroeconomics B22, History of Economic Thought: Individuals B31, General Aggregative Models: Keynes, Keynesian, Post-Keynesian E12, Financial Crises G01"
624,"KY: Classical School, Economic Thought, Effective Demand, Finance, Financial Crisis, GDP, Globalization, History of Economic Thought, Macroeconomics, Macroeconomy, Monetary, Money, National Income Accounting, Neo Classical, Neo Keynesian, Neoclassical, New Classical, New Keynesian, Post-Keynesian, Walrasian, Wealth"
625,LA: English
626,UD: 201206
627,AN: 1299989
628,BR:
629,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
630,TI: Inside and Outside Liquidity
631,"AU: Krishnamurthy, Arvind (BRer)"
632,"AF: Kellogg School of Management, Northwestern University and NBER"
633,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 529-32"
634,IS: 0022-0515
635,"BK: Holmstrom, Bengt_Tirole, Jean Cambridge and London: MIT Press, 2011"
636,DT: Book Review
637,PY: 2012
638,"DE: Asset Pricing, Trading Volume, Bond Interest Rates G12, International Financial Markets G15, Financing Policy, Financial Risk and Risk Management, Capital and Ownership Structure, Value of Firms, Goodwill G32"
639,"KY: Asset Price, Asset Pricing, Bond, CAPM, Corporate Finance, Finance, Financing, Firm, Intermediation, Securities, Stocks, Treasury"
640,LA: English
641,UD: 201206
642,AN: 1299990
643,BR:
644,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
645,TI: From Financial Crisis to Global Recovery
646,"AU: Kuttner, Kenneth (BRer)"
647,AF: Williams College
648,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 527-29"
649,IS: 0022-0515
650,"BK: Desai, Padma New York and Chichester: Columbia University Press, 2011"
651,DT: Book Review
652,PY: 2012
653,"DE: Economic Education and Teaching of Economics: Undergraduate A22, Business Fluctuations, Cycles E32, Financial Markets and the Macroeconomy E44, Financial Crises G01, Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21, Investment Banking, Venture Capital, Brokerage, Ratings and Ratings Agencies G24, Financial Institutions and Services: Government Policy and Regulation G28"
654,"KY: Asset Price, Bank, Banking, Borrowing, Credit, Crisis, Economics, Expansion, Financial Crisis, Lending, Macroeconomics, Monetary, Money, Policy, Regulation, Reserves, Standard"
655,LA: English
656,UD: 201206
657,AN: 1299991
658,BR:
659,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
660,"TI: The Changing Body: Health, Nutrition, and Human Development in the Western World since 1700"
661,"AU: Margo, Robert A. (BRer)"
662,AF: Boston University and NBER
663,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 541-43"
664,IS: 0022-0515
665,"BK: Floud, Roderick_Fogel, Robert W._Harris New Approaches to Economic and Social History. NBER Series on Long-Term Factors in Economic Development. Cambridge and New York: Cambridge University Press, 2011"
666,DT: Book Review
667,PY: 2012
668,"DE: Health: General I10, Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: General, International, or Comparative N30"
669,"KY: Doctors, Economic History, Health, History"
670,LA: English
671,UD: 201206
672,AN: 1299992
673,BR:
674,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
675,TI: The Age of Equality: The Twentieth Century in Economic Perspective
676,"AU: Temin, Peter (BRer)"
677,AF: Massachusetts Institute of Technology
678,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 543-44"
679,IS: 0022-0515
680,"BK: Pomfret, Richard Cambridge and London: Harvard University Press, Belknap Press, 2011"
681,DT: Book Review
682,PY: 2012
683,"DE: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior D72, Economic History: Government, War, Law, International Relations, and Regulation: General, International, or Comparative N40, Capitalist Systems: General P10, Socialist Systems and Transitional Economies: General P20"
684,"KY: Capitalism, Communism, Deregulation, Economic History, Government, History, Liberty, Regulation, Revolutions"
685,LA: English
686,UD: 201206
687,AN: 1299993
688,BR:
689,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
690,TI: Pollution Limits and Polluters' Efforts to Comply: The Role of Government Monitoring and Enforcement
691,"AU: Judge, Rebecca P. (BRer)"
692,AF: St. Olaf College
693,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 544-45"
694,IS: 0022-0515
695,"BK: Earnhart, Dietrich H._Glicksman, Robert L. Stanford: Stanford University Press, Stanford Economics and Finance, 2011"
696,DT: Book Review
697,PY: 2012
698,"DE: Air Pollution, Water Pollution, Noise, Hazardous Waste, Solid Waste, Recycling Q53, Environmental Economics: Government Policy Q58"
699,"KY: Environmental Impact, Environmental Regulation, Polluter, Pollution, Regulation, Water"
700,LA: English
701,UD: 201206
702,AN: 1299994
703,BR:
704,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
705,TI: Economic Origins of Roman Christianity
706,"AU: Allen, Douglas W. (BRer)"
707,AF: Simon Fraser University
708,"SO: Journal of Economic Literature, 50(2), June 2012, pp. 545-46"
709,IS: 0022-0515
710,"BK: Ekelund, Robert B., Jr._Tollison Chicago and London: University of Chicago Press, 2011"
711,DT: Book Review
712,PY: 2012
713,"DE: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: Pre-1913 N33, Cultural Economics: Religion Z12"
714,"KY: Christianity, Churches, Consumer, History, Medieval, Religion, Slavery"
715,LA: English
716,UD: 201206
717,AN: 1299995
718,BR:
719,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
720,TI: Keynes: The Return of the Master
721,"AU: Taylor, Lance (BRer)"
722,AF: New School for Social Research
723,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 179-83"
724,IS: 0022-0515
725,"BK: Skidelsky, Robert New York: Perseus Books, Public Affairs, 2010"
726,DT: Book Review
727,PY: 2012
728,"DE: Role of Economics, Role of Economists A11, History of Economic Thought: Individuals B31, Financial Crises G01, Capitalist Systems: Political Economy P16"
729,"KY: Biography, Economic Systems, Economics, Economists, Financial Crisis"
730,LA: English
731,UD: 201203
732,AN: 1283972
733,BR:
734,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
735,TI: Adapt: Why Success Always Starts with Failure
736,"AU: Audretsch, David (BRer)"
737,AF: Indiana University
738,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 183"
739,IS: 0022-0515
740,"BK: Harford, Tim New York: Farrar, Straus and Giroux, 2011"
741,DT: Book Review
742,PY: 2012
743,"DE: Organizational Behavior, Transaction Costs, Property Rights D23, Information, Knowledge, and Uncertainty: General D80, Financial Crises G01, Climate, Natural Disasters, Global Warming Q54"
744,"KY: Climate, Environment, Organization"
745,LA: English
746,UD: 201203
747,AN: 1283973
748,BR:
749,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
750,"TI: Expectations, Employment and Prices"
751,"AU: Pintus, Patrick (BRer)"
752,"AF: Aix-Marseille School of Economics, Aix-Marseille University"
753,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 184-87"
754,IS: 0022-0515
755,"BK: Farmer, Roger E. A. Oxford and New York: Oxford University Press, 2010"
756,DT: Book Review
757,PY: 2012
758,"DE: Macroeconomics: Consumption, Saving, Wealth E21, Capital, Investment, Capacity E22, Macroeconomics: Production E23, Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital E24, Business Fluctuations, Cycles E32, Fiscal Policy E62"
759,"KY: Accumulation, Balanced Budget, Boom, Bubble, Business Cycle, Capital, Consumer, Consumption, Crisis, Cycle, Debt, Depression, Employment, Fiscal Policy, Full Employment, Inflation, Intergenerational Transfers, Investment, Macroeconomics, Money, Natural Rate, Output, Phillips Curve, Policy, Real Business Cycle, Recession, Stagflation, Supply, Underemployment, Unemployment, Wage, Wealth"
760,LA: English
761,UD: 201203
762,AN: 1283974
763,BR:
764,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
765,TI: Understanding Global Trade
766,"AU: Feenstra, Robert C. (BRer)"
767,"AF: University of California, Davis"
768,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 191-92"
769,IS: 0022-0515
770,"BK: Helpman, Elhanan Cambridge and London: Harvard University Press, Belknap Press, 2011"
771,DT: Book Review
772,PY: 2012
773,"DE: Empirical Studies of Trade F14, Multinational Firms, International Business F23, Organization of Production L23, Contracting Out, Joint Ventures, Technology Licensing L24"
774,"KY: Comparative Advantage, Firm, Firms, Foreign Direct Investment, International Trade, Outsourcing, Trade"
775,LA: English
776,UD: 201203
777,AN: 1283975
778,BR:
779,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
780,TI: Exchange-Rate Dynamics
781,"AU: Lyons, Richard K. (BRer)"
782,"AF: University of California, Berkeley"
783,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 187-91"
784,IS: 0022-0515
785,"BK: Evans, Martin D. D. Princeton Series in International Economics. Princeton and Oxford: Princeton University Press, 2011"
786,DT: Book Review
787,PY: 2012
788,"DE: General Aggregative Models: Neoclassical E13, Foreign Exchange F31"
789,"KY: Aggregation, Equilibrium, Exchange Rate, Foreign Exchange, Macroeconomics, Macroeconomy, Neo Classical, Neoclassical, Spot Rate"
790,LA: English
791,UD: 201203
792,AN: 1283976
793,BR:
794,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
795,TI: The Next Convergence: The Future of Economic Growth in a Multispeed World
796,"AU: Subramanian, Arvind (BRer)"
797,AF: Peterson Institute for International Economics and Center for Global Development
798,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 192-95"
799,IS: 0022-0515
800,"BK: Spence, Michael New York: Farrar, Straus and Giroux, 2011"
801,DT: Book Review
802,PY: 2012
803,"DE: Global Outlook F01, Financial Crises G01, Economic Development: General O10"
804,"KY: Developing Countries, Development, Financial Crisis, Global, World Economy"
805,LA: English
806,UD: 201203
807,AN: 1283977
808,BR:
809,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
810,TI: Pandora's Risk: Uncertainty at the Core of Finance
811,"AU: Roussanov, Nikolai (BRer)"
812,AF: University of Pennsylvania and NBER
813,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 195-97"
814,IS: 0022-0515
815,"BK: Osband, Kent New York and Chichester: Columbia University Press, Columbia Business School Publishing, 2011"
816,DT: Book Review
817,PY: 2012
818,"DE: Criteria for Decision-Making under Risk and Uncertainty D81, General Financial Markets: General (includes Measurement and Data) G10, Financial Institutions and Services: General G20"
819,"KY: Belief, Finance, Financial Institution, Financial Market, Probabilities, Probability, Risk, Securities, Uncertainty"
820,LA: English
821,UD: 201203
822,AN: 1283978
823,BR:
824,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
825,"TI: Unnatural Selection: Choosing Boys over Girls, and the Consequences of a World Full of Men"
826,"AU: Edlund, Lena (BRer)"
827,AF: Columbia University
828,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 200-201"
829,IS: 0022-0515
830,"BK: Hvistendahl, Mara New York: Perseus Books, Public Affairs, 2011"
831,DT: Book Review
832,PY: 2012
833,"DE: Demographic Trends, Macroeconomic Effects, and Forecasts J11, Economics of Gender, Non-labor Discrimination J16, Socialist Systems and Transitional Economies: Factor and Product Markets, Industry Studies, Population P23"
834,"KY: Bias, Birth, Cohorts, Eugenics, Female, Gender, Migration, Population, Women"
835,LA: English
836,UD: 201203
837,AN: 1283979
838,BR:
839,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
840,TI: Where Are All the Good Jobs Going? What National and Local Job Quality and Dynamics Mean for U.S. Workers
841,"AU: Houseman, Susan (BRer)"
842,AF: W. E. Upjohn Institute for Employment Research
843,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 198-200"
844,IS: 0022-0515
845,"BK: Holzer, Harry J._Lane, Julia I._Rosenblum New York: Russell Sage Foundation, 2011"
846,DT: Book Review
847,PY: 2012
848,"DE: Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital E24, Labor Demand J23, Wage Level and Structure, Wage Differentials J31, Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration, Regional Labor Markets, Population, Neighborhood Characteristics R23"
849,"KY: Census, Compensation, Earnings, Employment, Hires, Low Wage, Pay, Population, Regional, Unemployment, Wage, Wage Gap"
850,LA: English
851,UD: 201203
852,AN: 1283980
853,BR:
854,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
855,TI: Reconsidering Retirement: How Losses and Layoffs Affect Older Workers
856,"AU: Stock, Wendy A. (BRer)"
857,AF: Montana State University
858,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 197-98"
859,IS: 0022-0515
860,"BK: Coile, Courtney C._Levine, Phillip B. Washington, D. C.: Brookings Institution Press, 2010"
861,DT: Book Review
862,PY: 2012
863,"DE: Household Saving, Personal Finance D14, Economics of the Elderly, Economics of the Handicapped, Non-labor Market Discrimination J14, Retirement, Retirement Policies J26"
864,"KY: Older Workers, Retiree, Retirement"
865,LA: English
866,UD: 201203
867,AN: 1283981
868,BR:
869,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
870,"TI: Corporations in Evolving Diversity: Cognition, Governance, and Institutions"
871,"AU: Cremers, Martijn (BRer)"
872,AF: Yale School of Management
873,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 201-03"
874,IS: 0022-0515
875,"BK: Aoki, Masahiko Clarendon Lectures in Management Studies. Oxford and New York: Oxford University Press, 2010"
876,DT: Book Review
877,PY: 2012
878,"DE: Mergers, Acquisitions, Restructuring, Voting, Proxy Contests, Corporate Governance G34, Business Objectives of the Firm L21"
879,"KY: Corporate Governance, Firm, Firms, Governance, Shareholder"
880,LA: English
881,UD: 201203
882,AN: 1283982
883,BR:
884,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
885,TI: Hot Stove Economics: Understanding Baseball's Second Season
886,"AU: Sauer, Raymond D. (BRer)"
887,AF: Clemson University
888,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 203-04"
889,IS: 0022-0515
890,"BK: Bradbury, J. C. New York: Springer Science Business Media, Copernicus Books, 2011"
891,DT: Book Review
892,PY: 2012
893,"DE: Wage Level and Structure, Wage Differentials J31, Professional Labor Markets, Occupational Licensing J44, Sports, Gambling, Restaurants, Recreation, Tourism L83"
894,"KY: Compensation, Earnings, Labor Markets, Professionals, Salaries, Services, Sports"
895,LA: English
896,UD: 201203
897,AN: 1283983
898,BR:
899,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
900,TI: The Comingled Code: Open Source and Economic Development
901,"AU: von Krogh, Georg (BRer)"
902,AF: ETH Zurich
903,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 204-07"
904,IS: 0022-0515
905,"BK: Lerner, Josh_Schankerman, Mark Cambridge and London: MIT Press, 2010"
906,DT: Book Review
907,PY: 2012
908,"DE: Open Source Products and Markets L17, Information and Internet Services, Computer Software L86"
909,"KY: Firm, Firms, Open Source, Services, Software"
910,LA: English
911,UD: 201203
912,AN: 1283984
913,BR:
914,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
915,TI: When Wall Street Met Main Street: The Quest for an Investors' Democracy
916,"AU: Hausman, William J. (BRer)"
917,AF: College of William and Mary
918,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 207-09"
919,IS: 0022-0515
920,"BK: Ott, Julia C. Cambridge and London: Harvard University Press, 2011"
921,DT: Book Review
922,PY: 2012
923,"DE: General Financial Markets: General (includes Measurement and Data) G10, Economic History: Financial Markets and Institutions: U.S., Canada: 1913- N22"
924,"KY: Finance, Financial Market, Government Bonds, Securities, Stock Market"
925,LA: English
926,UD: 201203
927,AN: 1283985
928,BR:
