,index,ArticleID,Journal,PubDate,Title,Abstract,Language,Received,Accepted,Volume,Issue,Part,FirstPage,LastPage,Comments,CiteCount,Note
0,MISSING,MISSING,QJE,MISSING,Stereotypes,"We present a model of stereotypes based on Kahneman and Tversky’s representativeness heuristic. A decision maker assesses a target group by overweighting its representative types, defined as the types that occur more frequently in that group than in a baseline reference group. Stereotypes formed this way contain a “kernel of truth”: they are rooted in true differences between groups. Because stereotypes focus on differences, they cause belief distortions, particularly when groups are similar. Stereotypes are also context dependent: beliefs about a group depend on the characteristics of the reference group. In line with our predictions, beliefs in the lab about abstract groups and beliefs in the field about political groups are context dependent and distorted in the direction of representative types.",MISSING,MISSING,MISSING,131,4,MISSING,1753,1794,MISSING,4 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Evaluating Public Programs with Close Substitutes: The Case of HeadStart,"We use data from the Head Start Impact Study (HSIS) to evaluate the cost-effectiveness of Head Start, the largest early childhood education program in the United States. Head Start draws roughly a third of its participants from competing preschool programs, many of which receive public funds. We show that accounting for the fiscal impacts of such program substitution pushes estimates of Head Start’s benefit-cost ratio well above one under a wide range of assumptions on the structure of the market for preschool services and the dollar value of test score gains. To parse the program’s test score impacts relative to home care and competing preschools, we selection-correct test scores in each care environment using excluded interactions between experimental assignments and household characteristics. We find that Head Start generates larger test score gains for children who would not otherwise attend preschool and for children who are less likely to participate in the program.",MISSING,MISSING,MISSING,131,4,MISSING,1795,1848,MISSING,62 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Movers and Shakers,"Most projects, in most walks of life, require the participation of multipleparties. While it is difficult to unite individuals in a common endeavor, somepeople, who we call “movers and shakers,” seem able to do it. The articlespecifically examines moving and shaking of an investment project, whose returndepends on its quality and the total capital invested in it. We analyze a modelwith two types of agents: managers and investors. Managers and investorsinitially form social connections. Managers then bid to buy control of theproject, and the winning bidder puts effort into making investors aware of it.Finally, a subset of aware investors are given the chance to invest and theydecide whether to do so after receiving private signals of the project’squality. We first show that connections are valuable since they make it easierfor a manager to “move and shake” the project (i.e., obtain capital frominvestors). When we endogenize the network, we find that while managers areidentical ex ante, a single manager emerges as most connected; he consequentlyearns a rent. In extensions, we move away from the assumption of ex anteidentical managers to highlight forces that lead one manager or another tobecome a mover and shaker. Our theory sheds light on a range of topics, including entrepreneurship, venture capital, and anchor investments.",MISSING,MISSING,MISSING,131,4,MISSING,1849,1874,MISSING,0,MISSING
0,MISSING,MISSING,QJE,MISSING,"Earthquakes, Religion, and Transition to Self-Government in ItalianCities","This article presents a unique historical experiment to explore the dynamics ofinstitutional change in the Middle Ages. We have assembled a novel data set,where information on political institutions for northern central Italian citiesbetween 1000 and 1300 is matched with detailed information on the earthquakesthat occurred in the area and period of interest. Exploiting the panel structureof the data, we document that the occurrence of an earthquake retardedinstitutional transition from autocratic regimes to self-government (thecommune) in cities where the political and the religious leaders were the sameperson (episcopal see cities), but not in cities where political and religiouspowers were distinct (non–episcopal see cities). Such differential effect holdsfor destructive seismic episodes and for events that were felt by the populationbut did not cause any material damage to persons or objects. Ancillary resultsshow that seismic events provoked a positive and statistically significantdifferential effect on the construction and further ornamentation of religiousbuildings between episcopal and non–episcopal see cities. Our findings areconsistent with the idea that earthquakes, interpreted in the Middle Ages asmanifestation of the will and outrage of God, represented a shock to people’sreligious beliefs and, as a consequence, enhanced the ability ofpolitical-religious leaders to restore social order after a crisis relative tothe emerging communal institutions. This interpretation is supported byhistorical evidence.",MISSING,MISSING,MISSING,131,4,MISSING,1875,1926,MISSING,19 ,MISSING
0,MISSING,MISSING,QJE,MISSING,The Liquidity Premium of Near-Money Assets,"This article examines the link between the opportunity cost of money and time-varying liquidity premia of near-money assets. Higher interest rates imply higher opportunity costs of holding money and hence a higher premium for the liquidity service benefits of assets that are close substitutes for money. Consistent with this theory, short-term interest rates in the United States, United Kingdom, and Canada have a strong positive relationship with the liquidity premium of Treasury bills and other near-money assets over periods going back to the 1920s. Once the opportunity cost of money is taken into account, Treasury security supply variables lose their explanatory power for the liquidity premium, except for transitory short-run effects. These findings indicate a high elasticity of substitution between money and near-money assets. As a consequence, a central bank that follows an interest rate operating target not only elastically accommodates and neutralizes shocks to money demand, but effectively also shocks to near-money asset supply and demand.",MISSING,MISSING,MISSING,131,4,MISSING,1927,1971,MISSING,52 ,MISSING
0,MISSING,MISSING,QJE,MISSING,The Short-term Impact of Unconditional Cash Transfers to the Poor: ExperimentalEvidence from Kenya,"We use a randomized controlled trial to study the response of poor households in rural Kenya to unconditional cash transfers from the NGO GiveDirectly. The transfers differ from other programs in that they are explicitly unconditional, large, and concentrated in time. We randomized at both the village and household levels; furthermore, within the treatment group, we randomized recipient gender (wife versus husband), transfer timing (lump-sum transfer versus monthly installments), and transfer magnitude (US$404 PPP versus US$1,525 PPP). We find a strong consumption response to transfers, with an increase in household monthly consumption from $158 PPP to $193 PPP nine months after the transfer began. Transfer recipients experience large increases in psychological well-being. We find no overall effect on levels of the stress hormone cortisol, although there are differences across some subgroups. Monthly transfers are more likely than lump-sum transfers to improve food security, whereas lump-sum transfers are more likely to be spent on durables, suggesting that households face savings and credit constraints. Together, these results suggest that unconditional cash transfers have significant impacts on economic outcomes and psychological well-being.",MISSING,MISSING,MISSING,131,4,MISSING,1973,2042,MISSING,62 ,MISSING
0,MISSING,MISSING,QJE,MISSING,"Editor's Choice Field of Study, Earnings, and Self-Selection","This article examines the labor market payoffs to different types of postsecondary education, including field and institution of study. Instrumental variables (IV) estimation of the payoff to choosing one type of education compared to another is made particularly challenging by individuals choosing between several types of education. Not only does identification require one instrument per alternative, but it is also necessary to deal with the issue that individuals who choose the same education may have different next-best alternatives. We address these difficulties using rich administrative data for Norway’s postsecondary education system. A centralized admission process creates credible instruments from discontinuities that effectively randomize applicants near unpredictable admission cutoffs into different institutions and fields of study. The admission process also provides information on preferred and next-best alternatives from strategy-proof measures of individuals’ ranking of institutions and fields. The results from our IV approach may be summarized with three broad conclusions. First, different fields of study have substantially different labor market payoffs, even after accounting for institution and peer quality. Second, the effect on earnings from attending a more selective institution tends to be relatively small compared to payoffs to field of study. Third, the estimated payoffs to field of study are consistent with individuals choosing fields in which they have a comparative advantage. Comparing our estimates to those obtained from other approaches highlights the importance of using instruments to correct for selection bias and information on individuals’ ranking of institutions and fields to measure their preferred and next-best alternatives. JEL Codes: C31, J24, J31.",MISSING,MISSING,MISSING,131,3,MISSING,1057,1111,MISSING,42 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Measuring the Unequal Gains from Trade,"Individuals that consume different baskets of goods are differentially affected by relative price changes caused by international trade. We develop a methodology to measure the unequal gains from trade across consumers within countries. The approach requires data on aggregate expenditures and parameters estimated from a nonhomothetic gravity equation. We find that trade typically favors the poor, who concentrate spending in more traded sectors. JEL Codes: D63, F10, F60.",MISSING,MISSING,MISSING,131,3,MISSING,1113,1180,MISSING,41 ,MISSING
0,MISSING,MISSING,QJE,MISSING,"Decision Making Under the Gambler’s Fallacy: Evidence from Asylum Judges, Loan Officers, and Baseball Umpires","We find consistent evidence of negative autocorrelation in decision making that is unrelated to the merits of the cases considered in three separate high-stakes field settings: refugee asylum court decisions, loan application reviews, and Major League Baseball umpire pitch calls. The evidence is most consistent with the law of small numbers and the gambler’s fallacy—people underestimating the likelihood of sequential streaks occurring by chance—leading to negatively autocorrelated decisions that result in errors. The negative autocorrelation is stronger among more moderate and less experienced decision makers, following longer streaks of decisions in one direction, when the current and previous cases share similar characteristics or occur close in time, and when decision makers face weaker incentives for accuracy. Other explanations for negatively autocorrelated decisions such as quotas, learning, or preferences to treat all parties fairly are less consistent with the evidence, though we cannot completely rule out sequential contrast effects as an alternative explanation. JEL Codes: D03, D08, G02.",MISSING,MISSING,MISSING,131,3,MISSING,1181,1242,MISSING,26 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Bayesian Networks and Boundedly Rational Expectations,"I present a framework for analyzing decision making under imperfect understanding of correlation structures and causal relations. A decision maker (DM) faces an objective long-run probability distribution p over several variables (including the action taken by previous DMs). The DM is characterized by a subjective causal model, represented by a directed acyclic graph over the set of variable labels. The DM attempts to fit this model to p, resulting in a subjective belief that distorts p by factorizing it according to the graph via the standard Bayesian network formula. As a result of this belief distortion, the DM’s evaluation of actions can vary with their long-run frequencies. Accordingly, I define a ""personal equilibrium"" notion of individual behavior. The framework enables simple graphical representations of causal-attribution errors (such as coarseness or reverse causation), and provides tools for checking rationality properties of the DM’s behavior. I demonstrate the framework’s scope of applications with examples covering diverse areas, from demand for education to public policy. JEL Code: D03.",MISSING,MISSING,MISSING,131,3,MISSING,1243,1290,MISSING,11 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Quantifying the Sources of Firm Heterogeneity,"We develop and structurally estimate a model of heterogeneous multiproduct firms that can be used to decompose the firm-size distribution into the contributions of costs, ""appeal"" (quality or taste), markups, and product scope. Using Nielsen barcode data on prices and sales, we find that variation in firm appeal and product scope explains at least four fifths of the variation in firm sales. We show that the imperfect substitutability of products within firms, and the fact that larger firms supply more products than smaller firms, implies that standard productivity measures are highly dependent on implicit demand system assumptions and probably dramatically understate the relative productivity of the largest firms. Although most firms are well approximated by the monopolistic competition benchmark of constant markups, we find that the largest firms that account for most of aggregate sales depart substantially from this benchmark, and exhibit both variable markups and substantial cannibalization effects. JEL Codes: L11, L21, L25, L60.",MISSING,MISSING,MISSING,131,3,MISSING,1291,1364,MISSING,74 ,MISSING
0,MISSING,MISSING,QJE,MISSING,"Court Enforcement, Bank Loans, and Firm Investment: Evidence from a Bankruptcy Reform in Brazil","We exploit variation in the congestion of civil courts across Brazilian municipalities, together with a bankruptcy reform increasing secured creditors’ protection, to estimate the effect of enforcement on firm access to finance, investment, and size. We find that firms operating in municipalities with less congested courts experienced a larger increase in the use of secured loans, as well as a larger increase in investment and value of output in the years after the reform. To establish the direction of causality, we use an instrumental variable strategy that exploits Brazilian state laws on judicial organization, and focus on differences in court congestion across otherwise similar neighboring municipalities located across judicial district borders within the same state. The evidence indicates that differences in court enforcement affect the impact of financial reform on firm access to finance, investment, and size. JEL Codes: G33, O16.",MISSING,MISSING,MISSING,131,3,MISSING,1365,1413,MISSING,43 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Teacher Quality and Learning Outcomes in Kindergarten,"We assigned two cohorts of kindergarten students, totaling more than 24,000 children, to teachers within schools with a rule that is as good as random. We collected data on children at the beginning of the school year and applied 12 tests of math, language, and executive function (EF) at the end of the year. All teachers were filmed teaching for a full day, and the videos were coded using the Classroom Assessment Scoring System (or CLASS). We find substantial classroom effects: A 1 standard deviation increase in classroom quality results in 0.11, 0.11, and 0.07 standard deviation higher test scores in language, math, and EF, respectively. Teacher behaviors, as measured by the CLASS, are associated with higher test scores. Parents recognize better teachers, but do not change their behaviors appreciably to take account of differences in teacher quality. JEL Codes: I24, I25.",MISSING,MISSING,MISSING,131,3,MISSING,1415,1453,MISSING,34 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Shocking Behavior: Random Wealth in Antebellum Georgia and Human Capital Across Generations,"Does the lack of wealth constrain parents’ investments in the human capital of their descendants? We conduct a nearly 50-year follow-up of an episode in which such constraints would have been plausibly relaxed by a random allocation of substantial wealth to families. We track descendants of participants in Georgia’s Cherokee Land Lottery of 1832, in which nearly every adult white male in the state took part. Winners received close to the median level of wealth—a large financial windfall orthogonal to participants’ underlying characteristics that might have also affected their children’s human capital. Although winners had slightly more children than did nonwinners, they did not send them to school more. Sons of winners have no better adult outcomes (wealth, income, literacy) than the sons of nonwinners, and winners’ grandchildren do not have higher literacy or school attendance than nonwinners’ grandchildren. We can reject effects implied by the cross-sectional gradient of child outcomes by paternal wealth. This suggests only a limited role for family financial resources in the formation of human capital in the next generations in this environment and a potentially more important role for other factors that persist through family lines. JEL Codes: I24, N32, J13.",MISSING,MISSING,MISSING,131,3,MISSING,1455,1495,MISSING,16 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Rethinking the Effects of Financial Globalization,"During the past three decades, many countries have lifted restrictions on cross-border financial transactions. We present a simple model that can account for the observed effects of financial globalization. The model emphasizes the role of imperfect enforcement of domestic debts and the interactions between domestic and foreign debts. Financial globalization can lead to a variety of outcomes: (i) domestic capital flight and ambiguous effects on net capital flows, investment, and growth; (ii) capital inflows and higher investment and growth; or (iii) volatile capital flows and unstable domestic financial markets. The model shows how the effects of financial globalization depend on the level of development, productivity, domestic savings, and the quality of institutions. JEL Codes: F34, F36, F43, G15, O19, O43.",MISSING,MISSING,MISSING,131,3,MISSING,1497,1542,MISSING,33 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Input Specificity and the Propagation of Idiosyncratic Shocks in Production Networks,"This article examines whether firm-level idiosyncratic shocks propagate in production networks. We identify idiosyncratic shocks with the occurrence of natural disasters. We find that affected suppliers impose substantial output losses on their customers, especially when they produce specific inputs. These output losses translate into significant market value losses, and they spill over to other suppliers. Our point estimates are economically large, suggesting that input specificity is an important determinant of the propagation of idiosyncratic shocks in the economy. JEL Codes: L14, E23, E32.",MISSING,MISSING,MISSING,131,3,MISSING,1543,1592,MISSING,72 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Editor's Choice Wealth Inequality in the United States since 1913: Evidence from Capitalized Income Tax Data,"This paper combines income tax returns with macroeconomic household balance sheets to estimate the distribution of wealth in the United States since 1913. We estimate wealth by capitalizing the incomes reported by individual taxpayers, accounting for assets that do not generate taxable income. We successfully test our capitalization method in three micro datasets where we can observe both income and wealth: the Survey of Consumer Finance, linked estate and income tax returns, and foundations’ tax records. We find that wealth concentration was high in the beginning of the twentieth century, fell from 1929 to 1978, and has continuously increased since then. The top 0.1% wealth share has risen from 7% in 1978 to 22% in 2012, a level almost as high as in 1929. Top wealth-holders are younger today than in the 1960s and earn a higher fraction of the economy’s labor income. The bottom 90% wealth share first increased up to the mid-1980s and then steadily declined. The increase in wealth inequality in recent decades is due to the upsurge of top incomes combined with an increase in saving rate inequality. We explain how our findings can be reconciled with Survey of Consumer Finances and estate tax data. JEL Codes: D31, E01, E21, N32.",MISSING,MISSING,MISSING,131,2,MISSING,519,578,MISSING,190 ,MISSING
0,MISSING,MISSING,QJE,MISSING,"Lights, Camera … Income! Illuminating the National Accounts-Household Surveys Debate","GDP per capita and household survey means present conflicting pictures of the rate of economic development in emerging countries. One of the areas in which the national accounts–household surveys debate is key is the measurement of developing world poverty. We propose a data-driven method to assess the relative quality of GDP per capita and survey means by comparing them to the evolution of satellite-recorded nighttime lights. Our main assumption, which is robust to a variety of specification checks, is that the measurement error in nighttime lights is unrelated to the measurement errors in either national accounts or survey means. We obtain estimates of weights on national accounts and survey means in an optimal proxy for true income; these weights are very large for national accounts and very modest for survey means. We conclusively reject the null hypothesis that the optimal weight on surveys is greater than the optimal weight on national accounts, and we generally fail to reject the null hypothesis that the optimal weight on surveys is zero. Additionally, we provide evidence that national accounts are good indicators of desirable outcomes for the poor (such as longer life expectancy, better education and access to safe water), and we show that surveys appear to perform worse in developing countries that are richer and that are growing faster. Therefore, we interpret our results as providing support for estimates of world poverty that are based on national accounts. JEL Code: I32.",MISSING,MISSING,MISSING,131,2,MISSING,579,631,MISSING,29 ,MISSING
0,MISSING,MISSING,QJE,MISSING,"Bargaining, Sorting, and the Gender Wage Gap: Quantifying the Impact of Firms on the Relative Pay of Women","There is growing evidence that firm-specific pay premiums are an important source of wage inequality. These premiums will contribute to the gender wage gap if women are less likely to work at high-paying firms or if women negotiate (or are offered) worse wage bargains with their employers than men. Using longitudinal data on the hourly wages of Portuguese workers matched with income statement information for firms, we show that the wages of both men and women contain firm-specific premiums that are strongly correlated with simple measures of the potential bargaining surplus at each firm. We then show how the impact of these firm-specific pay differentials on the gender wage gap can be decomposed into a combination of sorting and bargaining effects. We find that women are less likely to work at firms that pay higher premiums to either gender, with sorting effects being most important for low- and middle-skilled workers. We also find that women receive only 90% of the firm-specific pay premiums earned by men. Importantly, we find the same gender gap in the responses of wages to changes in potential surplus over time. Taken together, the combination of sorting and bargaining effects explain about one-fifth of the cross-sectional gender wage gap in Portugal. JEL Codes: J16, J31, J71.",MISSING,MISSING,MISSING,131,2,MISSING,633,686,MISSING,113 ,MISSING
0,MISSING,MISSING,QJE,MISSING,"Wealth, Health, and Child Development: Evidence from Administrative Data on Swedish Lottery Players","We use administrative data on Swedish lottery players to estimate the causal impact of substantial wealth shocks on players’ own health and their children’s health and developmental outcomes. Our estimation sample is large, virtually free of attrition, and allows us to control for the factors conditional on which the prizes were randomly assigned. In adults, we find no evidence that wealth impacts mortality or health care utilization, with the possible exception of a small reduction in the consumption of mental health drugs. Our estimates allow us to rule out effects on 10-year mortality one sixth as large as the cross-sectional wealth-mortality gradient. In our intergenerational analyses, we find that wealth increases children’s health care utilization in the years following the lottery and may also reduce obesity risk. The effects on most other child outcomes, including drug consumption, scholastic performance, and skills, can usually be bounded to a tight interval around zero. Overall, our findings suggest that in affluent countries with extensive social safety nets, causal effects of wealth are not a major source of the wealth-mortality gradients, nor of the observed relationships between child developmental outcomes and household income. JEL Codes: I10, I14, J24.",MISSING,MISSING,MISSING,131,2,MISSING,687,738,MISSING,36 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Measuring Income Tax Evasion Using Bank Credit: Evidence from Greece,"We document that in semiformal economies, banks lend to tax-evading individuals based on the bank’s assessment of the individual’s true income. This observation leads to a novel approach to estimate tax evasion. We use microdata on household credit from a Greek bank and replicate the bank underwriting model to infer the banks estimate of individuals’ true income. We estimate that 43–45% of self-employed income goes unreported and thus untaxed. For 2009, this implies €28.2 billion of unreported income, implying forgone tax revenues of over €11 billion or 30% of the deficit. Our method innovation allows for estimating the industry distribution of tax evasion in settings where uncovering the incidence of hidden cash transactions is difficult using other methods. Primary tax-evading industries are professional services—medicine, law, engineering, education, and media. We conclude with evidence that contemplates the importance of institutions, paper trail, and political willpower for the persistence of tax evasion. JEL Codes: G21, H22, H24, H26, P37.",MISSING,MISSING,MISSING,131,2,MISSING,739,798,MISSING,21 ,MISSING
0,MISSING,MISSING,QJE,MISSING,"Railroads and American Economic Growth: A ""Market Access"" Approach","This article examines the historical impact of railroads on the U.S. economy, with a focus on quantifying the aggregate impact on the agricultural sector in 1890. Expansion of the railroad network may have affected all counties directly or indirectly—an econometric challenge that arises in many empirical settings. However, the total impact on each county is captured by changes in that county’s ""market access,"" a reduced-form expression derived from general equilibrium trade theory. We measure counties’ market access by constructing a network database of railroads and waterways and calculating lowest-cost county-to-county freight routes. We estimate that county agricultural land values increased substantially with increases in county market access, as the railroad network expanded from 1870 to 1890. Removing all railroads in 1890 is estimated to decrease the total value of U.S. agricultural land by 60%, with limited potential for mitigating these losses through feasible extensions to the canal network or improvements to country roads. JEL Codes: N01, N51, N71, F1, O1, R1.",MISSING,MISSING,MISSING,131,2,MISSING,799,858,MISSING,120 ,MISSING
0,MISSING,MISSING,QJE,MISSING,A Typology of Players: Between Instinctive and Contemplative,"A new typology of players is proposed based on the classification of actions as either instinctive or contemplative. A person’s type is the probability of him choosing a contemplative action. To test the typology, results of 10 games are analyzed. Actions in each game were classified depending on whether their response time was more or less, respectively, than the median response time of all subjects who played the game. It is argued that fast actions are more instinctive and slow actions are more contemplative. A subject’s contemplative index (CI) is defined as the proportion of games in which he chose a contemplative action. It is found that for 8 of the 10 games, the CI in the other 9 games is positively correlated with a player’s choice of a contemplative action in that game (average Spearman correlation of 9%). The CI is used to shed light on the nature of choice in five additional games. JEL Codes: C72, C91.",MISSING,MISSING,MISSING,131,2,MISSING,859,890,MISSING,21 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Economic Activity and the Spread of Viral Diseases: Evidence from High Frequency Data,"Viruses are a major threat to human health, and—given that they spread through social interactions—represent a costly externality. This article addresses three main questions: (i) what are the unintended consequences of economic activity on the spread of infections; (ii) how efficient are measures that limit interpersonal contacts; (iii) how do we allocate our scarce resources to limit the spread of infections? To answer these questions, we use novel high frequency data from France on the incidence of a number of viral diseases across space, for different age groups, over a quarter of a century. We use quasi-experimental variation to evaluate the importance of policies reducing interpersonal contacts such as school closures or the closure of public transportation networks. While these policies significantly reduce disease prevalence, we find that they are not cost-effective. We find that expansions of transportation networks have significant health costs in increasing the spread of viruses, and that propagation rates are pro-cyclically sensitive to economic conditions and increase with inter-regional trade. JEL Codes: I12, I15, I18, H51, C23.",MISSING,MISSING,MISSING,131,2,MISSING,891,941,MISSING,32 ,MISSING
0,MISSING,MISSING,QJE,MISSING,"Information, Misallocation, and Aggregate Productivity","We propose a theory linking imperfect information to resource misallocation and hence to aggregate productivity and output. In our setup, firms look to a variety of noisy information sources when making input decisions. We devise a novel empirical strategy that uses a combination of firm-level production and stock market data to pin down the information structure in the economy. Even when only capital is chosen under imperfect information, applying this methodology to data from the United States, China, and India reveals substantial losses in productivity and output due to the informational friction. Our estimates for these losses range from 7% to 10% for productivity and 10% to 14% for output in China and India, and are smaller, though still significant, in the United States. Losses are substantially higher when labor decisions are also made under imperfect information. We find that firms turn primarily to internal sources for information; learning from financial markets contributes little, even in the United States. JEL Codes: O11, O16, O47, E44.",MISSING,MISSING,MISSING,131,2,MISSING,943,1005,MISSING,34 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Product Design in Selection Markets,"In selection markets, where the cost of serving consumers is heterogeneous and noncontractible, nonprice product features allow a firm to sort profitable from unprofitable consumers. An example of this ""sorting by quality"" is the use of down payments to dissuade borrowers who are unlikely to repay. We study a model in which consumers have multidimensional types and a firm offers a single product of endogenous quality, as in Spence (1975). These two ingredients generate a novel sorting incentive in a firm’s first-order condition for quality, which is a simple ratio. The denominator is marginal consumer surplus, a measure of market power. The numerator is the covariance, among marginal consumers, between marginal willingness to pay for quality and cost to the firm. We provide conditions under which this term is signed and contrast the sorting incentives of a profit-maximizer and a social planner. We then use this characterization to quantify the importance of sorting empirically in subprime auto lending, analytically sign its impact in a model of add-on pricing, and calibrate optimal competition policy in health insurance markets. JEL Codes: D41, D42, D43, D86, G21, I13.",MISSING,MISSING,MISSING,131,2,MISSING,1007,1056,MISSING,9 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Editor's Choice Rare Disasters and Exchange Rates,"We propose a new model of exchange rates, based on the hypothesis that the possibility of rare but extreme disasters is an important determinant of risk premia in asset markets. The probability of world disasters as well as each country’s exposure to these events is time-varying. This creates joint fluctuations in exchange rates, interest rates, options, and stock markets. The model accounts for a series of major puzzles in exchange rates: excess volatility and exchange rate disconnect, forward premium puzzle and large excess returns of the carry trade, and comovements between stocks and exchange rates. It also makes empirically successful signature predictions regarding the link between exchange rates and telltale signs of disaster risk in currency options. JEL Codes: G12, G15.",MISSING,MISSING,MISSING,131,1,MISSING,1,52,MISSING,39 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Learning from Inflation Experiences,"How do individuals form expectations about future inflation? We propose that individuals overweight inflation experienced during their lifetimes. This approach modifies existing adaptive learning models to allow for age-dependent updating of expectations in response to inflation surprises. Young individuals update their expectations more strongly than older individuals since recent experiences account for a greater share of their accumulated lifetime history. We find support for these predictions using 57 years of microdata on inflation expectations from the Reuters/Michigan Survey of Consumers. Differences in experiences strongly predict differences in expectations, including the substantial disagreement between young and old individuals in periods of highly volatile inflation, such as the 1970s. It also explains household borrowing and lending behavior, including the choice of mortgages. JEL Codes: E03, G02, D03, E31, E37, D84, D83, D14.",MISSING,MISSING,MISSING,131,1,MISSING,53,87,MISSING,94 ,MISSING
0,MISSING,MISSING,QJE,MISSING,A Unified Theory of Firm Selection and Growth,"This article develops an analytical framework to study firm and exporter growth and provides a dynamic foundation for a standard general equilibrium trade model. Firm-level growth is the result of idiosyncratic productivity improvements with a continuous arrival of new potential producers. A firm enters a market if it is profitable to incur the marginal cost to reach the first consumer and pays an increasing marketing cost to reach additional consumers. I calibrate the model using data on the cross section of firm sales and bilateral trade, as well as the rate of incumbent firm exit. The calibrated model predicts that a firm’s growth is inversely related to its initial size, and that the distribution of growth rates of small firms is heavily skewed to the right. These predictions are confirmed by looking at the growth of sales of U.S. firms and Brazilian exporters to the United States. I use this model to study the impact of cross-firm reallocations on economic activity and measured productivity. JEL Codes: F12, L11, M31, D92.",MISSING,MISSING,MISSING,131,1,MISSING,89,155,MISSING,57 ,MISSING
0,MISSING,MISSING,QJE,MISSING,The Effects of School Spending on Educational and Economic Outcomes: Evidence from School Finance Reforms,"Since the Coleman Report, many have questioned whether public school spending affects student outcomes. The school finance reforms that began in the early 1970s and accelerated in the 1980s caused dramatic changes to the structure of K–12 education spending in the United States. To study the effect of these school finance reform–induced changes in public school spending on long-run adult outcomes, we link school spending and school finance reform data to detailed, nationally representative data on children born between 1955 and 1985 and followed through 2011. We use the timing of the passage of court-mandated reforms and their associated type of funding formula change as exogenous shifters of school spending, and we compare the adult outcomes of cohorts that were differentially exposed to school finance reforms, depending on place and year of birth. Event study and instrumental variable models reveal that a 10% increase in per pupil spending each year for all 12 years of public school leads to 0.31 more completed years of education, about 7% higher wages, and a 3.2 percentage point reduction in the annual incidence of adult poverty; effects are much more pronounced for children from low-income families. Exogenous spending increases were associated with notable improvements in measured school inputs, including reductions in student-to-teacher ratios, increases in teacher salaries, and longer school years. JEL Codes: J10, I20, H7.",MISSING,MISSING,MISSING,131,1,MISSING,157,218,MISSING,63 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Tax Farming Redux: Experimental Evidence on Performance Pay for Tax Collectors,"Performance pay for tax collectors has the potential to raise revenues, but might come at a cost if it increases the bargaining power of tax collectors vis-à-vis taxpayers. We report the first large-scale field experiment on these issues, where we experimentally allocated 482 property tax units in Punjab, Pakistan, into one of three performance pay schemes or a control. After two years, incentivized units had 9.4 log points higher revenue than controls, which translates to a 46% higher growth rate. The scheme that rewarded purely on revenue did best, increasing revenue by 12.9 log points (64% higher growth rate), with little penalty for customer satisfaction and assessment accuracy compared to the two other schemes that explicitly also rewarded these dimensions. The revenue gains accrue from a small number of properties becoming taxed at their true value, which is substantially more than they had been taxed at previously. The majority of properties in incentivized areas in fact pay no more taxes, but instead report higher bribes. The results are consistent with a collusive setting in which performance pay increases collectors’ bargaining power over taxpayers, who have to either pay higher bribes to avoid being reassessed or pay substantially higher taxes if collusion breaks down. JEL Codes: D73, H26, H83, J33.",MISSING,MISSING,MISSING,131,1,MISSING,219,271,MISSING,26 ,MISSING
0,MISSING,MISSING,QJE,MISSING,Ghost-House Busters: The Electoral Response to a Large Anti–Tax Evasion Program,"The incentives of political agents to enforce tax collection are key determinants of the levels of compliance. We study the electoral response to the Ghost Buildings program, a nationwide anti tax evasion policy in Italy that used innovative monitoring technologies to target buildings hidden from tax authorities. The program induced monetary and non-monetary benefits for non-evaders and an increase in local government expenditures. A one standard deviation increase in town-level program intensity leads to a 4.8% increase in local incumbent reelection rates. In addition, these political returns are higher in areas with lower tax evasion tolerance and with higher efficiency of public good provision, implying complementarity among enforcement policies, the underlying tax culture, and the quality of the government. JEL Codes: H26, H71, D72, E62, O17, O38.",MISSING,MISSING,MISSING,131,1,MISSING,273,314,MISSING,30 ,MISSING
