"Sparlin, Estal E.",Estal E. Sparlin,Estal E. Sparlin,Male
"Spears, Dean",Dean Spears,Dean Spears,Male
"Spence, Am",Am Spence,Am Spence,Male
"Spencer, Bg",Bg Spencer,Byron G. Spencer,Male
"Spencer, Pd",Pd Spencer,Peter D. Spencer,Male
"Spero, Herbert",Herbert Spero,Herbert Spero,Male
"Speroni, Cecilia",Cecilia Speroni,Cecilia Speroni,Female
"Spiegel, Henry William",Henry William Spiegel,Matthew Spiegel,Male
"Spiegelman, Rg",Rg Spiegelman,Robert G. Spiegelman,Male
"Spiegler, R",R Spiegler,Ran Spiegler,Male
"Spiegler, Ran",Ran Spiegler,Ran Spiegler,Male
"Spier, Kathryn E.",Kathryn E. Spier,Kathryn E. Spier,Female
"Spilimbergo, A",A Spilimbergo,Antonio Spilimbergo,Male
"Spiller, Pt",Pt Spiller,Pablo T. Spiller,Male
"Spinnewijn, Johannes",Johannes Spinnewijn,Johannes Spinnewijn,Male
"Spiro, A",A Spiro,Alan Spiro,Male
"Spivak, A",A Spivak,Avia Spivak,Female
"Spletzer, James R.",James R. Spletzer,James R. Spletzer,Male
"Spletzer, Jr",Jr Spletzer,James R. Spletzer,Male
"Sprenkle, Cm",Cm Sprenkle,Case M Sprenkle,Male
"Sprinkle, Gb",Gb Sprinkle,Geoffrey B. Sprinkle,Male
"Sproul, Allan",Allan Sproul,Allan Sproul,Male
"Sprumont, Yves",Yves Sprumont,Yves Sprumont,Male
"Spulber, Daniel F.",Daniel F. Spulber,Daniel F. Spulber,Male
"Spulber, Df",Df Spulber,Daniel F. Spulber,Male
"Squintani, Francesco",Francesco Squintani,Francesco Squintani,Male
"Sraer, David",David Sraer,David Sraer,Male
"Srba, F",F Srba,Frank Srba,Male
"Srinagesh, P",P Srinagesh,Padmanabhan Srinagesh,Male
"Srinivasan, Tg",Tg Srinivasan,Thirukodikaval Nilakanta Srinivasan,Male
"Srinivasan, Tn",Tn Srinivasan,Thirukodikaval Nilakanta Srinivasan,Male
"Srivastava, Vk",Vk Srivastava,V. K. Srivastava,Male
"St-Amour, P",P St-Amour,Pascal St-Amour,Male
"Staehle, Hans",Hans Staehle,Hans Staehle,Male
"Stafford, Fp",Fp Stafford,Frank P. Stafford,Male
"Stahl, Konrad O.",Konrad O. Stahl,Konrad Stahl,Male
"Staiger, D",D Staiger,Douglas O. Staiger,Male
"Staiger, Do",Do Staiger,Douglas O. Staiger,Male
"Staiger, Douglas",Douglas Staiger,Douglas O. Staiger,Male
"Staiger, Rw",Rw Staiger,Robert W. Staiger,Male
"Staley, Eugene",Eugene Staley,Eugene Staley,Male
"Staller, George J.",George J. Staller,George J. Staller,Male
"Staller, Gj",Gj Staller,George Staller,Male
"Stango, Victor",Victor Stango,Victor Stango,Male
"Stantcheva, Stefanie",Stefanie Stantcheva,Stefanie Stantcheva,Female
"Stapleton, Dc",Dc Stapleton,David C. Stapleton,Male
"Starc, Amanda",Amanda Starc,Amanda Starc,Female
"Stark, O",O Stark,Oded Stark,Male
"Starks, Laura T.",Laura T. Starks,Laura Starks,Female
"Starmer, C",C Starmer,Chris Starmer,Male
"Starmer, Chris",Chris Starmer,Chris Starmer,Male
"Starr, Rm",Rm Starr,Ross M. Starr,Male
"Starr, Sonja",Sonja Starr,Sonja B. Starr,Female
"Starrett, D",D Starrett,David A. Starrett,Male
"Starrett, Da",Da Starrett,David A. Starrett,Male
"Startz, R",R Startz,Richard Startz,Male
"Stasavage, David",David Stasavage,David Stasavage,Male
"Stathopoulos, Andreas",Andreas Stathopoulos,Andreas Stathopoulos,Male
"Stavins, Rn",Rn Stavins,Robert N. Stavins,Male
"Stavins, Robert N.",Robert N. Stavins,Robert N. Stavins,Male
"Steele, H. Ellsworth",H. Ellsworth Steele,Herbert Ellsworth Steele,Male
"Steen, Frode",Frode Steen,Frode Steen,Male
"Stegeman, M",M Stegeman,Mark Stegeman,Male
"Stegmann, Andreas",Andreas Stegmann,Andreas Stegmann,Male
"Stein, Aryeh D.",Aryeh D. Stein,Aryeh D. Stein,Male
"Stein, Herbert",Herbert Stein,Herbert Stein,Male
"Stein, Jc",Jc Stein,Jeremy C. Stein,Male
"Stein, Jeremy C.",Jeremy C. Stein,Jeremy C. Stein,Male
"Stein, Jl",Jl Stein,Jerome L. Stein,Male
"Steinberg, Bryce Millett",Bryce Millett Steinberg,Bryce Millett Steinberg,Female
"Steiner, Jakub",Jakub Steiner,Jakub Steiner,Male
"Steinhauer, Andreas",Andreas Steinhauer,Andreas Steinhauer,Male
"Steinherr, A",A Steinherr,Alfred Steinherr,Male
"Steinmeier, Tl",Tl Steinmeier,Thomas L. Steinmeier,Male
"Steinsson, Jon",Jon Steinsson,Jón Steinsson,Male
"Steinwender, Claudia",Claudia Steinwender,Claudia Steinwender,Female
"Stekler, H",H Stekler,Herman O. Stekler,Male
"Stekler, Ho",Ho Stekler,Herman O. Stekler,Male
"Stengos, T",T Stengos,Thanasis Stengos,Male
"Stephan, P",P Stephan,Paula E. Stephan,Female
"Stephan, Pe",Pe Stephan,Paula E. Stephan,Female
"Sterdyniak, H",H Sterdyniak,Henri Sterdyniak,Male
"Stern, Ernest H.",Ernest H. Stern,Ernest H. Stern,Male
"Stern, N",N Stern,Nicholas Stern,Male
"Stern, Nh",Nh Stern,Nicholas Stern,Male
"Stern, Nicholas",Nicholas Stern,Nicholas Stern,Male
"Stern, Rm",Rm Stern,Robert M. Stern,Male
"Stern, Scott",Scott Stern,Scott Stern,Male
"Steuer, Md",Md Steuer,Max D. Steuer,Male
"Steuerle, Ce",Ce Steuerle,C. Eugene Steuerle,Male
"Stevens, Ann Huff",Ann Huff Stevens,Ann Huff Stevens,Female
"Stevens, M",M Stevens,Margaret Stevens,Female
"Stevens, Margaret",Margaret Stevens,Margaret Stevens,Female
"Stewart, Andrew",Andrew Stewart,Andrew Stewart,Male
"Stewart, Cd",Cd Stewart,Colin Stewart,Male
"Stewart, Charles D.",Charles D. Stewart,Charles D. Stewart,Male
"Stewart, Colin",Colin Stewart,Colin Stewart,Male
"Stewart, M",M Stewart,Marion B. Stewart,Male
"Stewart, Mb",Mb Stewart,Marion B. Stewart,Male
"Sthilaire, F",F Sthilaire,France St-Hilaire,Female
"Stigler, G",G Stigler,George J. Stigler,Male
"Stigler, George J.",George J. Stigler,George J. Stigler,Male
"Stigler, Gj",Gj Stigler,George J. Stigler,Male
"Stiglitz, J",J Stiglitz,Joseph E. Stiglitz,Male
"Stiglitz, Je",Je Stiglitz,Joseph E. Stiglitz,Male
"Stiglitz, Joseph",Joseph Stiglitz,Joseph E. Stiglitz,Male
"Stiglitz, Joseph E.",Joseph E. Stiglitz,Joseph E. Stiglitz,Male
"Stigum, Bp",Bp Stigum,Bernt P. Stigum,Male
"Stock, James H.",James H. Stock,James H. Stock,Male
"Stock, Jh",Jh Stock,James H. Stock,Male
"Stock, Wa",Wa Stock,Wendy A. Stock,Female
"Stock, Wendy A.",Wendy A. Stock,Wendy A. Stock,Female
"Stocker, Benjamin",Benjamin Stocker,Benjamin Stocker,Male
"Stocking, George V.",George V. Stocking,George V. Stocking,Male
"Stockley, Karen",Karen Stockley,Karen Stockley,Female
"Stockman, Ac",Ac Stockman,Alan C. Stockman,Male
"Stoddard, Christiana",Christiana Stoddard,Christiana Stoddard,Female
"Stoikov, V",V Stoikov,Vladimir Stoikov,Male
"Stoker, Tm",Tm Stoker,Thomas M. Stoker,Male
"Stokey, Nancy L.",Nancy L. Stokey,Nancy L. Stokey,Female
"Stokey, Nl",Nl Stokey,Nancy L. Stokey,Female
"Stole, L",L Stole,Lars A. Stole,Male
"Stole, La",La Stole,Lars A. Stole,Male
"Stoll, Hans R.",Hans R. Stoll,Hans R. Stoll,Male
"Stolper, Guastav",Guastav Stolper,Guastav Stolper,Male
"Stoltenberg, Christian A.",Christian A. Stoltenberg,Christian A. Stoltenberg,Male
"Stone, A",A Stone,Arthur A. Stone,Male
"Stone, R",R Stone,Richard Stone,Male
"Stone, Richard",Richard Stone,Richard Stone,Male
"Storesletten, K",K Storesletten,Kjetil Storesletten,Male
"Storesletten, Kjetil",Kjetil Storesletten,Kjetil Storesletten,Male
"Storeygard, Adam",Adam Storeygard,Adam Storeygard,Male
"Storrie, D",D Storrie,donald storrie,Male
"Stoye, Jorg",Jorg Stoye,Jörg Stoye,Male
"Strack, Philipp",Philipp Strack,Philipp Strack,Male
"Strange, Wc",Wc Strange,William C. Strange,Male
"Stratmann, T",T Stratmann,Thomas Stratmann,Male
"Stratmann, Thomas",Thomas Stratmann,Thomas Stratmann,Male
"Stratton, Ls",Ls Stratton,Leslie S. Stratton,Female
"Straub, Roland",Roland Straub,Roland Straub,Male
"Strauss, Frederick",Frederick Strauss,Frederick Strauss,Male
"Strauss, J",J Strauss,John Strauss,Male
"Strauss, Rp",Rp Strauss,Robert P. Strauss,Male
"Strausz, Roland",Roland Strausz,Roland Strausz,Male
"Strobel, M",M Strobel,Martin Strobel,Male
"Strobel, Martin",Martin Strobel,Martin Strobel,Male
"Strobl, E",E Strobl,Eric Strobl,Male
"Strobl, Eric",Eric Strobl,Eric Strobl,Male
"Stroebel, Johannes",Johannes Stroebel,Johannes Stroebel,Male
"Stromberg, David",David Stromberg,David Stromberg,Male
"Stromsdorfer, E",E Stromsdorfer,Ernst Stromsdorfer,Male
"Strotz, R. H.",R. H. Strotz,Robert H. Strotz,Male
"Strotz, Rh",Rh Strotz,Robert H. Strotz,Male
"Strotz, Robert H.",Robert H. Strotz,Robert H. Strotz,Male
"Strulik, H",H Strulik,Holger Strulik,Male
"Strulik, Holger",Holger Strulik,Holger Strulik,Male
"Strulovici, Bruno",Bruno Strulovici,Bruno Strulovici,Male
"Strzalecki, Tomasz",Tomasz Strzalecki,Tomasz Strzalecki,Male
"Stuart, C",C Stuart,Charles E. Stuart,Male
"Studenmund, Ah",Ah Studenmund,Ah Studenmund,Male
"Stueber, Heiko",Heiko Stueber,Heiko Stueber,Male
"Stuen, Eric T.",Eric T. Stuen,Eric T. Stuen,Male
"Stull, Ca",Ca Stull,Charles Stull,Male
"Stulz, Rm",Rm Stulz,René M. Stulz,Male
"Sturmthal, Adolf",Adolf Sturmthal,Adolf Sturmthal,Male
"Stutzer, A",A Stutzer,Alois Stutzer,Male
"Stutzer, Alois",Alois Stutzer,Michael Stutzer,Male
"Stuvel, G",G Stuvel,G. Stuvel,Male
"Stuvel, G.",G. Stuvel,G. Stuvel,Male
"Subrahmanyam, A",A Subrahmanyam,Avanidhar Subrahmanyam,Male
"Subrahmanyam, Mg",Mg Subrahmanyam,Marti G. Subrahmanyam,Male
"Subramanian, Arvind",Arvind Subramanian,Arvind Subramanian,Male
"Suen, W",W Suen,Wing Suen,Male
"Suen, Wing",Wing Suen,Wing Suen,Male
"Suetens, Sigrid",Sigrid Suetens,Sigrid Suetens,Female
"Sufi, A",A Sufi,Amir Sufi,Male
"Sufi, Amir",Amir Sufi,Amir Sufi,Male
"Sugaya, Takuo",Takuo Sugaya,Takuo Sugaya,Male
"Sugden, R",R Sugden,Robert Sugden,Male
"Sugden, Robert",Robert Sugden,Robert Sugden,Male
"Suits, Daniel B.",Daniel B. Suits,Daniel B. Suits,Male
"Sullivan, Colin D.",Colin D. Sullivan,Colin D. Sullivan,Male
"Sullivan, D",D Sullivan,Daniel G. Sullivan,Male
"Sullivan, Daniel",Daniel Sullivan,Daniel Sullivan,Male
"Sullivan, Dh",Dh Sullivan,Dennis H. Sullivan,Male
"Summers, Clyde W.",Clyde W. Summers,Clyde W. Summers,Male
"Summers, Lawrence H.",Lawrence H. Summers,Lawrence H. Summers,Male
"Summers, Lh",Lh Summers,Lawrence H. Summers,Male
"Summers, R",R Summers,Robert Summers,Male
"Sun, Hongfei",Hongfei Sun,Hongfei Sun,Male
"Sundararaman, Venkatesh",Venkatesh Sundararaman,Venkatesh Sundararaman,Male
"Sundaresan, Neel",Neel Sundaresan,Neel Sundaresan,Male
"Sundaresan, Suresh",Suresh Sundaresan,Suresh M. Sundaresan,Male
"Sunde, Uwe",Uwe Sunde,Uwe Sunde,Male
"Sunden, Ae",Ae Sunden,Annika E Sunden,Female
"Sunstein, Cr",Cr Sunstein,Cass R. Sunstein,Male
"Surette, Bj",Bj Surette,Brian J Surette,Male
"Surico, Paolo",Paolo Surico,Paolo Surico,Male
"Suskind, Dana L.",Dana L. Suskind,Dana L. Suskind,Female
"Sussman, Oren",Oren Sussman,Oren Sussman,Male
"Sutch, R",R Sutch,Richard Sutch,Male
"Sutherland, A",A Sutherland,Alan Sutherland,Male
"Sutter, M",M Sutter,Matthias Sutter,Male
"Sutter, Matthias",Matthias Sutter,Matthias Sutter,Male
"Sutton, J",J Sutton,John Sutton,Male
"Sutton, John",John Sutton,John Sutton,Male
"Suziedelyte, Agne",Agne Suziedelyte,Agne Suziedelyte,Female
"Suzumura, K",K Suzumura,Kotaro Suzumura,Male
"Sveikauskas, L",L Sveikauskas,Leo Sveikauskas,Male
"Svejnar, J",J Svejnar,Jan Svejnar,Male
"Svensson, J",J Svensson,Jakob Svensson,Male
"Svensson, Jakob",Jakob Svensson,Jakob Svensson,Male
"Swagel, P",P Swagel,Phillip Swagel,Male
"Swamy, S",S Swamy,Subramanian Swamy,Male
"Swan, Eliot J.",Eliot J. Swan,Eliot J. Swan,Male
"Swan, Pl",Pl Swan,Peter L. Swan,Male
"Swank, Oh",Oh Swank,Otto H. Swank,Male
"Swank, Otto H.",Otto H. Swank,Otto H. Swank,Male
"Swann, D",D Swann,Dennis Swann,Male
"Swanson, E",E Swanson,Eric T. Swanson,Male
"Swanson, Ernst W.",Ernst W. Swanson,Ernst W. Swanson,Male
"Swanson, Et",Et Swanson,Eric T. Swanson,Male
"Swanson, Ja",Ja Swanson,Joseph A. Swanson,Male
"Swartz, K",K Swartz,Katherine Swartz,Female
"Sweeney, Jl",Jl Sweeney,James L. Sweeney,Male
"Sweeting, Andrew",Andrew Sweeting,Andrew Sweeting,Male
"Sweezy, Alan",Alan Sweezy,Alan Sweezy,Male
"Sweezy, Alan R.",Alan R. Sweezy,Alan R. Sweezy,Male
"Swenson, Dl",Dl Swenson,Deborah Swenson,Female
"Swerling, Bc",Bc Swerling,Boris C. Swerling,Male
"Swerling, Boris C.",Boris C. Swerling,Boris C. Swerling,Male
"Swierzbinski, J",J Swierzbinski,Joseph E. Swierzbinski,Male
"Swinkels, Jeroen M.",Jeroen M. Swinkels,Jeroen M. Swinkels,Male
"Swinton, Dh",Dh Swinton,David Swinton,Male
"Swoboda, Aaron",Aaron Swoboda,Aaron Swoboda,Male
"Sydnor, Justin",Justin Sydnor,Justin R. Sydnor,Male
"Syropoulos, C",C Syropoulos,Constantinos Syropoulos,Male
"Syverson, Chad",Chad Syverson,Chad Syverson,Male
"Szalay, Dezso",Dezso Szalay,Dezsö Szalay,Male
"Szeidl, A",A Szeidl,Adam Szeidl,Male
"Szeidl, Adam",Adam Szeidl,Adam Szeidl,Male
"Szentes, Balazs",Balazs Szentes,Balázs Szentes,Male
"Szuecs, Florian",Florian Szuecs,Florian Szuecs,Male
"Szymanski, S",S Szymanski,Stefan Szymanski,Male
"Tabasso, Domenico",Domenico Tabasso,Domenico Tabasso,Male
"Tabellini, G",G Tabellini,Guido Tabellini,Male
"Taber, C",C Taber,Christopher R. Taber,Male
"Taber, Christopher",Christopher Taber,Christopher Taber,Male
"Taber, Christopher R.",Christopher R. Taber,Christopher R. Taber,Male
"Tadelis, S",S Tadelis,Steven Tadelis,Male
"Tadelis, Steven",Steven Tadelis,Steven Tadelis,Male
"Tagliacozzo, Giorgio",Giorgio Tagliacozzo,Giorgio Tagliacozzo,Male
"Taglioni, Daria",Daria Taglioni,Daria Taglioni,Female
"Tahbaz-Salehi, Alireza",Alireza Tahbaz-Salehi,Alireza Tahbaz-Salehi,Male
"Tahoun, Ahmed",Ahmed Tahoun,Ahmed Tahoun,Male
"Takahashi, Satoru",Satoru Takahashi,Satoru Takahashi,Male
"Takayama, A",A Takayama,Akira Takayama,Male
"Takayama, N",N Takayama,Noriyuki Takayama,Male
"Tallman, Ellis W.",Ellis W. Tallman,Ellis W. Tallman,Male
"Tallon, Jean-Marc",Jean-Marc Tallon,Jean-Marc Tallon,Male
"Tallon, Jm",Jm Tallon,Jean-Marc Tallon,Male
"Talvi, Ernesto",Ernesto Talvi,Ernesto Talvi,Male
"Tamagna, Frank M.",Frank M. Tamagna,Frank M. Tamagna,Male
"Tambalotti, Andrea",Andrea Tambalotti,Andrea Tambalotti,Male
"Tamer, Elie",Elie Tamer,Elie Tamer,Male
"Tamuz, Omer",Omer Tamuz,Omer Tamuz,Male
"Tan, Gf",Gf Tan,Guofu Tan,Male
"Tanaka, Tomomi",Tomomi Tanaka,Tomomi Tanaka,Female
"Tandon, P",P Tandon,Pankaj Tandon,Male
"Tang, Heiwai",Heiwai Tang,Heiwai Tang,Male
"Tang, Xun",Xun Tang,Xun Tang,Male
"Tanner, Je",Je Tanner,J. Ernest Tanner,Male
"Tanner, S",S Tanner,Sarah Tanner,Female
"Tanzi, V",V Tanzi,Vito Tanzi,Male
"Tapon, F",F Tapon,Francis Tapon,Male
"Tarantelli, E",E Tarantelli,Ezio Tarantelli,Male
"Tarascio, Vj",Vj Tarascio,Vincent J. Tarascio,Male
"Tarozzi, Alessandro",Alessandro Tarozzi,Alessandro Tarozzi,Male
"Tarp, F",F Tarp,Finn Tarp,Male
"Tarr, Dg",Dg Tarr,David G. Tarr,Male
"Taubinsky, Dmitry",Dmitry Taubinsky,Dmitry Taubinsky,Male
"Taubman, P",P Taubman,Paul J. Taubman,Male
"Taubman, Pj",Pj Taubman,Paul J. Taubman,Male
"Tauchen, Ge",Ge Tauchen,George E. Tauchen,Male
"Tauchen, George",George Tauchen,George Tauchen,Male
"Tauchen, H",H Tauchen,Helen Tauchen,Female
"Tavlas, G",G Tavlas,George S. Tavlas,Male
"Taylor, Alan M.",Alan M. Taylor,Alan M. Taylor,Male
"Taylor, Am",Am Taylor,A. M. Robert Taylor,Male
"Taylor, Amos E.",Amos E. Taylor,Amos E. Taylor,Male
"Taylor, Curtis R.",Curtis R. Taylor,Curtis R. Taylor,Male
"Taylor, Dh",Dh Taylor,Dean Taylor,Male
"Taylor, Eric S.",Eric S. Taylor,Eric S. Taylor,Male
"Taylor, George W.",George W. Taylor,George W. Taylor,Male
"Taylor, Horace",Horace Taylor,Horace Taylor,Male
"Taylor, J. Edward",J. Edward Taylor,Jason E. Taylor,Male
"Taylor, Jb",Jb Taylor,John B. Taylor,Male
"Taylor, Je",Je Taylor,Jason E. Taylor,Male
"Taylor, John B.",John B. Taylor,John B. Taylor,Male
"Taylor, L",L Taylor,Lance Taylor,Male
"Taylor, Lj",Lj Taylor,Lowell J. Taylor,Male
"Taylor, Lowell",Lowell Taylor,Lowell J. Taylor,Male
"Taylor, Lowell J.",Lowell J. Taylor,Lowell J. Taylor,Male
"Taylor, Mark P.",Mark P. Taylor,Mark P. Taylor,Male
"Taylor, Mp",Mp Taylor,Mark P. Taylor,Male
"Taylor, We",We Taylor,William E. Taylor,Male
"Teal, F",F Teal,Francis John Teal,Male
"Teece, Dj",Dj Teece,David Teece,Male
"Tehranian, H",H Tehranian,Hassan Tehranian,Male
"Teigen, Rl",Rl Teigen,Ronald L. Teigen,Male
"Tekin, Erdal",Erdal Tekin,Erdal Tekin,Male
"Telegdy, Almos",Almos Telegdy,Álmos Telegdy,Male
"Teles, Pedro",Pedro Teles,Pedro Teles,Male
"Telle, Kjetil",Kjetil Telle,Kjetil Telle,Male
"Telmer, Ci",Ci Telmer,Chris I. Telmer,Male
"Telser, Lg",Lg Telser,Lester G. Telser,Male
"Temin, P",P Temin,Peter Temin,Male
"Temin, Peter",Peter Temin,Peter Temin,Male
"Temple, Alan H.",Alan H. Temple,Alan H. Temple,Male
"Temzelides, T",T Temzelides,Ted Temzelides,Male
"Tenreyro, S",S Tenreyro,Silvana Tenreyro,Female
"Tenreyro, Silvana",Silvana Tenreyro,Silvana Tenreyro,Female
"Teppa, F",F Teppa,Federica Teppa,Female
"Ter Weel, B",B Ter Weel,Bas ter Weel,Male
"Ter Weel, Bas",Bas Ter Weel,Bas ter Weel,Male
"Terborgh, George",George Terborgh,George Terborgh,Male
"Terborgh, George W.",George W. Terborgh,George W. Terborgh,Male
"Tercieux, Olivier",Olivier Tercieux,Olivier Tercieux,Male
"Terrell, Rd",Rd Terrell,R. D. Terrell,Male
"Terry, Stephen J.",Stephen J. Terry,Stephen J. Terry,Male
"Tertilt, M",M Tertilt,Michèle Tertilt,Female
"Tertilt, Michele",Michele Tertilt,Michèle Tertilt,Female
"Tesar, Ll",Ll Tesar,Linda L. Tesar,Female
"Tesei, Andrea",Andrea Tesei,Andrea Tesei,Male
"Tesfatsion, Leigh",Leigh Tesfatsion,Leigh Tesfatsion,Female
"Teso, Edoardo",Edoardo Teso,Edoardo Teso,Male
"Tetenov, Aleksey",Aleksey Tetenov,Aleksey Tetenov,Male
"Tetlow, Gemma",Gemma Tetlow,Gemma Tetlow,Female
"Teubal, M",M Teubal,Morris Teubal,Male
"Teulings, Cn",Cn Teulings,Coen N. Teulings,Male
"Tew, Brian",Brian Tew,Brian Tew,Male
"Teytelboym, Alexander",Alexander Teytelboym,Alexander Teytelboym,Male
"Thakor, Anjan V.",Anjan V. Thakor,Anjan V. Thakor,Male
"Thakor, Av",Av Thakor,Anjan V. Thakor,Male
"Thaler, R",R Thaler,Richard H. Thaler,Male
"Thaler, Rh",Rh Thaler,Richard H. Thaler,Male
"Thaler, Richard H.",Richard H. Thaler,Richard H. Thaler,Male
"Thayer, Ma",Ma Thayer,Mark A. Thayer,Male
"Theil, H",H Theil,Henri Theil,Male
"Theil, H.",H. Theil,Henri Theil,Male
"Theil, Hh",Hh Theil,Henri Theil,Male
"Thesmar, D",D Thesmar,David Thesmar,Male
"Thesmar, David",David Thesmar,David Thesmar,Male
"Thirlby, G. F.",G. F. Thirlby,George F. Thirlby,Male
"Thirlwall, Ap",Ap Thirlwall,Anthony P Thirlwall ,Male
"Thisse, Jf",Jf Thisse,Jacques-François Thisse,Male
"Thoenig, M",M Thoenig,Mathias Thoenig,Male
"Thoenig, Mathias",Mathias Thoenig,Mathias Thoenig,Male
"Thoenissen, C",C Thoenissen,Christoph Thoenissen,Male
"Thomas, Caroline",Caroline Thomas,Caroline Thomas,Female
"Thomas, D",D Thomas,Duncan Thomas,Male
"Thomas, Duncan",Duncan Thomas,Duncan Thomas,Male
"Thomas, Jp",Jp Thomas,Jonathan P. Thomas,Male
"Thompson, C. Woody",C. Woody Thompson,Charles Woody Thompson,Male
"Thompson, Ea",Ea Thompson,Earl A. Thompson,Male
"Thompson, Earl A.",Earl A. Thompson,Earl A. Thompson,Male
"Thompson, P",P Thompson,Peter Thompson,Male
"Thompson, Peter",Peter Thompson,Peter Thompson,Male
"Thompson, R",R Thompson,Russell G. Thompson,Male
"Thorbecke, E",E Thorbecke,Erik Thorbecke,Male
"Thornton, J",J Thornton,Judith Thornton,Female
"Thurow, Lc",Lc Thurow,Lester C. Thurow,Male
"Ticchi, Davide",Davide Ticchi,Davide Ticchi,Male
"Tideman, Tn",Tn Tideman,T. Nicolaus Tideman,Male
"Tiebout, Cm",Cm Tiebout,Charles Mills Tiebout,Male
"Tilanus, Cb",Cb Tilanus,C. B. Tilanus,Male
"Tilcsik, Andras",Andras Tilcsik,Andras Tilcsik,Male
"Timmer, Cp",Cp Timmer,Charles Peter Timmer,Male
"Timmer, Marcel P.",Marcel P. Timmer,Marcel P. Timmer,Male
"Timmermann, A",A Timmermann,Allan G. Timmermann,Male
"Timmermann, Allan",Allan Timmermann,Allan Timmermann,Male
"Timmins, Christopher",Christopher Timmins,Christopher Timmins,Male
"Tinbergen, J",J Tinbergen,Jan Tinbergen,Male
"Tinbergen, J.",J. Tinbergen,Jan Tinbergen,Male
"Tinic, Sm",Sm Tinic,Seha M. Tinic,Male
"Tintelnot, Felix",Felix Tintelnot,Felix Tintelnot,Male
"Tintner, Gerhard",Gerhard Tintner,Gerhard Tintner,Male
"Tirole, J",J Tirole,Jean Tirole,Male
"Tirole, Jean",Jean Tirole,Jean Tirole,Male
"Titman, S",S Titman,Sheridan Titman,Male
"Tobacman, Jeremy",Jeremy Tobacman,Jeremy Tobacman,Male
"Tobin, J",J Tobin,James Tobin,Male
"Tobin, James",James Tobin,James Tobin,Male
"Todd, P",P Todd,Petra E. Todd,Female
"Todd, Pe",Pe Todd,Petra E. Todd,Female
"Todd, Petra",Petra Todd,Petra E. Todd,Female
"Toder, Eric J.",Eric J. Toder,Eric J. Toder,Male
"Todorov, Viktor",Viktor Todorov,Viktor Todorov,Male
"Toikka, J",J Toikka,Juuso Toikka,Male
"Toikka, Juuso",Juuso Toikka,Juuso Toikka,Male
"Toldra-Simats, Anna",Anna Toldra-Simats,Anna Toldra-Simats,Female
"Tolley, G",G Tolley,George S. Tolley,Male
"Tolley, Gs",Gs Tolley,George S. Tolley,Male
"Tollison, R",R Tollison,Robert D. Tollison,Male
"Tollison, Rd",Rd Tollison,Robert D. Tollison,Male
"Tollison, Robert D.",Robert D. Tollison,Robert D. Tollison,Male
"Tomes, N",N Tomes,Nigel Tomes,Male
"Tominey, Emma",Emma Tominey,Emma Tominey,Female
"Tonetti, Christopher",Christopher Tonetti,Christopher Tonetti,Male
"Toniatti, David",David Toniatti,David Toniatti,Male
"Tonks, I",I Tonks,Ian Tonks,Male
"Topalova, Petia",Petia Topalova,Petia Topalova,Female
"Topel, R",R Topel,Robert H. Topel,Male
"Topel, Rh",Rh Topel,Robert H. Topel,Male
"Topel, Robert H.",Robert H. Topel,Robert H. Topel,Male
"Torgovitsky, Alexander",Alexander Torgovitsky,Alexander Torgovitsky,Male
"Tornell, A",A Tornell,Aarón Tornell,Male
"Torvik, R",R Torvik,Ragnar Torvik,Male
"Torvik, Ragnar",Ragnar Torvik,Ragnar Torvik,Male
"Tout, Herbert",Herbert Tout,Herbert Tout,Male
"Tower, E",E Tower,Edward Tower,Male
"Town, R",R Town,Robert J. Town,Male
"Town, Robert J.",Robert J. Town,Robert J. Town,Male
"Townsend, Rm",Rm Townsend,Robert M. Townsend,Male
"Townsend, Robert",Robert Townsend,Robert M. Townsend,Male
"Townsend, Robert M.",Robert M. Townsend,Robert M. Townsend,Male
"Toyoda, T",T Toyoda,Toshihisa Toyoda,Male
"Trabandt, Mathias",Mathias Trabandt,Mathias Trabandt,Male
"Trachtman, Hannah",Hannah Trachtman,Hannah Trachtman,Female
"Tracy, J",J Tracy,Joseph S. Tracy,Male
"Trajtenberg, M",M Trajtenberg,Manuel Trajtenberg,Male
"Traum, Nora",Nora Traum,Nora Traum,Female
"Trautmann, Stefan T.",Stefan T. Trautmann,Stefan T. Trautmann,Male
"Trebbi, Francesco",Francesco Trebbi,Francesco Trebbi,Male
"Trebesch, Christoph",Christoph Trebesch,Christoph Trebesch,Male
"Trefler, D",D Trefler,Daniel Trefler,Male
"Trefler, Daniel",Daniel Trefler,Daniel Trefler,Male
"Treisman, D",D Treisman,Daniel Treisman,Male
"Treisman, Daniel",Daniel Treisman,Daniel Treisman,Male
"Trejo, Stephen J.",Stephen J. Trejo,Stephen J. Trejo,Male
"Tressler, J",J Tressler,John H. Tressler,Male
"Trevien, Corentin",Corentin Trevien,Corentin Trevien,Male
"Treyz, Gi",Gi Treyz,George I. Treyz,Male
"Tricaud, Clemence",Clemence Tricaud,Clemence Tricaud,Female
"Trivedi, Pk",Pk Trivedi,Pravin K. Trivedi,Male
"Troshkin, Maxim",Maxim Troshkin,Maxim Troshkin,Male
"Troske, Kenneth",Kenneth Troske,Kenneth R. Troske,Male
"Troske, Kr",Kr Troske,Kenneth R. Troske,Male
