,index,ArticleID,Journal,Title,PubDate
0,21685,21715,ECA,ON THE POSSIBILITY OF CONSTRUCTING SOME MACRO-MODELS,1948
0,21686,21716,ECA,THE DECISIONS OF A COMMITTEE USING A SPECIAL MAJORITY,1948
0,21687,21717,ECA,THE ELASTICITY OF COMMITTEE DECISIONS WITH AN ALTERING SIZE OF MAJORITY,1948
0,21688,21718,AER,A MONETARY AND FISCAL FRAMEWORK FOR ECONOMIC STABILITY,1948
0,21689,21719,AER,SHORT-PERIOD PRICE DETERMINATION IN THEORY AND PFACTICE,1948
0,21690,21720,AER,TOWARD A SHORT-RUN THEORY OF WAGES,1948
0,21691,21721,AER,FRENCH MONETARY AND FISCAL POLICIES SINCE THE LIBERATION,1948
0,21692,21722,AER,POSTWAR BRAZILIAN ECONOMIC PROBLEMS,1948
0,21693,21723,AER,COMMODITY CURRENCY AND COMMODITY STORAGE,1948
0,21694,21724,AER,AN INVENTORY OF PUBLIC CONSTRUCTION NEEDS,1948
0,21695,21725,EJ,INTERNATIONAL TRADE AND THE EQUALISATION OF FACTOR PRICES,1948
0,21696,21726,EJ,THE THEORY OF GAMES,1948
0,21697,21727,EJ,THE FOOD SUBSIDIES,1948
0,21698,21728,EJ,THE CONCERTED REGULATION OF PRICE AND OUTPUT,1948
0,21699,21729,EJ,A NOTE ON THE WORKING OF RUBBER REGULATION,1948
0,21700,21730,EJ,A REJOINDER,1948
0,21701,21731,EJ,VALUES AND PRICES: A SOLUTION OF THE SO-CALLED TRANSFORMATION PROBLEM,1948
0,21702,21732,JPE,SAMUELSON'S FOUNDATIONS: THE ROLE OF MATHEMATICS IN ECONOMICS,1948
0,21703,21733,JPE,SAMUELSON'S FOUNDATIONS: ITS MATHEMATICS,1948
0,21704,21734,JPE,SOME LOCATIONAL FACTORS IN THE IRON AND STEEL INDUSTRY SINCE THE EARLY,1948
0,21705,21735,JPE,SOME OBJECTIONS TO MARGINAL-COST PRICING,1948
0,21706,21736,JPE,THE RECESSION OF 1937-38,1948
0,21707,21737,JPE,AVERAGE-COST PRICING AND THE THEORY OF UNCERTAINTY,1948
0,21708,21738,JPE,THE ECONOMETRIC APPROACH: A CRITICAL ANALYSIS,1948
0,21709,21739,JPE,THE CLOSED SHOP AND THE TAFT ACT,1948
0,21710,21740,AER,SOME OBSERVATIONS ON DUOPOLY THEORY,1948
0,21711,21741,AER,"OLIGOPOLY, MONOPOLISTIC COMPETITION, AND THE THEORY OF GAMES",1948
0,21712,21742,AER,THE ROLE OF MONOPOLY IN THE OVERSEAS EXPANSION AND COLONIAL TRADE OF,1948
0,21713,21743,AER,THE ROLE OF MONOPOLY IN COLONIAL TRADE AND IN THE EXPANSION OF EUROPE,1948
0,21714,21744,AER,THE PROGRESS OF CONCENTRATION IN INDUSTRY THE GROWTH OF BIG BUSINESS,1948
0,21715,21745,AER,POSTWAR TRENDS IN INTERNATIONAL BUSINESS ORGANIZATION,1948
0,21716,21746,AER,DOES LARGE-SCALE ENTERPRISE RESULT IN LOWER COSTS? TECHNOLOGY AND SIZE,1948
0,21717,21747,AER,COST STRUCTURES OF ENTERPRISES AND BREAK-EVEN CHARTS,1948
0,21718,21748,AER,PROBLEMS OF ENFORCEMENT AND INTERPRETATION OF THE'SHERMAN ACT,1948
0,21719,21749,AER,NEEDED CHANGES IN LEGISLATION,1948
0,21720,21750,AER,PATENT POLICY,1948
0,21721,21751,AER,OUR NATIONAL PATENT POLICY,1948
0,21722,21752,AER,AN EXPOSITION OF KEYNESIAN ECONOMICS,1948
0,21723,21753,AER,AN APPRAISAL OF KEYNESIAN ECONOMICS,1948
0,21724,21754,AER,THE MULTIPLIER,1948
0,21725,21755,AER,THE DEMAND FOR INVESTMENT GOODS,1948
0,21726,21756,AER,"THE OPTIMUM RATE OF INVESTMENT, THE SAVINGS INSTITUTIONS, AND THE BANKS",1948
0,21727,21757,AER,THE DEMAND AND SUPPLY FUNCTIONS FOR LABOR,1948
0,21728,21758,AER,ECONOMICS COLLIDES WITH ETHICS,1948
0,21729,21759,AER,AN APPRAISAL OF THE TAFT-HARTLEY ACT,1948
0,21730,21760,AER,FISCAL POLICY IN PROSPERITY AND DEPRESSION,1948
0,21731,21761,AER,FISCAL OPERATIONS AS INSTRUMENTS OF ECONOMIC STABILIZATION,1948
0,21732,21762,AER,THE PROBLEM OF TIMING FISCAL POLICY,1948
0,21733,21763,AER,TIMING AND ADMINISTERING FISCAL POLICY: HOW TO GIVE RELEVANT COUNSEL,1948
0,21734,21764,AER,RAILROAD TRAFFIC ASSOCIATIONS AND ANTITRUST LEGISLATION,1948
0,21735,21765,AER,UTILITY RATE CONTROL RECONSIDERED IN THE LIGHT OF THE HOPE NATURAL GAS,1948
0,21736,21766,AER,THE FUTILITY OF TRUST-BUSTING,1948
0,21737,21767,AER,FACTORS AFFECTING INTERNATIONAL DIFFERENCES IN PRODUCTION,1948
0,21738,21768,QJE,THE CONCEPT OF TRANSFERS IN NATIONAL INCOME ESTIMATES,1948
0,21739,21769,QJE,THE ECONOMIC AND POLITICAL IMPLICATIONS OF A CUSTOMS UNION,1948
0,21740,21770,QJE,JOHN LAW AND JOHN KEYNES,1948
0,21741,21771,QJE,"""BARGAINING POWER"" IN PRICE AND WAGE DETERMINATION",1948
0,21742,21772,QJE,"THE INTERDEPENDENCE OF QUALITY VARIATIONS, SELLING EFFORT AND PRICE",1948
0,21743,21773,QJE,TECHNOLOGICAL CHANGE AND THE EQUILIBRIUM LEVEL OF THE NATIONAL INCOME,1948
0,21744,21774,QJE,THE CONSTITUTIONAL POWER OF THE CHIEF OFFICER IN AMERICAN LABOR UNIONS,1948
0,21745,21775,ECA,A FUTURE ROLE FOR THE ECONOMETRIC SOCIETY IN INTERNATIONAL STATISTICS,1948
0,21746,21776,ECA,"RELATIVE PRICES, SAY'S LAW, AND THE DEMAND FOR MONEY",1948
0,21747,21777,ECA,THE UNIVERSAL DISCOUNT AS A MEANS OF ECONOMIC STABILIZATION,1948
0,21748,21778,ECA,THE SHORT-TERM INTEREST RATE AND THE VELOCITY OF CIRCULATION,1948
0,21749,21779,JPE,AN EXPERIMENTAL IMPERFECT MARKET,1948
0,21750,21780,JPE,FOUR REPORTS ON ECONOMIC AID TO EUROPE,1948
0,21751,21781,JPE,POSTWAR TAXATION IN JAPAN,1948
0,21752,21782,JPE,THE SUPREME COURT AND THE ARCHITECTS OF ECONOMIC LEGISLATION,1948
0,21753,21783,JPE,SUPPORTING AGRICULTURAL PRICES BY CONCEALED DUMPING,1948
0,21754,21784,JPE,HOW SOUND WERE PRIVATE POSTWAR FORECASTS?,1948
0,21755,21785,JPE,THE CED ON FEDERAL TAX REFORM,1948
0,21756,21786,AER,ARE THERE LAWS OF PRODUCTION?,1948
0,21757,21787,AER,MONETARY ASPECTS OF THE ECONOMIC SITUATION,1948
0,21758,21788,AER,GERMANY'S PREPARATION FOR WAR: A RE-EXAMINATION,1948
0,21759,21789,AER,THE ROLE OF INCOME DETERMINATION IN REINVESTMENT AND INVESTMENT,1948
0,21760,21790,AER,PROFESSOR TARSHIS AND THE STATE OF ECONOMICS,1948
0,21761,21791,AER,PROGRESSIVE TAXATION AND PROPORTIONATE SACRIFICE,1948
0,21762,21792,EJ,UNCERTAINTY AND THE UTILITY FUNCTION,1948
0,21763,21793,EJ,THE TRANSPORT ACT 1947,1948
0,21764,21794,EJ,NATIONAL INCOME OF THE UNITED KINGDOM 1870-1946,1948
0,21765,21795,EJ,THE SIGNIFICANCE OF THE NEW ISSUE MARKET FOR THE FINANCE OF INDUSTRY,1948
0,21766,21796,JPE,INDIVIDUAL AND COLLECTIVE WANTS,1948
0,21767,21797,JPE,ON THE RATIONALE OF GROUP DECISION-MAKING,1948
0,21768,21798,JPE,BAIN'S ANALYSIS OF THE PACIFIC COAST PETROLEUM INDUSTRY,1948
0,21769,21799,JPE,THE HIGH COST OF FOOD - A SUGGESTED SOLUTION,1948
0,21770,21800,JPE,"BRITISH INVESTMENTS IN LATIN AMERICA, 1939",1948
0,21771,21801,JPE,FASHION AND MONOPOLISTIC COMPETITION,1948
0,21772,21802,QJE,DEMAND THEORY RECONSIDERED,1948
0,21773,21803,QJE,SOME ECONOMIC IMPLICATIONS OF ATOMIC ENERGY,1948
0,21774,21804,QJE,"PROPORTIONALITY, DIVISIBILITY AND ECONOMIES OF SCALE",1948
0,21775,21805,QJE,THE INFLUENCE OF UNIONISM UPON EARNINGS,1948
0,21776,21806,QJE,THE MEASUREMENT OF GAINS AND LOSSES,1948
0,21777,21807,QJE,TIE MEASUREMENT Or PROGRESSIVITY AND BUILT-IN FLEXIBILITY,1948
0,21778,21808,QJE,THE ENFORCEMENT OF COLLECTIVE BARGAINING,1948
0,21779,21809,ECA,CONSISTENT ESTIMATES BASED ON PARTIALLY CONSISTENT OBSERVATIONS,1948
0,21780,21810,RES,Some Aspects and Generalisations of the Theory of Discrimination,1948
0,21781,21811,RES,Tariffs and the Terms of Trade,1948
0,21782,21812,RES,The Concept of Liquidity in International Monetary Theory,1948
0,21783,21813,RES,Realism and Relevance in Consumer's Surplus,1948
0,21784,21814,RES,Professor Chamberlin and Mr. Smith on Advertising,1948
0,21785,21815,RES,A Note on the Theory of Rationing,1948
0,21786,21816,RES,A Note on Exchange Stability,1948
0,21787,21817,RES,The Belgian Monetary Reform,1948
0,21788,21818,RES,Central Planning in the Netherlands,1948
0,21789,21819,RES,Saving and Investment in a Socialist State,1948
0,21790,21820,RES,A Constant-Utility Index of the Cost of Living,1948
0,21791,21821,RES,"Some Implications of ""Linearity""",1948
0,21792,21822,RES,"Rothbarth's ""Virtual Price System"" and the Slutsky Equation",1948
0,21793,21823,RES,Economic Thought in the Soviet Union,1948
0,21794,21824,RES,Prices and Profits in State Enterprise,1948
0,21795,21825,RES,The Belgian Monetary Reform: An Appraisal of the Results,1948
0,21796,21826,RES,Period Analysis and the Demand for Money,1948
0,21797,21827,RES,The Income Terms of Trade,1948
0,21798,21828,RES,A New Approach to the Problem of Business Cycles,1948
0,21799,21829,RES,Welfare and Tariffs,1948
0,21800,21830,RES,A Statistical Measurement of the Liquidity Preference of Private Banks,1948
0,21801,21831,RES,A Note on the Theory of Investment,1948
0,21802,21832,RES,Utility Cloth and Clothing Scheme,1948
0,21803,21833,RES,Economic Thought in the Soviet Union II. - ECONOMIC PLANNING AND CONTROL,1948
0,21804,21834,AER,THE DYNAMICS OF WAGE DETERMINATION UNDER COLLECTIVE BARGAINING,1947
0,21805,21835,AER,CONSENSUS REPORT ON THE WEBB-POMERENE LAW,1947
0,21806,21836,AER,CAPITAL GROWTH AND EQUILIBRIUM,1947
0,21807,21837,AER,EXCHANGE CONTROL AND DISCRIMINATION,1947
0,21808,21838,AER,THE FOREIGN TRADE MULTIPLIER,1947
0,21809,21839,EJ,THE ECONOMIC OUTLOOK,1947
0,21810,21840,EJ,WAGE POLICY IN FULL EMPLOYMENT,1947
0,21811,21841,EJ,PROFIT MEASUREMENT AND THE TRADE CYCLE,1947
0,21812,21842,EJ,"THE BRITISH BALANCE OF PAYMENTS, 1924-1938",1947
0,21813,21843,JPE,THE ROLE OF THE INTERNATIONAL MONETARY AGREEMENTS IN A WORLD OF PLANNED,1947
0,21814,21844,JPE,"REFLECTIONS ON THE ""LABOR MONOPOLY"" ISSUE",1947
0,21815,21845,JPE,SALVATION BY SCIENCE: THE GOSPEL ACCORDING TO PROFESSOR LUNDBERG,1947
0,21816,21846,JPE,BANK CAPITAL: THE PROBLEM RESTATED,1947
0,21817,21847,JPE,RECONCILING AGRICULTURAL AND FOREIGN TRADE POLICIES,1947
0,21818,21848,JPE,LEAKAGE PROBLEMS IN FLEXIBLE TAXATION,1947
0,21819,21849,QJE,THE ROLE OF RELATIVE WAGE DIFFERENCES IN INTERNATIONAL TRADE,1947
0,21820,21850,QJE,THE REHABILITATION OF PURE COMPETITION,1947
0,21821,21851,QJE,UNION-MANAGEMENT WELFARE PLANS,1947
0,21822,21852,QJE,DISCRIMINATION UNDER MARKET INTERDEPENDENCE,1947
0,21823,21853,QJE,THE EMERGING PATTERN OF BILATERALISM,1947
0,21824,21854,QJE,SPANISH PRICES IN THE NINETEENTH CENTURY,1947
0,21825,21855,ECA,IRVING FISHER AND SOCIAL SCIENCE,1947
0,21826,21856,ECA,FOUNDATIONS OF A GENERAL THEORY OF SEQUENTIAL DECISION FUNCTIONS,1947
0,21827,21857,ECA,NUCLEAR FISSION AS A SOURCE OF POWER,1947
0,21828,21858,ECA,FAMILY EXPENDITURES AND THE MARGINAL PROPENSITY TO CONSUME,1947
0,21829,21859,ECA,A SYSTEM OF LIFE TABLES FOR PHYSICAL PROPERTY BASED ON THE TRUNCATED,1947
0,21830,21860,ECA,INTRODUCTION TO A THEORY OF THE INTERNAL STRUCTURE OF FUNCTIONAL,1947
0,21831,21861,ECA,ANCIENT AND NEW CORRELATION INDEXES - ERRATA,1947
0,21832,21862,JPE,LERNER ON THE. ECONOMICS OF CONTROL,1947
0,21833,21863,JPE,"THE BEGINNING OF COMPETITIVE BANKING IN PHILADELPHIA, 1782-1809",1947
0,21834,21864,JPE,THE KINKY OLIGOPOLY DEMAND CURVE AND RIGID PRICES,1947
0,21835,21865,JPE,A RECONSIDERATION OF THE MARGINAL PRODUCTIVITY THEORY,1947
0,21836,21866,JPE,FOREIGN INVESTMENT AND FULL EMPLOYMENT,1947
0,21837,21867,AER,ON THE NEED FOR FORECASTING A MULTILATERAL BALANCE OF PAYMENTS,1947
0,21838,21868,AER,COST FUNCTIONS AND FULL EMPLOYMENT,1947
0,21839,21869,AER,THE TRADE UNION AS A WAGE-FIXING INSTITUTION,1947
0,21840,21870,AER,EXCHANGE RATE DETERMINATION,1947
0,21841,21871,AER,THE BURDEN OF IMPORT DUTIES WITH FIXED EXCHANGE RATES,1947
0,21842,21872,EJ,CHEAP MONEY AND THE BUDGET,1947
0,21843,21873,EJ,THE MEASUREMENT OF NATIONAL INCOME AND EXPENDITURE: A REVIEW OF THE,1947
0,21844,21874,EJ,PRICE THEORY AND OLIGOPOLY,1947
0,21845,21875,EJ,"HOME COUNTIES FARMING, 1840-80",1947
0,21846,21876,EJ,OBSERVATIONS ON INDUSTRIALISATION FOR HIGHER INCOMES,1947
0,21847,21877,JPE,BURNS AND MITCHELL ON BUSINESS CYCLES,1947
0,21848,21878,JPE,INTRICACIES OF RUSSIAN NATIONAL-INCOME INDEXES,1947
0,21849,21879,JPE,WORKER RESPONSE AND SOCIAL BACKGROUND,1947
0,21850,21880,JPE,THE POSITION OF THE TREASURY BILL IN THE PUBLIC DEBT,1947
0,21851,21881,JPE,MEASURING STATE AND REGIONAL BUSINESS CYCLES,1947
0,21852,21882,JPE,THE EFFECT OF REPLACEMENT INVESTMENT ON NATIONAL INCOME AND EMPLOYMENT,1947
0,21853,21883,JPE,PRITCHARD ON THE FEDERAL RESERVE BANK NOTE: COMMENT,1947
0,21854,21884,JPE,A REPLY,1947
0,21855,21885,QJE,PRICES AND WAGES UNDER BILATERAL MONOPOLY,1947
0,21856,21886,QJE,COLLECTIVE BARGAINING BY AIR LINE PILOTS,1947
0,21857,21887,QJE,SMALL-SCALE INDUSTRY IN JAPAN,1947
0,21858,21888,QJE,"THE CHESTNUT STREET RAID ON WALL STREET, 1839",1947
0,21859,21889,QJE,INTRA-UNION DISPUTES OVER JOB CONTROL,1947
0,21860,21890,QJE,STUART WOOD AND THE MARGINAL PRODUCTIVITY THEORY,1947
0,21861,21891,QJE,MULTIPLE-PLANT FIRMS: COMMENT,1947
0,21862,21892,QJE,NOTE ON THE ALLOCATION OF OUTPUT,1947
0,21863,21893,ECA,DYNAMICAL COUPLING WITH ESPECIAL REFERENCE TO MARKETS HAVING PRODUCTION,1947
0,21864,21894,ECA,THE DISTRIBUTION OF INCOME BETWEEN VARIOUS GOODS,1947
0,21865,21895,ECA,THE GENERAL ELASTICITY OF DEMAND,1947
0,21866,21896,ECA,NOTE ON A LIGHT PLANT'S COST CURVES,1947
0,21867,21897,ECA,SOME PROBLEMS ARISING IN ESTIMATING ECONOMIC RELATIONS,1947
0,21868,21898,ECA,A NOTE ON A MAXIMUM-LIKELIHOOD ESTIMATE,1947
0,21869,21899,ECA,NOTE ON A PROBLEM OF RAGNAR FRISCH,1947
0,21870,21900,AER,THE DISEQUILIBRIUM SYSTEM,1947
0,21871,21901,AER,GUARANTEED WAGES,1947
0,21872,21902,AER,FEDERAL RESERVE OBJECTIVES AND POLICIES RETROSPECT AND PROSPECT,1947
0,21873,21903,AER,MONETARY MANAGEMENT AND CREDIT CONTROL,1947
0,21874,21904,AER,QUANTITATIVE AND EXCHANGE RESTRICTIONS UNDER THE ITO CHARTER,1947
0,21875,21905,EJ,WORLD RECOVERY AFTER WAR - A THEORETICAL ANALYSIS I,1947
0,21876,21906,EJ,DOLLAR SCARCITY: SOME REMARKS INSPIRED BY LORD KEYNES' LAST ARTICLE,1947
0,21877,21907,EJ,THE ECONOMIC POSITION OF THE DOMESDAY SOKEMEN,1947
0,21878,21908,EJ,NOTE ON THE DELIBERATE INDUSTRIALISATION FOR HIGHER INCOMES,1947
0,21879,21909,JPE,PUBLIC POLICY IN LABOR DISPUTES: THE CRISIS OF 1946,1947
0,21880,21910,JPE,AVERAGE COST AND LONG-RUN ELASTICITY OF DEMAND,1947
0,21881,21911,JPE,"VOLUME OF SAVINGS, QUANTITY OF MONEY, AND BUSINESS INSTABILITY",1947
0,21882,21912,JPE,MEASURING STATE TAX BURDEN,1947
0,21883,21913,JPE,RENTAL ANALYSIS IN WARTIME,1947
0,21884,21914,JPE,HANSEN ON FULL-EMPLOYMENT POLICIES,1947
0,21885,21915,JPE,BUSINESSMEN'S INFORMATION ABOUT PROFITABILITY OF LOCAL ENTERPRISES,1947
0,21886,21916,AER,SOME CURRENT CLEAVAGES AMONG ECONOMISTS,1947
0,21887,21917,AER,THE ECONOMIC OUTLOOK OF THE UNITED KINGDOM,1947
0,21888,21918,AER,ECONOMICS IN THE PUBLIC SERVICE,1947
0,21889,21919,AER,TRACING MONEY FLOWS THROUGH THE UNITED STATES ECONOMY,1947
0,21890,21920,AER,PLANNING AND FORECASTING IN TRANSITION PERIOD,1947
0,21891,21921,AER,THE OUT-LOOK FOR INCOMES AND SPENDING,1947
0,21892,21922,AER,THE BUSINESS OUTLOOK,1947
0,21893,21923,AER,TRANSITION FORECASTS IN REVIEW,1947
0,21894,21924,AER,"ECONOMIC STRUCTURE, PATH, POLICY, AND PREDICTION",1947
0,21895,21925,AER,THE PROBLEM OF REDUCING VULNERABILITY TO ATOMIC BOMBS,1947
0,21896,21926,AER,ECONOMIC ASPECTS OF ATOMIC ENERGY AS A SOURCE OF POWER,1947
0,21897,21927,AER,ORIGIN AND GROWTH OF THE NATIONAL DEBT IN WESTERN EUROPE,1947
0,21898,21928,AER,HISTORY OF THE FEDERAL DEBT IN THE UNITED STATES,1947
0,21899,21929,AER,HISTORY OF PUBLIC DEBT IN LATIN AMERICA,1947
0,21900,21930,AER,THE PUBLIC DEBT AND NATIONAL INCOME,1947
0,21901,21931,AER,THE HERITAGE OF WAR FINANCE,1947
0,21902,21932,AER,THE CASE AGAINST THE MAINTENANCE OF THE WARTIME PATTERN OF YIELDS ON,1947
0,21903,21933,AER,"MONETARY-FISCAL POLICY, DEBT POLICY, AND THE PRICE LEVEL",1947
0,21904,21934,AER,WAGE-PRICE RELATIONS AT HIGH LEVEL EMPLOYMENT,1947
0,21905,21935,AER,THE COMMERCIAL BANKS AND THE PUBLIC DEBT,1947
0,21906,21936,AER,PRINCIPLES OF BANKING REFORM,1947
0,21907,21937,AER,WHAT RIGHTS SHOULD THE HOLDER OF MONEY HAVE?,1947
0,21908,21938,AER,MONEY AS PURE COMMODITY,1947
0,21909,21939,AER,THE RELATIVE LIQUIDITY OF MONEY AND OTHER THINGS,1947
0,21910,21940,AER,MONEY AS A CREATURE OF THE STATE,1947
0,21911,21941,AER,THE PAYMENT OF INTEREST ON SERIES E BONDS,1947
0,21912,21942,AER,INTERNATIONAL VERSUS DOMESTIC MONEY,1947
0,21913,21943,AER,MONEY AS NUMERAIRE,1947
0,21914,21944,AER,SOCIAL SECURITY IN AN UNSTABLE WORLD,1947
0,21915,21945,AER,FINANCING SOCIAL SECURITY,1947
0,21916,21946,AER,APPROACHES AND PROBLEMS IN WAGE RESEARCH,1947
0,21917,21947,AER,A PLAN FOR FUNDAMENTAL RESEARCH IN LABOR RELATIONS,1947
0,21918,21948,AER,NATIONAL PRODUCTIVITY: ITS RELATIONSHIP TO UNEMPLOYMENT-IN-PROSPERITY,1947
0,21919,21949,AER,PRODUCTIVITY IN WAR AND PEACE,1947
0,21920,21950,AER,PRODUCTIVITY AND HUMAN RELATIONS,1947
0,21921,21951,AER,THE TIME ELEMENT IN TRANSPORTATION,1947
0,21922,21952,AER,COST ANALYSIS IN TRANSPORTATION,1947
0,21923,21953,AER,SOME PROBLEMS OF POSTWAR AIR TRANSPORTATION,1947
0,21924,21954,AER,OBSERVATIONS ON THE PROVISION AND USE OF DATA FROM THE 1940 HOUSING,1947
0,21925,21955,AER,OBJECTIVES AND ACCOMPLISHMENTS OF THE VETERANS' EMERGENCY HOUSING,1947
0,21926,21956,AER,THE LONDON DRAFT OF A CHARTER FOR AN INTERNATIONAL TRADE ORGANIZATION,1947
0,21927,21957,AER,THE FUNCTIONS OF AN INTERNATIONAL TRADE ORGANIZATION: POSSIBILITIES AND,1947
0,21928,21958,AER,MULTILATERAL TRADE AND EMPLOYMENT,1947
0,21929,21959,AER,INTERNATIONAL MONETARY POLICY AND THE SEARCH FOR ECONOMIC STABILITY,1947
0,21930,21960,AER,NATIONAL INCOME ESTIMATES OF SOVIET RUSSIA - THEIR DISTINGUISHING,1947
0,21931,21961,AER,"SOVIET ECONOMIC RECONVERSION, 1945-46",1947
0,21932,21962,AER,RUSSIA AND THE INTERNATIONAL TRADE ORGANIZATION,1947
0,21933,21963,AER,CONTENT AND RESEARCH USES OF PRICE CONTROL AND RATIONING RECORDS,1947
0,21934,21964,AER,WAR AGENCY RECORDS CONCERNING PETROLEUM AND SOLID FUELS,1947
0,21935,21965,AER,WARTIME MATERIALS IN THE FIELD OF LABOR,1947
0,21936,21966,AER,ECONOMIC RESEARCH OF INTEREST TO THE DEPARTMENT OF STATE,1947
0,21937,21967,AER,RESEARCH OPPORTUNITIES IN THE WAR PRODUCTION BOARD RECORDS,1947
0,21938,21968,QJE,THE FALLACIES OF LORD KEYNES' GENERAL THEORY,1947
0,21939,21969,QJE,THE BRITISH BALANCE OF PAYMENTS AND PROBLEMS OF DOMESTIC POLICY,1947
0,21940,21970,QJE,SOME PROBLEMS IN THE EXPLANATION OF INTEREST RATES,1947
0,21941,21971,QJE,THE BRITISH IMPERIAL PREFERENCE SYSTEM,1947
0,21942,21972,QJE,INDUSTRIAL DEVELOPMENT OF THE NEAR EAST,1947
0,21943,21973,ECA,MATHEMATICAL ECONOMISTS AND OTHERS: A PLEA FOR COMMUNICABILITY,1947
0,21944,21974,ECA,STATISTICAL ANALYSIS OF THE DEMAND FOR FOOD: EXAMPLES OF SIMULTANEOUS,1947
0,21945,21975,ECA,THE USE OF ECONOMETRIC MODELS AS A GUIDE TO ECONOMIC POLICY,1947
0,21946,21976,JPE,INTERNATIONAL FINANCE IN THE POSTWAR WORLD,1947
0,21947,21977,JPE,THEORIES OF EFFECTIVE DEMAND AND EMPLOYMENT,1947
0,21948,21978,JPE,THE POLITICAL ECONOMY OF POOR RICHARD,1947
0,21949,21979,JPE,WHAT WAS WRONG IN FORECASTS OF POSTWAR DEPRESSION?,1947
0,21950,21980,JPE,THE FEDERAL RESERVE BANK NOTE,1947
0,21951,21981,AER,THE ECONOMIST AND THE STATE,1947
0,21952,21982,AER,THE PROSPECT FOR ECONOMIC GROWTH,1947
0,21953,21983,AER,EXPANSION AND EMPLOYMENT,1947
0,21954,21984,AER,THE SOCIAL AND ECONOMIC DETERMINANTS OF THE DISTRIBUTION OF INCOME IN,1947
0,21955,21985,AER,POSTSCRIPT ON WAR INFLATION: A LESSON FROM WORLD WAR II,1947
0,21956,21986,AER,"THE INTERNATIONAL BANK, AN INSTRUMENT OF WORLD ECONOMIC RECONSTRUCTION",1947
0,21957,21987,AER,PRICE CONTROL UNDER IMPERFECT COMPETITION,1947
0,21958,21988,AER,GERMAN FINANCE IN WORLD WAR II,1947
0,21959,21989,EJ,JOHN MAYNARD KEYNES 1883-1946 I,1947
0,21960,21990,EJ,BRITAIN'S FOREIGN TRADE PROBLEM,1947
0,21961,21991,JPE,INTERNATIONAL CARTEL POLICY,1947
0,21962,21992,JPE,AUSTRALIA'S CENTRAL BANK,1947
0,21963,21993,JPE,THE DUAL-DEBT SYSTEM AS A METHOD OF FINANCING GOVERNMENT CORPORATIONS,1947
0,21964,21994,JPE,THE BUDGET APPROACH TO WAGE ADJUSTMENTS - A CASE STUDY,1947
0,21965,21995,JPE,THE ECONOMIC MIND IN AMERICAN CIVILIZATION: A REVIEW,1947
0,21966,21996,QJE,"MULTIPLE-PLANT FIRMS, CARTELS, AND IMPERFECT COMPETITION",1947
0,21967,21997,QJE,REGULATION OF MINIMUM RATES IN TRANSPORTATION,1947
0,21968,21998,QJE,THE MORTGAGE PORTFOLIO OF MUTUAL SAVINGS BANKS,1947
0,21969,21999,QJE,FORWARD SHIFTING OF A PAYROLL TAX UNDER MONOPOLISTIC COMPETITION,1947
0,21970,22000,QJE,THE VOLUME OF FOREIGN TRADE AND THE LEVEL OF INCOME,1947
0,21971,22001,QJE,GUILD PRICING IN THE SERVICE TRADES,1947
0,21972,22002,ECA,OLD AND NEW INDICES OF CORRELATION. THEIR APPLICATION TO THE CALCULATION,1947
0,21973,22003,ECA,EFFECTS OF INCREASED PRODUCTIVITY UPON THE RATIO OF URBAN TO RURAL,1947
0,21974,22004,ECA,NOTE ON THE DOOLITTLE SOLUTION,1947
0,21975,22005,ECA,ACCURACY IN THE DOOLITTLE SOLUTION,1947
0,21976,22006,ECA,TECHNOLOGICAL CHANGE AND AGGREGATION,1947
0,21977,22007,AER,THE CHANGING SIGNIFICANCE OF THE INTEREST RATE,1946
0,21978,22008,AER,THE BURDEN OF IMPORT DUTIES,1946
0,21979,22009,AER,COMPULSORY LICENSING OF PATENTS,1946
0,21980,22010,AER,THE PROBLEM OF BANK-HELD GOVERNMENT DEBT,1946
0,21981,22011,AER,POST-WAR INFLATION AND FISCAL-MONETARY POLICY IN JAPAN,1946
0,21982,22012,AER,ECONOMICS IN THE WAR PERIOD,1946
0,21983,22013,EJ,DELIBERATE INDUSTRIALISATION FOR HIGHER INCOMES,1946
0,21984,22014,EJ,ECONOMIC MODELS WITH SPECIAL REFERENCE TO MR. KALDOR'S SYSTEM,1946
0,21985,22015,EJ,THE SOCIAL SECURITY MOVEMENT IN INDIA,1946
0,21986,22016,EJ,JEREMY BENTHAM AS AN ECONOMIST II. BENTHAM'S INFLUENCE,1946
0,21987,22017,EJ,NATIONAL AND LOCAL FINANCE,1946
0,21988,22018,EJ,"NOTE ON ""THE INDUSTRIALISATION OF BACKWARD AREAS""",1946
0,21989,22019,EJ,THE BRITISH DEMAND FOR IMPORTS: A COMMENT,1946
0,21990,22020,EJ,THE BRITISH DEMAND FOR IMPORTS: A REPLY,1946
0,21991,22021,JPE,VON THUNEN'S THEORY OF DISTRIBUTION AND THE ADVENT OF MARGINAL ANALYSIS,1946
0,21992,22022,JPE,ROAD AND RAIL: A TRANSATLANTIC COMPARISON,1946
0,21993,22023,JPE,THE BRITISH LABOR PARTY AND DOMESTIC REFORM,1946
0,21994,22024,JPE,A PROPOSAL FOR AN INTERNATIONAL BUFFER-STOCK AGENCY,1946
0,21995,22025,JPE,A NEW ESTIMATE OF CHINA'S NATIONAL INCOME,1946
