index,DOI,ArticleID,Source
29606,WOS:A1980JY42500009,11266,WOS
29607,WOS:A1986C241100008,11059,WOS
29608,WOS:000228157100003,9689,WOS
29609,WOS:000085640300009,10407,WOS
29610,WOS:000366637800012,10174,WOS
29611,WOS:A1997WV85400004,10665,WOS
29612,WOS:000228157100009,9695,WOS
29613,WOS:000374224500007,10247,WOS
29614,WOS:000326188000012,10126,WOS
29615,WOS:A1983QX18400009,11427,WOS
29616,WOS:A1989AF84900004,11196,WOS
29617,WOS:A1976BN21900012,11502,WOS
29618,WOS:000080445600006,10741,WOS
29619,WOS:A1986A744300004,11044,WOS
29620,WOS:000412276200005,10323,WOS
29621,WOS:A1978EW10200008,11596,WOS
29622,WOS:000428940700016,10366,WOS
29623,WOS:000084123500001,10757,WOS
29624,WOS:A1988Q687100006,11167,WOS
29625,WOS:A1987J153200002,11109,WOS
29626,WOS:000237646700003,9745,WOS
29627,WOS:A1977DZ00600004,11633,WOS
29628,WOS:A1986E350200009,11080,WOS
29629,WOS:A1977CX36600001,11552,WOS
29630,WOS:A1989T381300002,11172,WOS
29631,WOS:000075374700007,10708,WOS
29632,WOS:000300226100002,10025,WOS
29633,WOS:A1982MZ25200009,11347,WOS
29634,WOS:000073716800003,10696,WOS
29635,WOS:A1995QF72800003,10600,WOS
29636,WOS:000288801800001,9988,WOS
29637,WOS:000360400500011,10162,WOS
29638,WOS:A1984TQ08800008,11487,WOS
29639,WOS:000292765400001,10000,WOS
29640,WOS:A1995QZ93800003,10607,WOS
29641,WOS:000247264400004,9801,WOS
29642,WOS:000428940700006,10356,WOS
29643,WOS:000247264400008,9805,WOS
29644,WOS:000281000100008,9968,WOS
29645,WOS:A1976BN21900019,11509,WOS
29646,WOS:000306645300002,10052,WOS
29647,WOS:A1984TA03200001,11469,WOS
29648,WOS:A1978EW10200001,11589,WOS
29649,WOS:A1985C487300006,11032,WOS
29650,WOS:000326188000007,10121,WOS
29651,WOS:A1993MC13100004,10944,WOS
29652,WOS:000314884500008,10083,WOS
29653,WOS:A1997WJ60400005,10659,WOS
29654,WOS:A1985ASG6700001,11002,WOS
29655,WOS:000259026800010,9870,WOS
29656,WOS:000428940700012,10362,WOS
29657,WOS:A1983QX18400004,11422,WOS
29658,WOS:A1995TC69400007,10626,WOS
29659,WOS:000077132800006,10719,WOS
29660,WOS:A1976BN21900013,11503,WOS
29661,WOS:A1992JR53400007,10900,WOS
29662,WOS:000075374700010,10711,WOS
29663,WOS:000169102500008,10454,WOS
29664,WOS:A1985C487300012,11038,WOS
29665,WOS:000185898500009,10548,WOS
29666,WOS:000360400500010,10161,WOS
29667,WOS:A1997WV85400003,10664,WOS
29668,WOS:A1986A744300011,11051,WOS
29669,WOS:000256620800005,9852,WOS
29670,WOS:000226913800005,9703,WOS
29671,WOS:000073716800006,10699,WOS
29672,WOS:000188590500003,10552,WOS
29673,WOS:A1981LC13200006,11280,WOS
29674,WOS:A1994NZ31200008,10979,WOS
29675,WOS:000071889900004,10689,WOS
29676,WOS:A1993MC13100009,10949,WOS
29677,WOS:A1983PY97700002,11393,WOS
29678,WOS:000077132800008,10721,WOS
29679,WOS:000253712000010,9845,WOS
29680,WOS:A1997YF75800003,10680,WOS
29681,WOS:000174146600006,10478,WOS
29682,WOS:A1983QX18400001,11419,WOS
29683,WOS:000381273900005,10257,WOS
29684,WOS:000245158400008,9795,WOS
29685,WOS:000274716300009,9945,WOS
29686,WOS:000256620800003,9850,WOS
29687,WOS:000075374700009,10710,WOS
29688,WOS:A1985ASG6800001,11015,WOS
29689,WOS:000286674000002,9975,WOS
29690,WOS:000174146600007,10479,WOS
29691,WOS:A1986E350200012,11083,WOS
29692,WOS:A1996UW22700001,10642,WOS
29693,WOS:A1994PK69800003,10985,WOS
29694,WOS:000412276200013,10331,WOS
29695,WOS:000178956100006,10507,WOS
29696,WOS:A1994NG49200002,10964,WOS
29697,WOS:A1996VN78900006,10653,WOS
29698,WOS:000188590500011,10560,WOS
29699,WOS:A1987G804200007,11101,WOS
29700,WOS:A1979GP77400001,11669,WOS
29701,WOS:A1979HL36300011,11706,WOS
29702,WOS:A1980JM87400009,11222,WOS
29703,WOS:A1978EW10200005,11593,WOS
29704,WOS:000286674000001,9974,WOS
29705,WOS:A1987J153200004,11111,WOS
29706,WOS:000259026800005,9865,WOS
29707,WOS:A1977DH69800014,11586,WOS
29708,WOS:000402080100002,10295,WOS
29709,WOS:000353544900001,10140,WOS
29710,WOS:000273239400014,9936,WOS
29711,WOS:A1983QK39200005,11411,WOS
29712,WOS:A1993LV83300011,10939,WOS
29713,WOS:000397127400013,10292,WOS
29714,WOS:A1979GP77400006,11674,WOS
29715,WOS:A1997XK79900006,10674,WOS
29716,WOS:A1984SM43900004,11459,WOS
29717,WOS:A1988N010700001,11142,WOS
29718,WOS:000419576600002,10334,WOS
29719,WOS:A1989AX88500008,11210,WOS
29720,WOS:000281000100007,9967,WOS
29721,WOS:000330940600007,10182,WOS
29722,WOS:000439714900008,10376,WOS
29723,WOS:A1988Q687100003,11164,WOS
29724,WOS:000249435300003,9812,WOS
29725,WOS:A1990CL51600006,10773,WOS
29726,WOS:A1976CC75700003,11513,WOS
29727,WOS:A1988P431000009,11160,WOS
29728,WOS:000374224500003,10243,WOS
29729,WOS:000228157100008,9694,WOS
29730,WOS:000230722800006,9716,WOS
29731,WOS:A1985ASG6700009,11010,WOS
29732,WOS:A1984TQ08800001,11480,WOS
29733,WOS:A1992HC54400011,10870,WOS
29734,WOS:000251435100006,9829,WOS
29735,WOS:000256620800010,9857,WOS
29736,WOS:A1977DH69800016,11588,WOS
29737,WOS:000446103800002,10385,WOS
29738,WOS:A1985ASG6800012,11026,WOS
29739,WOS:000251435100007,9830,WOS
29740,WOS:A1977CX36600014,11565,WOS
29741,WOS:A1986C241100007,11058,WOS
29742,WOS:000177537700001,10484,WOS
29743,WOS:A1985ABD8300005,10995,WOS
29744,WOS:A1978FY17900011,11655,WOS
29745,WOS:A1993LV83300006,10934,WOS
29746,WOS:000251435100004,9827,WOS
29747,WOS:A1992HC54400008,10867,WOS
29748,WOS:000303342100008,10044,WOS
29749,WOS:A1982NV86800004,11366,WOS
29750,WOS:000167366000010,10446,WOS
29751,WOS:A1981LK44800004,11294,WOS
29752,WOS:A1990CL51600008,10775,WOS
29753,WOS:A1989U327400003,11185,WOS
29754,WOS:000300226100008,10031,WOS
29755,WOS:A1996UW22700006,10647,WOS
29756,WOS:A1993KK89700001,10904,WOS
29757,WOS:000353544900004,10143,WOS
29758,WOS:A1977CX36600006,11557,WOS
29759,WOS:000167366000006,10442,WOS
29760,WOS:000180475500002,10513,WOS
29761,WOS:000335920200006,10196,WOS
29762,WOS:A1994NZ31200002,10973,WOS
29763,WOS:000360400500002,10153,WOS
29764,WOS:000412276200010,10328,WOS
29765,WOS:A1979HV31700013,11724,WOS
29766,WOS:000281000100001,9961,WOS
29767,WOS:000419576600001,10333,WOS
29768,WOS:000073716800002,10695,WOS
29769,WOS:000318314500001,10089,WOS
29770,WOS:A1980JY42500013,11270,WOS
29771,WOS:000249435300005,9814,WOS
29772,WOS:A1980JY42500001,11258,WOS
29773,WOS:A1988N010700002,11143,WOS
29774,WOS:A1980JM87500004,11230,WOS
29775,WOS:A1984TQ08800006,11485,WOS
29776,WOS:A1976CS77800015,11541,WOS
29777,WOS:000188590500009,10558,WOS
29778,WOS:000322409100005,10106,WOS
29779,WOS:000238258200005,9737,WOS
29780,WOS:000266981300009,9909,WOS
29781,WOS:000082024200004,10748,WOS
29782,WOS:000240736900012,9775,WOS
29783,WOS:000266981300005,9905,WOS
29784,WOS:000185898500002,10541,WOS
29785,WOS:000226913800006,9704,WOS
29786,WOS:A1992HN26100004,10875,WOS
29787,WOS:000412276200002,10320,WOS
29788,WOS:A1992JD20600004,10884,WOS
29789,WOS:000238258200001,9733,WOS
29790,WOS:000318314500010,10098,WOS
29791,WOS:A1983RP70900012,11442,WOS
29792,WOS:000178956100010,10511,WOS
29793,WOS:000446103800012,10395,WOS
29794,WOS:000079639800002,10725,WOS
29795,WOS:000292765400012,10011,WOS
29796,WOS:A1984TA03200010,11478,WOS
29797,WOS:A1992JR53400006,10899,WOS
29798,WOS:A1981LC13200008,11282,WOS
29799,WOS:000330940600013,10188,WOS
29800,WOS:A1984SA66200001,11444,WOS
29801,WOS:A1990CY75600008,10785,WOS
29802,WOS:000238258200004,9736,WOS
29803,WOS:000171215900002,10457,WOS
29804,WOS:A1982PL31000006,11382,WOS
29805,WOS:A1985ASG6800010,11024,WOS
29806,WOS:000402080100010,10302,WOS
29807,WOS:000247264400010,9807,WOS
29808,WOS:A1989U327400010,11192,WOS
29809,WOS:000353544900003,10142,WOS
29810,WOS:A1981MP91900005,11326,WOS
29811,WOS:000228157100010,9696,WOS
29812,WOS:000306645300010,10060,WOS
29813,WOS:A1976CS77800012,11538,WOS
29814,WOS:A1982NV86800013,11375,WOS
29815,WOS:000310160600010,10073,WOS
29816,WOS:A1993KK89700005,10908,WOS
29817,WOS:000245158400007,9794,WOS
29818,WOS:A1990DQ64800010,10798,WOS
29819,WOS:000259026800008,9868,WOS
29820,WOS:000180475500003,10514,WOS
29821,WOS:000071889900002,10687,WOS
29822,WOS:A1979HL36300010,11705,WOS
29823,WOS:000300226100007,10030,WOS
29824,WOS:000340047800008,10210,WOS
29825,WOS:000407265900007,10313,WOS
29826,WOS:A1995RM59100007,10618,WOS
29827,WOS:A1994NZ31200004,10975,WOS
29828,WOS:000251435100009,9832,WOS
29829,WOS:A1996UD56400006,10640,WOS
29830,WOS:A1978EW10200010,11598,WOS
29831,WOS:A1988N010700003,11144,WOS
29832,WOS:A1976CC75700012,11522,WOS
29833,WOS:A1995QF72800005,10602,WOS
29834,WOS:000322409100008,10109,WOS
29835,WOS:A1976BN21900017,11507,WOS
29836,WOS:A1986D303100003,11064,WOS
29837,WOS:000230722800001,9711,WOS
29838,WOS:A1993LV83300012,10940,WOS
29839,WOS:000374224500012,10252,WOS
29840,WOS:A1992JD20600011,10891,WOS
29841,WOS:A1983RP70900010,11440,WOS
29842,WOS:000245158400002,9789,WOS
29843,WOS:000228157100001,9687,WOS
29844,WOS:A1980JM87500003,11229,WOS
29845,WOS:A1978FF34300009,11617,WOS
29846,WOS:000224782900009,10594,WOS
29847,WOS:000264739100003,9889,WOS
29848,WOS:A1990DQ64800009,10797,WOS
29849,WOS:000407265900001,10307,WOS
29850,WOS:A1991FX03800004,10851,WOS
29851,WOS:A1997WV85400005,10666,WOS
29852,WOS:A1979HL36300014,11709,WOS
29853,WOS:A1992JR53400008,10901,WOS
29854,WOS:000073716800004,10697,WOS
29855,WOS:000238258200009,9741,WOS
29856,WOS:000326188000003,10117,WOS
29857,WOS:A1979HC60900015,11695,WOS
29858,WOS:000306645300003,10053,WOS
29859,WOS:A1982NV86800014,11376,WOS
29860,WOS:A1988L694600003,11132,WOS
29861,WOS:A1977CX36600002,11553,WOS
29862,WOS:A1987G804200005,11099,WOS
29863,WOS:A1993LV83300002,10930,WOS
29864,WOS:000402080100013,10305,WOS
29865,WOS:000178065800002,10493,WOS
29866,WOS:A1992HN26100006,10877,WOS
29867,WOS:A1982NV86800006,11368,WOS
29868,WOS:000073716800008,10701,WOS
29869,WOS:A1993MC13100007,10947,WOS
29870,WOS:A1982MZ25200011,11349,WOS
29871,WOS:000243586500002,9777,WOS
29872,WOS:000169102500006,10452,WOS
29873,WOS:A1983QX18400002,11420,WOS
29874,WOS:000182858800006,10524,WOS
29875,WOS:000322409100007,10108,WOS
29876,WOS:A1985ASG6700013,11014,WOS
29877,WOS:A1981MP91900008,11329,WOS
29878,WOS:A1991FX03800009,10856,WOS
29879,WOS:A1986C241100010,11061,WOS
29880,WOS:000182858800003,10521,WOS
29881,WOS:A1980JP95300012,11252,WOS
29882,WOS:000266981300002,9902,WOS
29883,WOS:000318314500003,10091,WOS
29884,WOS:000407265900003,10309,WOS
29885,WOS:A1991EV60900001,10811,WOS
29886,WOS:000071889900006,10691,WOS
29887,WOS:A1988L694600004,11133,WOS
29888,WOS:A1984SM43900011,11466,WOS
29889,WOS:A1997WV85400001,10662,WOS
29890,WOS:000075374700004,10705,WOS
29891,WOS:000318314500011,10099,WOS
29892,WOS:000075374700003,10704,WOS
29893,WOS:A1992HN26100001,10872,WOS
29894,WOS:000340047800002,10204,WOS
29895,WOS:000281000100006,9966,WOS
29896,WOS:000386206500007,10272,WOS
29897,WOS:A1982MZ25200008,11346,WOS
29898,WOS:000084123500004,10760,WOS
29899,WOS:000165895400003,10429,WOS
29900,WOS:A1989T381300003,11173,WOS
29901,WOS:A1993KZ79800008,10923,WOS
29902,WOS:000318314500007,10095,WOS
29903,WOS:A1980JM87400012,11225,WOS
29904,WOS:000171215900001,10456,WOS
29905,WOS:A1997WJ60400003,10657,WOS
29906,WOS:000344396900005,10220,WOS
29907,WOS:000419576600017,10349,WOS
29908,WOS:000082024200009,10753,WOS
29909,WOS:A1997YF75800007,10684,WOS
29910,WOS:000330940600010,10185,WOS
29911,WOS:000082024200011,10755,WOS
29912,WOS:000273239400010,9932,WOS
29913,WOS:A1980JM87400005,11218,WOS
29914,WOS:A1993MC13100005,10945,WOS
29915,WOS:A1979HV31700009,11720,WOS
29916,WOS:000243586500012,9787,WOS
29917,WOS:A1981MP91900007,11328,WOS
29918,WOS:000314884500006,10081,WOS
29919,WOS:000169102500001,10447,WOS
29920,WOS:A1987K418000002,11120,WOS
29921,WOS:000085640300002,10400,WOS
29922,WOS:000178065800007,10498,WOS
29923,WOS:000446103800003,10386,WOS
29924,WOS:A1985ABD8300003,10993,WOS
29925,WOS:A1994NG49200008,10970,WOS
29926,WOS:000274716300011,9947,WOS
29927,WOS:A1981LY29900005,11310,WOS
29928,WOS:A1994MW63400005,10955,WOS
29929,WOS:A1981LY29900001,11306,WOS
29930,WOS:A1993MC13100006,10946,WOS
29931,WOS:000240736900005,9768,WOS
29932,WOS:A1982NM63200010,11361,WOS
29933,WOS:A1986A744300007,11047,WOS
29934,WOS:A1987K418000008,11126,WOS
29935,WOS:000184110800010,10538,WOS
29936,WOS:A1980JM87400002,11215,WOS
29937,WOS:A1994NZ31200006,10977,WOS
29938,WOS:000264739100005,9891,WOS
29939,WOS:000318314500002,10090,WOS
29940,WOS:A1990EE16300002,10802,WOS
29941,WOS:A1983RP70900002,11432,WOS
29942,WOS:A1986E350200006,11077,WOS
29943,WOS:000251435100012,9835,WOS
29944,WOS:A1983QK39200008,11414,WOS
29945,WOS:A1991FQ95800006,10841,WOS
29946,WOS:A1979HL36300007,11702,WOS
29947,WOS:A1977DH69800004,11576,WOS
29948,WOS:A1992HN26100003,10874,WOS
29949,WOS:A1978FY17900016,11660,WOS
29950,WOS:A1993KK89700008,10911,WOS
29951,WOS:A1977CX36600009,11560,WOS
29952,WOS:A1997WV85400007,10668,WOS
29953,WOS:A1994NZ31200009,10980,WOS
29954,WOS:A1981LY29900011,11316,WOS
29955,WOS:A1992JD20600007,10887,WOS
29956,WOS:A1986D303100007,11068,WOS
29957,WOS:000249435300007,9816,WOS
29958,WOS:A1979HL36300006,11701,WOS
29959,WOS:A1985ASG6800003,11017,WOS
29960,WOS:A1997WJ60400004,10658,WOS
29961,WOS:000071889900007,10692,WOS
29962,WOS:A1979GP77400004,11672,WOS
29963,WOS:000407265900004,10310,WOS
29964,WOS:000286674000010,9987,WOS
29965,WOS:A1976BN21900020,11510,WOS
29966,WOS:A1978EW10200009,11597,WOS
29967,WOS:000262055800006,9878,WOS
29968,WOS:000386206500005,10270,WOS
29969,WOS:000085640300005,10403,WOS
29970,WOS:000386206500014,10279,WOS
29971,WOS:000366637800006,10168,WOS
29972,WOS:A1977DH69800002,11574,WOS
29973,WOS:A1985ASG6800008,11022,WOS
29974,WOS:A1992JD20600010,10890,WOS
29975,WOS:000223109800006,10579,WOS
29976,WOS:A1991FX03800011,10858,WOS
29977,WOS:000412276200003,10321,WOS
29978,WOS:000238258200010,9742,WOS
29979,WOS:A1992JR53400005,10898,WOS
29980,WOS:A1990EE16300010,10810,WOS
29981,WOS:A1996UW22700005,10646,WOS
29982,WOS:000286674000008,9982,WOS
29983,WOS:000360400500009,10160,WOS
29984,WOS:A1987J153200001,11108,WOS
29985,WOS:A1982NM63200005,11356,WOS
29986,WOS:A1982PL31000005,11381,WOS
29987,WOS:A1982MZ25200010,11348,WOS
29988,WOS:A1982MZ25200007,11345,WOS
29989,WOS:000233209600008,9730,WOS
29990,WOS:A1991EV60900003,10813,WOS
29991,WOS:A1992HN26100005,10876,WOS
29992,WOS:A1977CX36600012,11563,WOS
29993,WOS:000326188000002,10116,WOS
29994,WOS:A1990CY75600005,10782,WOS
29995,WOS:A1983PY97700009,11400,WOS
29996,WOS:000428940700018,10368,WOS
29997,WOS:000178956100005,10506,WOS
29998,WOS:A1981LK44800005,11295,WOS
29999,WOS:000223109800008,10581,WOS
30000,WOS:A1978FY17900022,11666,WOS
30001,WOS:000253712000004,9839,WOS
30002,WOS:000407265900012,10318,WOS
30003,WOS:000330940600014,10189,WOS
30004,WOS:A1989T381300004,11174,WOS
30005,WOS:000296132900010,10021,WOS
30006,WOS:A1988N010700004,11145,WOS
30007,WOS:000439714900009,10377,WOS
30008,WOS:A1989AX88500003,11205,WOS
30009,WOS:000277808400007,9955,WOS
30010,WOS:000264739100001,9887,WOS
30011,WOS:A1979HV31700003,11714,WOS
30012,WOS:000330940600012,10187,WOS
30013,WOS:A1986D303100006,11067,WOS
30014,WOS:A1994NG49200005,10967,WOS
30015,WOS:000281000100004,9964,WOS
30016,WOS:A1991FG98300006,10829,WOS
30017,WOS:000082024200007,10751,WOS
30018,WOS:000180475500004,10515,WOS
30019,WOS:000220632300006,10567,WOS
30020,WOS:000335920200008,10198,WOS
30021,WOS:000080445600003,10738,WOS
30022,WOS:000306645300005,10055,WOS
30023,WOS:A1983QK39200012,11418,WOS
30024,WOS:000174146600003,10475,WOS
30025,WOS:000165895400002,10428,WOS
30026,WOS:A1989AX88500006,11208,WOS
30027,WOS:A1990CY75600011,10788,WOS
30028,WOS:A1976CC75700013,11523,WOS
30029,WOS:000266981300006,9906,WOS
30030,WOS:A1986A744300009,11049,WOS
30031,WOS:000397127400002,10281,WOS
30032,WOS:A1976CC75700009,11519,WOS
30033,WOS:000439714900015,10383,WOS
30034,WOS:A1987G804200009,11103,WOS
30035,WOS:000419576600012,10344,WOS
30036,WOS:A1987K418000005,11123,WOS
30037,WOS:A1980JY42500002,11259,WOS
30038,WOS:000256620800012,9859,WOS
30039,WOS:000439714900007,10375,WOS
30040,WOS:A1980JY42500005,11262,WOS
30041,WOS:A1987J153200005,11112,WOS
30042,WOS:000249435300004,9813,WOS
30043,WOS:000174146600001,10473,WOS
30044,WOS:000080445600001,10736,WOS
30045,WOS:A1995QZ93800006,10610,WOS
30046,WOS:000240736900002,9765,WOS
30047,WOS:A1979HV31700001,11712,WOS
30048,WOS:A1978EW10200003,11591,WOS
30049,WOS:000167366000008,10444,WOS
30050,WOS:000224782900012,10597,WOS
30051,WOS:000085640300004,10402,WOS
30052,WOS:A1978EW10200019,11607,WOS
30053,WOS:000077132800002,10715,WOS
30054,WOS:000077132800007,10720,WOS
30055,WOS:A1991FG98300003,10826,WOS
30056,WOS:000340047800006,10208,WOS
30057,WOS:000350114400012,10139,WOS
30058,WOS:A1993KK89700002,10905,WOS
30059,WOS:A1978FY17900002,11646,WOS
30060,WOS:A1976BN21900001,11491,WOS
30061,WOS:A1987F894700002,11085,WOS
30062,WOS:000326188000013,10127,WOS
30063,WOS:000249435300008,9817,WOS
30064,WOS:000412276200001,10319,WOS
30065,WOS:A1994NG49200004,10966,WOS
30066,WOS:000428940700015,10365,WOS
30067,WOS:A1991FQ95800004,10839,WOS
30068,WOS:A1995RM59100006,10617,WOS
30069,WOS:A1979HL36300001,11696,WOS
30070,WOS:000330940600001,10176,WOS
30071,WOS:000245158400001,9788,WOS
30072,WOS:A1980JP95300001,11241,WOS
30073,WOS:000274716300004,9940,WOS
30074,WOS:000266981300012,9912,WOS
30075,WOS:A1979HL36300015,11710,WOS
30076,WOS:A1986E350200010,11081,WOS
30077,WOS:A1997XK79900009,10677,WOS
30078,WOS:A1980JY42500011,11268,WOS
30079,WOS:000077132800001,10714,WOS
30080,WOS:000223109800011,10584,WOS
30081,WOS:A1977DH69800003,11575,WOS
30082,WOS:A1978FF34300006,11614,WOS
30083,WOS:A1987K418000001,11119,WOS
30084,WOS:000237646700005,9747,WOS
30085,WOS:000439714900014,10382,WOS
30086,WOS:A1978FY17900017,11661,WOS
30087,WOS:000177537700002,10485,WOS
30088,WOS:000310160600006,10069,WOS
30089,WOS:A1995RM59100008,10619,WOS
30090,WOS:A1977CX36600005,11556,WOS
30091,WOS:A1984TA03200011,11479,WOS
30092,WOS:A1979HV31700006,11717,WOS
30093,WOS:A1983PY97700013,11404,WOS
30094,WOS:000374224300010,10237,WOS
30095,WOS:A1978FY17900024,11668,WOS
30096,WOS:A1990DQ64800006,10794,WOS
30097,WOS:A1993MC13100008,10948,WOS
30098,WOS:000306645300006,10056,WOS
30099,WOS:A1990DQ64800003,10791,WOS
30100,WOS:000177537700008,10491,WOS
30101,WOS:000167366000007,10443,WOS
30102,WOS:000256620800006,9853,WOS
30103,WOS:000314884500004,10079,WOS
30104,WOS:A1984SA66200008,11451,WOS
30105,WOS:000381273900006,10258,WOS
30106,WOS:A1997WJ60400001,10655,WOS
30107,WOS:000167366000004,10440,WOS
30108,WOS:A1990EE16300005,10805,WOS
30109,WOS:000237646700009,9751,WOS
30110,WOS:000335920200002,10192,WOS
30111,WOS:A1991FX03800010,10857,WOS
30112,WOS:000253712000008,9843,WOS
30113,WOS:000350114400006,10133,WOS
30114,WOS:A1996TR21200001,10627,WOS
30115,WOS:A1991FX03800001,10848,WOS
30116,WOS:000080445600004,10739,WOS
30117,WOS:000259026800002,9862,WOS
30118,WOS:000188590500004,10553,WOS
30119,WOS:A1997WJ60400006,10660,WOS
30120,WOS:A1977DZ00600009,11638,WOS
30121,WOS:A1976CC75700002,11512,WOS
30122,WOS:A1990CY75600004,10781,WOS
30123,WOS:000310160600009,10072,WOS
30124,WOS:000366637800004,10166,WOS
30125,WOS:A1993MC13100011,10951,WOS
30126,WOS:A1977DZ00600013,11642,WOS
30127,WOS:000259026800009,9869,WOS
30128,WOS:A1994MW63400003,10953,WOS
30129,WOS:000262055800010,9882,WOS
30130,WOS:A1995TC69400003,10622,WOS
30131,WOS:A1991FG98300007,10830,WOS
30132,WOS:A1976CS77800017,11543,WOS
30133,WOS:000274716300003,9939,WOS
30134,WOS:000273239400002,9924,WOS
30135,WOS:A1997WJ60400007,10661,WOS
30136,WOS:A1982NV86800003,11365,WOS
30137,WOS:000238258200007,9739,WOS
30138,WOS:A1981LK44800011,11301,WOS
30139,WOS:000310160600004,10067,WOS
30140,WOS:A1991EV60900011,10821,WOS
30141,WOS:A1977CX36600015,11566,WOS
30142,WOS:A1980JP95300009,11249,WOS
30143,WOS:000071889900001,10686,WOS
30144,WOS:000238788900008,9760,WOS
30145,WOS:000243586500008,9783,WOS
30146,WOS:A1981LC13200005,11279,WOS
30147,WOS:000288801800011,9998,WOS
30148,WOS:000185898500005,10544,WOS
30149,WOS:A1980JP95300015,11255,WOS
30150,WOS:000419576600010,10342,WOS
30151,WOS:000402080100001,10294,WOS
30152,WOS:000165895400009,10435,WOS
30153,WOS:000353544900011,10150,WOS
30154,WOS:A1990DQ64800012,10800,WOS
30155,WOS:A1996VN78900003,10650,WOS
30156,WOS:000178065800005,10496,WOS
30157,WOS:000318314500004,10092,WOS
30158,WOS:000335920200011,10201,WOS
30159,WOS:000088720200001,10417,WOS
30160,WOS:000274716300001,9937,WOS
30161,WOS:A1991FQ95800005,10840,WOS
30162,WOS:A1997WV85400002,10663,WOS
30163,WOS:000085640300008,10406,WOS
30164,WOS:A1981MP91900002,11323,WOS
30165,WOS:000256620800009,9856,WOS
30166,WOS:A1997XK79900007,10675,WOS
30167,WOS:000180475500001,10512,WOS
30168,WOS:000402080100008,10300,WOS
30169,WOS:A1978FY17900006,11650,WOS
30170,WOS:A1981MP91900001,11322,WOS
30171,WOS:000238788900006,9758,WOS
30172,WOS:000296132900007,10018,WOS
30173,WOS:A1989U327400006,11188,WOS
30174,WOS:A1992JD20600001,10881,WOS
30175,WOS:A1982NV86800005,11367,WOS
30176,WOS:A1980JP95300013,11253,WOS
30177,WOS:A1989AF84900009,11201,WOS
30178,WOS:A1983PY97700001,11392,WOS
30179,WOS:A1994NZ31200005,10976,WOS
30180,WOS:000178065800008,10499,WOS
30181,WOS:000220632300011,10572,WOS
30182,WOS:000274716300002,9938,WOS
30183,WOS:A1991FG98300008,10831,WOS
30184,WOS:A1985ASG6700010,11011,WOS
30185,WOS:000428940700005,10355,WOS
30186,WOS:A1991FX03800007,10854,WOS
30187,WOS:A1976BN21900006,11496,WOS
30188,WOS:A1978FY17900013,11657,WOS
30189,WOS:000238788900007,9759,WOS
30190,WOS:000330940600015,10190,WOS
30191,WOS:000077132800005,10718,WOS
30192,WOS:000318314500006,10094,WOS
30193,WOS:A1994NZ31200001,10972,WOS
30194,WOS:A1979HC60900012,11692,WOS
30195,WOS:000288801800004,9991,WOS
30196,WOS:000288801800005,9992,WOS
30197,WOS:000340047800005,10207,WOS
30198,WOS:A1987J153200010,11117,WOS
30199,WOS:A1991EV60900013,10823,WOS
30200,WOS:000350114400001,10128,WOS
30201,WOS:000264739100004,9890,WOS
30202,WOS:A1977CX36600004,11555,WOS
30203,WOS:000286674000014,9986,WOS
30204,WOS:A1979GP77400002,11670,WOS
30205,WOS:A1993KZ79800013,10928,WOS
30206,WOS:A1987F894700011,11094,WOS
30207,WOS:000228157100004,9690,WOS
30208,WOS:000240736900009,9772,WOS
30209,WOS:A1980JM87400003,11216,WOS
30210,WOS:A1990EE16300001,10801,WOS
30211,WOS:A1986A744300010,11050,WOS
30212,WOS:A1989T381300008,11178,WOS
30213,WOS:000253712000007,9842,WOS
30214,WOS:000419576600005,10337,WOS
30215,WOS:000262055800004,9876,WOS
30216,WOS:A1990EE16300008,10808,WOS
30217,WOS:000286674000006,9980,WOS
30218,WOS:A1992JR53400004,10897,WOS
30219,WOS:A1984TA03200007,11475,WOS
30220,WOS:000300226100009,10032,WOS
30221,WOS:A1986C241100004,11055,WOS
30222,WOS:A1981LY29900010,11315,WOS
30223,WOS:A1978FY17900014,11658,WOS
30224,WOS:A1992HC54400012,10871,WOS
30225,WOS:000245158400003,9790,WOS
30226,WOS:000171215900004,10459,WOS
30227,WOS:A1979HC60900011,11691,WOS
30228,WOS:A1995QZ93800001,10605,WOS
30229,WOS:000350114400009,10136,WOS
30230,WOS:A1980JP95300004,11244,WOS
30231,WOS:A1982NM63200003,11354,WOS
30232,WOS:000184110800003,10531,WOS
30233,WOS:000366637800011,10173,WOS
30234,WOS:000247264400006,9803,WOS
30235,WOS:A1980JM87400013,11226,WOS
30236,WOS:A1981LY29900014,11319,WOS
30237,WOS:A1989U327400002,11184,WOS
30238,WOS:A1987G804200011,11105,WOS
30239,WOS:A1985ASG6800002,11016,WOS
30240,WOS:A1984SA66200012,11455,WOS
30241,WOS:A1979HC60900003,11683,WOS
30242,WOS:000296132900002,10013,WOS
30243,WOS:A1981LK44800003,11293,WOS
30244,WOS:000397127400008,10287,WOS
30245,WOS:A1994MW63400006,10956,WOS
30246,WOS:000240736900001,9764,WOS
30247,WOS:000262055800007,9879,WOS
30248,WOS:A1988P431000003,11154,WOS
30249,WOS:000264739100013,9899,WOS
30250,WOS:A1978FF34300015,11623,WOS
30251,WOS:000226913800009,9707,WOS
30252,WOS:000188590500006,10555,WOS
30253,WOS:000237646700004,9746,WOS
30254,WOS:000335920200012,10202,WOS
