,combined
85,IS: 0304-3932
86,AV: http://www.sciencedirect.com/science/journal/03043932
87,DT: Journal Article
88,PY: 2018
89,"AB: China's large-scale reform of state-owned enterprises (SOE) in the late 1990s provides a natural experiment for estimating precautionary savings. Before the reform, SOE workers enjoyed similar job security as government employees. The reform caused massive SOE layoffs, but government employees kept their ""iron rice bowl."" The changes in the relative unemployment risks for SOE workers provide a clean identification of income uncertainty. With self-selection biases mitigated by focusing on government assigned jobs, precautionary savings account for about 40 percent of SOE households' wealth accumulation. Moreover, demographic groups more vulnerable to the reform also accumulated more precautionary wealth."
90,"DE: Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital, Aggregate Labor Productivity E24Public Enterprises, Public-Private Enterprises L32Macroeconomic Analyses of Economic Development O11Industrialization, Manufacturing and Service Industries, Choice of Technology O14Socialist Systems and Transitional Economies: Factor and Product Markets, Industry Studies, Population P23Socialist Systems and Transitional Economies: National Income, Product, and Expenditure, Money, Inflation P24"
91,"KY: State Owned, Unemployment"
92,GD: China
93,GR: Asia
94,LA: English
95,UD: 20180607
96,AN: 1706603
97,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
98,TI: Adverse Selection and Self-Fulfilling Business Cycles
99,"AU: Benhabib, Jess, Dong, Feng, Wang, Pengfei"
100,"AF: NYU, Shanghai Jiao Tong U, Hong Kong U Science and Technology"
101,DO: http://dx.doi.org/10.1016/j.jmoneco.2017.12.003
102,"SO: Journal of Monetary Economics, 94(0), April 2018, pp. 114-30"
103,IS: 0304-3932
104,AV: http://www.sciencedirect.com/science/journal/03043932
105,DT: Journal Article
106,PY: 2018
107,"AB: This paper introduces a simple adverse selection problem arising in credit markets into a standard textbook continuous-time real business cycle model. Such adverse selection generates multiple steady states and both local and global indeterminacy, and can give rise to equilibria with probabilistic jumps in credit, consumption, investment and employment driven by Markov sunspots under calibrated parameterizations and fully rational expectations. Introducing reputational effects eliminates defaults and results in a unique but still indeterminate steady state. Finally we generalize the model to firms with heterogeneous and stochastic productivity, and show that indeterminacies and sunspots persist."
108,"DE: Asymmetric and Private Information, Mechanism Design D82Business Fluctuations, Cycles E32Financial Markets and the Macroeconomy E44Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21"
109,"KY: Adverse Selection, Business Cycle, Credit, Cycle, Equilibria, Real Business Cycle, Sunspot"
110,LA: English
111,UD: 20180607
112,AN: 1706604
113,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
114,TI: Computerizing Industries and Routinizing Jobs: Explaining Trends in Aggregate Productivity
115,"AU: Aum, Sangmin, Lee, Sang Yoon, Shin, Yongseok"
116,"AF: Korea Development Institute, Queen Mary, U of London, Washington U in St Louis and Federal Reserve Bank of St Louis"
117,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.010
118,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 1-21"
119,IS: 0304-3932
120,AV: http://www.sciencedirect.com/science/journal/03043932
121,DT: Journal Article
122,PY: 2018
123,"AB: Complementarity across occupations and industries implies that the relative size of those with high productivity growth shrinks, reducing their contributions toward aggregate productivity growth and thereby resulting in its slowdown. This force, especially the shrinkage of occupations with above-average productivity growth through ""routinization,"" was present since the 1980s. Through the end of the 1990s, it was countervailed by the extraordinary productivity growth in the computer industry, of which output became an increasingly more important input in all industries (""computerization""). It was only when the computer industry's productivity growth slowed that the negative effect of routinization on aggregate productivity became apparent."
124,"DE: Production, Cost, Capital, Capital, Total Factor, and Multifactor Productivity, Capacity D24Macroeconomics: Production E23Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital, Aggregate Labor Productivity E24Human Capital, Skills, Occupational Choice, Labor Productivity J24"
125,"KY: Complementarity, Occupation, Output, Productivity"
126,LA: English
127,UD: 20180920
128,AN: 1729615
129,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
130,"TI: Comment on ""Computerizing Industries and Routinizing Jobs: Explaining Trends in Aggregate Productivity"" by Sangmin Aum, Sang Yoon (Tim) Lee and Yongseok Shin"
131,"AU: Kehrig, Matthias"
132,AF: Duke U
133,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.004
134,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 22-28"
135,IS: 0304-3932
136,AV: http://www.sciencedirect.com/science/journal/03043932
137,DT: Journal Article
138,PY: 2018
139,"AB: Aum et al. (2018) quantify the impact of production complementarities and differential productivity growth across occupations and sectors on the slowdown of aggregate productivity growth. This note expands their work to study substitutability between new computer equipment and labor in individual occupations as opposed to all occupations combined. Preliminary empirical evidence suggests (1) significantly different elasticities of substitution between computers and labor across occupations and (2) a strong correlation between productivity growth of computers and labor in occupations where these two inputs are complementary. When they are substitutes, however, their productivity growth rates appear uncorrelated. These findings have the potential to amplify or weaken the magnitude of the aggregate productivity slowdown explained by making their approach a promising avenue for future research."
140,"DE: Production, Cost, Capital, Capital, Total Factor, and Multifactor Productivity, Capacity D24Macroeconomics: Production E23Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital, Aggregate Labor Productivity E24Human Capital, Skills, Occupational Choice, Labor Productivity J24"
141,"KY: Elasticities, Occupation, Production, Productivity"
142,LA: English
143,UD: 20180920
144,AN: 1729616
145,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
146,"TI: Short-Run Pain, Long-Run Gain? Recessions and Technological Transformation"
147,"AU: Kopytov, Alexandr, Roussanov, Nikolai, Taschereau-Dumouchel, Mathieu"
148,"AF: U of PA, U of PA, Cornell U"
149,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.011
150,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 29-44"
151,IS: 0304-3932
152,AV: http://www.sciencedirect.com/science/journal/03043932
153,DT: Journal Article
154,PY: 2018
155,"AB: Recent empirical evidence suggests that skill-biased technological change accelerated during the Great Recession. We use a neoclassical growth framework to analyze how business cycle fluctuations interact with a long-run transition towards a skill-intensive technology. In the model, the adoption of new technologies by firms and the acquisition of new skills by workers are concentrated in downturns due to low opportunity costs. As a result, shocks lead to deeper recessions, but they also speed up adoption of the new technology. Our calibrated model matches both the long-run downward trend in routine employment and key features of the Great Recession."
156,"DE: Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital, Aggregate Labor Productivity E24Business Fluctuations, Cycles E32Financial Crises G01Human Capital, Skills, Occupational Choice, Labor Productivity J24"
157,"KY: Business Cycle, Cycle, Employment, Fluctuation, Recession, Skill, Skill Biased"
158,LA: English
159,UD: 20180920
160,AN: 1729617
161,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
162,"TI: Comment on ""Short-Run Pain, Long-Run Gain? Recessions and Technological Transformation"""
163,"AU: Siu, Henry E"
164,AF: U of British Columbia
165,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.007
166,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 45-47"
167,IS: 0304-3932
168,AV: http://www.sciencedirect.com/science/journal/03043932
169,DT: Journal Article
170,PY: 2018
171,"DE: Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital, Aggregate Labor Productivity E24Business Fluctuations, Cycles E32Financial Crises G01Human Capital, Skills, Occupational Choice, Labor Productivity J24"
172,KY: Recession
173,LA: English
174,UD: 20180920
175,AN: 1729618
176,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
177,TI: New Technologies and the Labor Market
178,"AU: Atalay, Enghin, Phongthiengtham, Phai, Sotelo, Sebastian, Tannenbaum, Daniel"
179,"AF: U of WI, U of WI, U of MI, U of NE"
180,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.008
181,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 48-67"
182,IS: 0304-3932
183,AV: http://www.sciencedirect.com/science/journal/03043932
184,DT: Journal Article
185,PY: 2018
186,"AB: Using newspaper job ad text from 1960 to 2000, we measure job tasks and the adoption of individual information and communication technologies (ICTs). Most new technologies are associated with an increase in nonroutine analytic tasks, and a decrease in nonroutine interactive, routine cognitive, and routine manual tasks. We embed these interactions in a quantitative model of worker sorting across occupations and technology adoption. Through the lens of the model, the arrival of ICTs broadly shifts workers away from routine tasks, which increases the college premium. A notable exception is the Microsoft Office suite, which has the opposite set of effects."
187,"DE: Returns to Education I26Labor Demand J23Human Capital, Skills, Occupational Choice, Labor Productivity J24Wage Level and Structure, Wage Differentials J31"
188,KY: Occupation
189,LA: English
190,UD: 20180920
191,AN: 1729619
192,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
193,TI: Discussion for JME Special Issue: APST Paper
194,"AU: Hershbein, Brad"
195,AF: WE Upjohn Institute for Employment Research
196,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.003
197,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 68-70"
198,IS: 0304-3932
199,AV: http://www.sciencedirect.com/science/journal/03043932
200,DT: Journal Article
201,PY: 2018
202,"DE: Returns to Education I26Labor Demand J23Human Capital, Skills, Occupational Choice, Labor Productivity J24Wage Level and Structure, Wage Differentials J31"
203,LA: English
204,UD: 20180920
205,AN: 1729620
206,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
207,TI: Big Data in Finance and the Growth of Large Firms
208,"AU: Begenau, Juliane, Farboodi, Maryam, Veldkamp, Laura"
209,"AF: Stanford U, Bendheim Center for Finance, Princeton U, NYU"
210,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.013
211,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 71-87"
212,IS: 0304-3932
213,AV: http://www.sciencedirect.com/science/journal/03043932
214,DT: Journal Article
215,PY: 2018
216,"AB: Two modern economic trends are the increase in firm size and advances in information technology. We explore the hypothesis that big data disproportionately benefits big firms. Because they have more economic activity and a longer firm history, large firms have produced more data. As processor speed rises, abundant data attracts more financial analysis. Data analysis improves investors' forecasts and reduces equity uncertainty, reducing the firm's cost of capital. When investors can process more data, large firm investment costs fall by more, enabling large firms to grow larger."
217,"DE: Large Data Sets: Modeling and Analysis C55Firm Behavior: Empirical Analysis D22Intertemporal Firm Choice: Investment, Capacity, and Financing D25Capital Budgeting, Fixed Investment and Inventory Studies, Capacity G31Firm Performance: Size, Diversification, and Scope L25"
218,"KY: Cost of Capital, Finance, Firm, Firm Investment, Firm Size, Firms, Investment"
219,LA: English
220,UD: 20180920
221,AN: 1729621
222,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
223,"TI: Comments On: Big Data in Finance and the Growth of Large Firms, by Juliane Begenau and Maryam Farboodi and Laura Veldkamp"
224,"AU: Routledge, Bryan R."
225,AF: Carnegie Mellon U
226,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.006
227,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 88-90"
228,IS: 0304-3932
229,AV: http://www.sciencedirect.com/science/journal/03043932
230,DT: Journal Article
231,PY: 2018
232,"AB: ""Big Data in Finance and the Growth of Large Firms"" (BFV) investigate how big data is connected to firm size via the impact of bid data on cost of external financing. This short comment notes that big data may impact firm size directly via investment."
233,"DE: Large Data Sets: Modeling and Analysis C55Firm Behavior: Empirical Analysis D22Intertemporal Firm Choice: Investment, Capacity, and Financing D25Capital Budgeting, Fixed Investment and Inventory Studies, Capacity G31Firm Performance: Size, Diversification, and Scope L25"
234,"KY: Finance, Firm, Firm Size, Firms, Investment"
235,LA: English
236,UD: 20180920
237,AN: 1729622
238,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
239,TI: Structural Transformation and the Rise of Information Technology
240,"AU: Gallipoli, Giovanni, Makridis, Christos A."
241,"AF: U of British Columbia, Stanford U"
242,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.005
243,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 91-110"
244,IS: 0304-3932
245,AV: http://www.sciencedirect.com/science/journal/03043932
246,DT: Journal Article
247,PY: 2018
248,"AB: Has the emergence of information technology changed the structure of employment and earnings in the US? We propose a new index of occupation-level IT intensity and document several long-term changes in the occupational landscape over the past decades. Using Census and US KLEMS micro-data, we show that: (i) the bulk of productivity growth after 1950 is concentrated in IT intensive sectors, (ii) the share of workers in IT jobs has expanded significantly, with little or no pause and IT jobs enjoy a large and growing earnings premium, even after controlling for general task requirements (e.g., cognitive, non-routine), and (iii) the rise of the IT intensive employment share is closely associated with declines in the manufacturing employment share. While earnings premia for college-educated and cognitive/non-routine workers have flattened in the aggregate since 2000, we show that they continued growing in IT intensive jobs and that these jobs have played a key role in accounting for the surge of high tech service labor productivity. We also use our IT intensity index to estimate industry-specific elasticities of substitution between IT and non-IT intensive labor, finding values of 1.6 in manufacturing and 1.3 in services. Finally, we revisit a long-standing question about the relationship between technological progress and productivity and provide evidence that occupation-level IT intensity is positively associated with output growth, especially in the services sector."
249,"DE: Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital, Aggregate Labor Productivity E24Time Allocation and Labor Supply J22Human Capital, Skills, Occupational Choice, Labor Productivity J24Wage Level and Structure, Wage Differentials J31IT Management M15Technological Change: Choices and Consequences, Diffusion Processes O33"
250,"KY: Earnings, Employment, Labor Productivity, Occupation, Productivity, Technology"
251,GD: U.S.
252,GR: Northern America
253,LA: English
254,UD: 20180920
255,AN: 1729623
256,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
257,"TI: Comment on ""Structural Transformation and the Rise of Information Technology"" by Gallipoli and Makridis"
258,"AU: Pugsley, Benjamin"
259,AF: U of Notre Dame
260,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.009
261,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 111-16"
262,IS: 0304-3932
263,AV: http://www.sciencedirect.com/science/journal/03043932
264,DT: Journal Article
265,PY: 2018
266,"AB: ""Structural transformation and the rise of information technology"" by Gallipoli and Makridis provides compelling evidence on the effects of increasingly productive IT-intensive occupations on within-sector productivity growth. I discuss their results and link them to patterns of aggregate productivity growth. While there are limits to aggregate conclusions from within-sector patterns, their findings provide rich empirical restrictions on equilibrium models of structural transformation."
267,"DE: Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital, Aggregate Labor Productivity E24Time Allocation and Labor Supply J22Human Capital, Skills, Occupational Choice, Labor Productivity J24Wage Level and Structure, Wage Differentials J31IT Management M15Technological Change: Choices and Consequences, Diffusion Processes O33"
268,"KY: Occupation, Productivity, Technology"
269,GD: U.S.
270,GR: Northern America
271,LA: English
272,UD: 20180920
273,AN: 1729624
274,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
275,TI: Should We Fear the Robot Revolution? The Correct Answer Is Yes
276,"AU: Berg, Andrew, Buffie, Edward F., Zanna, Luis-Felipe"
277,"AF: IMF, IN U, IMF"
278,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.014
279,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 117-48"
280,IS: 0304-3932
281,AV: http://www.sciencedirect.com/science/journal/03043932
282,DT: Journal Article
283,PY: 2018
284,"AB: Advances in artificial intelligence and robotics may be leading to a new industrial revolution. This paper presents a model with the minimum necessary features to analyze the implications for inequality and output. Two assumptions are key: ""robot"" capital is distinct from traditional capital in its degree of substitutability with human labor and only capitalists and skilled workers save. We analyze a range of variants that reflect widely different views of how automation may transform the labor market. Our main results are surprisingly robust: automation is good for growth and bad for equality, in the benchmark model real wages fall in the short run and eventually rise, but ""eventually"" can easily take generations."
285,"DE: Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital, Aggregate Labor Productivity E24Human Capital, Skills, Occupational Choice, Labor Productivity J24Wage Level and Structure, Wage Differentials J31Management of Technological Innovation and R"
286,"KY: Automation, Wage"
287,LA: English
288,UD: 20180920
289,AN: 1729625
290,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
291,"TI: Comment on ""Should We Fear the Robot Revolution? The Correct Answer Is Yes"" by Andrew Berg, Ed Buffie, and Felipe Zanna"
292,"AU: Hanley, Douglas"
293,AF: U of Pittsburgh
294,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.05.012
295,"SO: Journal of Monetary Economics, 97(0), August 2018, pp. 149-52"
296,IS: 0304-3932
297,AV: http://www.sciencedirect.com/science/journal/03043932
298,DT: Journal Article
299,PY: 2018
300,"DE: Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital, Aggregate Labor Productivity E24Human Capital, Skills, Occupational Choice, Labor Productivity J24Wage Level and Structure, Wage Differentials J31Management of Technological Innovation and R"
301,LA: English
302,UD: 20180920
303,AN: 1729626
304,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
305,TI: The Consumption Response to Positive and Negative Income Shocks
306,"AU: Bunn, Philip, Le Roux, Jeanne, Reinold, Kate, Surico, Paolo"
307,"AF: Bank of England, Bank of England, Bank of England, London Business School"
308,DO: http://dx.doi.org/10.1016/j.jmoneco.2017.11.007
309,"SO: Journal of Monetary Economics, 96(0), June 2018, pp. 1-15"
310,IS: 0304-3932
311,AV: http://www.sciencedirect.com/science/journal/03043932
312,DT: Journal Article
313,PY: 2018
314,"AB: A set of newly-added questions in the 2011-2014 Bank of England/NMG Consulting Survey reveals that British households tend to change their consumption by significantly more in reaction to temporary and unanticipated falls in income than to rises of the same size. Household balance sheet characteristics such as high debt-to-income ratios and small liquidity buffers, concerns about credit market access and higher subjective risk of lower future income account for a sizable share of this spending asymmetry. Our findings have important implications for predicting the response of aggregate consumption to expansionary and contractionary macroeconomic policies."
315,"DE: Household Saving, Personal Finance D14Macroeconomics: Consumption, Saving, Wealth E21Business Fluctuations, Cycles E32Monetary Policy E52Fiscal Policy E62"
316,"KY: Aggregate Consumption, Consumption, Debt, Macroeconomics"
317,GD: U.K.
318,GR: Europe
319,LA: English
320,UD: 20180712
321,AN: 1716946
322,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
323,TI: Benefits of Relationship Banking: Evidence from Consumer Credit Markets
324,"AU: Agarwal, Sumit, Chomsisengphet, Souphala, Liu, Chunlin, Song, Changcheng, Souleles, Nicholas S."
325,"AF: National U Singapore, US Office of the Comptroller of the Currency, U NV, National U Singapore, U PA"
326,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.02.005
327,"SO: Journal of Monetary Economics, 96(0), June 2018, pp. 16-32"
328,IS: 0304-3932
329,AV: http://www.sciencedirect.com/science/journal/03043932
330,DT: Journal Article
331,PY: 2018
332,"AB: Using a unique panel dataset that contains comprehensive information about the relationships between a large bank and its credit card customers, we show that relationship accounts exhibit lower probabilities of default and attrition, and have higher utilization rates, than non-relationship accounts. Dynamic information about changes in the behavior of a customer's other accounts at the same bank helps predict the behavior of the credit card account over time. These results imply that relationship banking offers significant potential benefits to banks: information the lender has at its disposal can be used to mitigate credit risk on the credit card account."
333,"DE: Household Saving, Personal Finance D14Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21"
334,"KY: Bank, Banking, Consumer, Consumer Credit, Credit, Credit Card"
335,LA: English
336,UD: 20180712
337,AN: 1716947
338,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
339,"TI: The Chinese Saving Rate: Long-Term Care Risks, Family Insurance, and Demographics"
340,"AU: Imrohoroglu, Ayse, Zhao, Kai"
341,"AF: U Southern CA, U CT"
342,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.03.001
343,"SO: Journal of Monetary Economics, 96(0), June 2018, pp. 33-52"
344,IS: 0304-3932
345,AV: http://www.sciencedirect.com/science/journal/03043932
346,DT: Journal Article
347,PY: 2018
348,"AB: A general equilibrium model that properly captures the risks in old age, the role of family insurance, changes in demographics, and the productivity growth rate is capable of generating changes in the national saving rate in China that mimic the data well. Our findings suggest that the combination of the risks faced by the elderly and the deterioration of family insurance due to the one-child policy may account for approximately half of the increase in the saving rate between 1980 and 2010. Changes in the productivity growth rate account for the fluctuations in the saving rate during this period."
349,"DE: Macroeconomics: Consumption, Saving, Wealth E21Demographic Trends, Macroeconomic Effects, and Forecasts J11Marriage, Marital Dissolution, Family Structure, Domestic Abuse J12Economics of the Elderly, Economics of the Handicapped, Non-labor Market Discrimination J14Economic Development: Financial Markets, Saving and Capital Investment, Corporate Finance and Governance O16Socialist Institutions and Their Transitions: Consumer Economics, Health, Education and Training: Welfare, Income, Wealth, and Poverty P36"
350,"KY: Demographics, Elderly, Family, Old Age, Saving"
351,GD: China
352,GR: Asia
353,LA: English
354,UD: 20180712
355,AN: 1716948
356,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
357,TI: The Term Structure of CDS Spreads and Sovereign Credit Risk
358,"AU: Augustin, Patrick"
359,AF: McGill U
360,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.04.001
361,"SO: Journal of Monetary Economics, 96(0), June 2018, pp. 53-76"
362,IS: 0304-3932
363,AV: http://www.sciencedirect.com/science/journal/03043932
364,DT: Journal Article
365,PY: 2018
366,"AB: The shape of the term structure of credit default swap spreads is an informative signal about the importance of global and domestic risk factors to the time variation of sovereign credit spreads. Exploiting cross-country heterogeneity among 44 countries, I document that the importance of global and country-specific risk in explaining sovereign credit risk varies with the sign of the slope of the term structure and the duration of its inversion. A model is used to show that global uncertainty shocks determine spread changes when the slope is positive, and that domestic shocks are more important when the slope is negative."
367,"DE: Interest Rates: Determination, Term Structure, and Effects E43Financial Markets and the Macroeconomy E44International Lending and Debt Problems F34Economic Development: Financial Markets, Saving and Capital Investment, Corporate Finance and Governance O16"
368,GD: Selected Countries
369,LA: English
370,UD: 20180712
371,AN: 1716949
372,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
373,TI: Occupational Hazards and Social Disability Insurance
374,"AU: Michaud, Amanda, Wiczer, David"
375,"AF: IN U, Stony Brook U"
376,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.04.002
377,"SO: Journal of Monetary Economics, 96(0), June 2018, pp. 77-92"
378,IS: 0304-3932
379,AV: http://www.sciencedirect.com/science/journal/03043932
380,DT: Journal Article
381,PY: 2018
382,"AB: Using retrospective data, we introduce evidence that occupational exposure significantly affects disability risk. Incorporating this into a general equilibrium model, social disability insurance (SDI) affects welfare through (i) the classic, risk-sharing channel and (ii) a new channel of occupational reallocation. Both channels can increase welfare, but at the optimal SDI they are at odds. Welfare gains from additional risk-sharing are reduced by overly incentivizing workers to choose risky occupations. In a calibration, optimal SDI increases welfare by 6.3% relative to actuarially fair insurance, mostly due to risk sharing."
383,"DE: Criteria for Decision-Making under Risk and Uncertainty D81Insurance, Insurance Companies, Actuarial Studies G22Safety, Job Satisfaction, Related Public Policy J28Labor Standards: Working Conditions J81"
384,"KY: Disability, Disability Insurance, Equilibrium, Insurance, Risk, Risk Sharing"
385,LA: English
386,UD: 20180712
387,AN: 1716950
388,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
389,TI: Technological Revolutions and the Three Great Slumps: A Medium-Run Analysis
390,"AU: Cao, Dan, L'Huillier, Jean-Paul"
391,"AF: Georgetown U, Brandeis U and EIEF"
392,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.04.003
393,"SO: Journal of Monetary Economics, 96(0), June 2018, pp. 93-108"
394,IS: 0304-3932
395,AV: http://www.sciencedirect.com/science/journal/03043932
396,DT: Journal Article
397,PY: 2018
398,"AB: The Great Recession, the Great Depression, and the Japanese Slump of the 1990s were all preceded by periods of major technological innovation, which happened about 10 years before the start of the decline in economic activity. We estimate a model with noisy news. We find that beliefs about long-run income adjust to permanent shifts in productivity with an important delay. The estimation tells a common and simple story for the observed dynamics of productivity and consumption on a 20 to 25 year window. Our analysis highlights the advantages of a look at this data from the point of view of the medium run."
399,"DE: Macroeconomics: Production E23Business Fluctuations, Cycles E32Studies of Particular Policy Episodes E65Technological Change: Choices and Consequences, Diffusion Processes O33"
400,"KY: Depression, Recession"
401,GD: Japan
402,GR: Asia
403,LA: English
404,UD: 20180712
405,AN: 1716951
406,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
407,TI: Rational Bubbles and Public Debt Policy: A Quantitative Analysis
408,"AU: Domeij, David, Ellingsen, Tore"
409,"AF: Stockholm School of Economics, Stockholm School of Economics"
410,DO: http://dx.doi.org/10.1016/j.jmoneco.2018.04.005
411,"SO: Journal of Monetary Economics, 96(0), June 2018, pp. 109-23"
412,IS: 0304-3932
413,AV: http://www.sciencedirect.com/science/journal/03043932
414,DT: Journal Article
415,PY: 2018
416,"AB: Do empirically plausible dynastic general equilibrium models admit bubbles and Ponzi-schemes under rational expectations? Contrary to conventional wisdom, the answer is affirmative. The central assumption is that current securities do not represent claims to all future profits. Calibrating the model to U.S. data, we find that it is consistent with the presence of rational bubbles. The observed level of public debt is entirely a Ponzi-scheme. There are large welfare gains from eliminating bubbles on private assets and lodging all the non-fundamental asset value in public debt. Paying off public debt benefits only a small group of wealthy individuals."
417,"DE: National Debt, Debt Management, Sovereign Debt H63"
418,KY: Debt
419,GD: U.S.
420,GR: Northern America
421,LA: English
422,UD: 20180712
423,AN: 1716952
424,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
425,TI: Innovation and Product Reallocation in the Great Recession
426,"AU: Argente, David, Lee, Munseob, Moreira, Sara"
427,"AF: U Chicago, U CA, San Diego, Northwestern U"
428,"SO: Journal of Monetary Economics, 93(0), January 2018, pp. 1-20"
429,IS: 0304-3932
430,AV: http://www.sciencedirect.com/science/journal/03043932
431,DT: Journal Article
432,PY: 2018
433,"AB: We use detailed product-and firm-level data to study the sources of innovation and the patterns of productivity growth over the period from 2007 to 2013. We document several new facts on product reallocation. First, every quarter around 8 percent of products are reallocated in the economy, and the entry and exit of products are prevalent among different types of firms. Second, most reallocation of products occurs within the boundaries of the firm. The entries and exits of firms only make a small contribution in the overall creation and destruction of products. Third, product reallocation is strongly pro-cyclical and declined by more than 25 percent during the Great Recession. This cyclical pattern is almost entirely explained by a decline in within firm reallocation. Motivated by these facts, we study the causes and consequences of reallocation within incumbent firms. As predicted by Schumpeterian growth theories, the rate of product reallocation strongly depends on the innovation efforts of the firms and has important implications for revenue growth, improvements in products' quality, and productivity dynamics. Our estimates suggest that the decline in product reallocation through these margins has contributed greatly to the slow growth experienced after the Great Recession."
434,"DE: Production, Cost, Capital, Capital, Total Factor, and Multifactor Productivity, Capacity D24Business Fluctuations, Cycles E32Production, Pricing, and Market Structure, Size Distribution of Firms L11Information and Product Quality, Standardization and Compatibility L15Innovation and Invention: Processes and Incentives O31"
435,"KY: Entry, Exit, Firm, Firms, Innovation, Productivity, Quality, Recession"
436,GD: U.S.
437,GR: Northern America
438,LA: English
439,UD: 20180621
440,AN: 1708329
441,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
442,TI: Comments: Innovation and Product Reallocation in the Great Recession
443,"AU: Xu, Daniel Yi"
444,AF: Duke U
445,"SO: Journal of Monetary Economics, 93(0), January 2018, pp. 21-23"
446,IS: 0304-3932
447,AV: http://www.sciencedirect.com/science/journal/03043932
448,DT: Journal Article
449,PY: 2018
450,"DE: Production, Cost, Capital, Capital, Total Factor, and Multifactor Productivity, Capacity D24Business Fluctuations, Cycles E32Production, Pricing, and Market Structure, Size Distribution of Firms L11Transactional Relationships, Contracts and Reputation, Networks L14Innovation and Invention: Processes and Incentives O31"
451,"KY: Innovation, Recession"
452,GD: U.S.
453,GR: Northern America
454,LA: English
455,UD: 20180621
456,AN: 1708330
457,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
458,"TI: Innovation, Productivity, and Monetary Policy"
459,"AU: Moran, Patrick, Queralto, Albert"
460,"AF: U Oxford, US Federal Reserve Board"
