index,AuthorID,AuthorName
7466,5813,Ulf von Lilienfeld‐Toal
7467,429,Arthur Robson
7468,1907,George Tauchen
7469,2585,Jean‐Michel Zakoïan
7470,314,Andrés Aradillas‐López
7471,4474,Per Pettersson‐Lidbom
7472,160,Alireza Tahbaz‐Salehi
7473,2391,Jacques‐François Thisse
7474,4518,Peter Demarzo
7475,3231,Ken Hendricks
7476,2319,I. Ekeland
7477,4322,P. A. Chiappori
7478,6086,Y. Nishiyama
7479,4520,P. M. Robinson
7480,2359,J. Rust
7481,2088,H. Wozniakowski
7482,5026,R. Guesnerie
7483,6592,Robert E. Lucas
7484,5816,Ulrich K. Müller
7485,3239,Ken Burdett
7486,1406,D. W. K. Andrews
7487,2176,Herve Moulin
7488,4654,R. Goldstein
7489,4284,O. Linton
7490,1454,E. Mammen
7491,5007,Rod Garratt
7492,4070,Michael Golosov
7493,8434,Raphaël Franck
7494,6996,J. P. Florens
7495,9,A. Pakes
7496,2373,J. Porter
7497,356,Anthony A. Smith
7498,5226,S. Malamud
7499,689,Burhanettin Kuruşçu
7500,6592,"Jr., Robert E. Lucas"
7501,2457,J. J. Heckman
7502,703,C. Meghir
7503,1459,E. Vytlacil
7504,4322,P.‐A. Chiappori
7505,6032,Y. Fan
7506,1456,E. Renault
7507,4326,P. Gagliardini
7508,6320,C. Gourieroux
7509,1088,D. Chen
7510,5830,V. Chernozhukov
7511,701,C. Hansen
7512,4214,Nick Bloom
7513,6281,Jose A. Scheinkman
7514,317,Andres Velasco
7515,5897,W. Bentley MacLeod
7516,8,A. Michael Spence
7517,2,Andrew John
7518,2617,Jeff Fuhrer
7519,606,Botond Köszegi
7520,353,Annette Vissing-Jorgensen
7521,7032,Erzo F. P. Luttmer
7522,3040,Joshua Rauh
7523,4064,Mihir Desai
7524,667,Bruce Sacerdote
7525,2612,Jeffrey Liebman
7526,4531,Peter Orszag
7527,5963,William Gale
7528,2138,Heidi Williams
7529,4960,Robert Jensen
7530,4837,Richard Holden
7531,2153,Henrik J. Kleven
7532,2925,Jonah Rockoff
7533,1461,Ebonya Washington
7534,935,Christopher Udry
7535,4975,Robert Vishny
7536,4802,Richard Clarida
7537,1234,David Frankel
7538,1614,Eric Maskin
7539,1750,Florencio López-de-Silanes
7540,4975,Robert W. Vishny
7541,2836,John J. Donohue III
7542,1484,Edward Glaeser
7543,2904,John Leahy
7544,760,Catherine Eckel
7545,5986,William Zame
7546,1922,George Baker
7547,292,Andrew Rose
7548,2608,Jeffrey Frankel
7549,3261,Kenneth Rogoff
7550,4400,Paul Gompers
7551,1998,Glenn MacDonald
7552,2802,John DiNardo
7553,1429,Douglas Staiger
7554,4479,Peter Diamond
7555,4805,Richard Thaler
7556,718,Carl M. Campbell III
7557,7528,David de Meza
7558,3710,Mark McClellan
7559,2281,In Sun Geoum
7560,4587,Phillip Levine
7561,7411,Anne Case
7562,1057,Dana Goldman
7563,3269,Kent Smetters
7564,337,Ann Bartel
7565,3192,Kathryn Shaw
7566,3626,Marc Melitz
7567,403,Ariel T. Burstein
7568,2005,Gordon Dahl
7569,7571,Daniel Sullivan
7570,5610,Tanya Rosenblat
7571,1546,Elizabeth Cascio
7572,5172,Sarah Reber
7573,4798,Richard Harris
7574,7979,Amartya Sen
7575,1198,David Romer
7576,1107,Daniel Siegel
7577,6545,Joan Ricart i Costa
7578,2689,Jerry Green
7579,8054,Jagdish N. Bhagwati
7580,6703,David Levine
7581,4868,Robert Tollison
7582,704,C. P. Hallwood
7583,2079,H. E. Frech III
7584,6902,John Fei
7585,3063,Joyce Pickersgill
7586,3806,Martin Feldstein
7587,6253,John Laitner
7588,5822,Uri Possen
7589,3950,Michael Hurd
7590,4923,Robert E. Moore
7591,2815,John Riley
7592,1930,George Evans
7593,813,Charles Kahn
7594,3425,Lawrence Summers
7595,325,Anil K Kashyap
7596,1277,David Scharfstein
7597,4894,Robert Gertner
7598,2472,James Poterba
7599,4859,Robert Barsky
7600,2574,Jean-Francois Richard
7601,6790,John Pencavel
7602,2856,John A. Abowd
7603,6351,Alan Kirman
7604,1924,George Moore
7605,2880,John W. Graham
7606,535,Ben Bernanke
7607,4791,Richard Baldwin
7608,1009,Curtis Simon
7609,5425,Stephen Nickell
7610,325,Anil Kashyap
7611,4625,Pok-Sang Lam
7612,2686,Jerry Thursby
7613,67,Alan B. Keueger
7614,4915,Robert Waldmann
7615,89,Al Slivinski
7616,1103,Daniel Kessler
7617,1740,Filipe Campante
7618,2361,Vernon Henderson
7619,5457,Stephen Salant
7620,842,Chester Spatt
7621,14,Aaron Yelowitz
7622,2077,Gerard Roland
7623,3892,Maureen Cropper
7624,4549,Petra Todd
7625,5934,Wilbur John Coleman II
7626,2605,Jeff Grogger
7627,2373,Jack Porter
7628,3755,Mark Grinblatt
7629,8129,"Robert B. Ekelund, Jr."
7630,4997,Roberton C. Williams III
7631,3067,Joao Gomes
7632,933,Christopher Taber
7633,746,Caroline Hoxby
7634,1276,David Lyle
7635,5660,Thomas Cooley
7636,148,Alexandre Skiba
7637,2416,James A. Schmitz Jr.
7638,613,Branko Urošević
7639,2218,Hugo Hopenhayn
7640,6592,Robert E. Lucas Jr.
7641,1403,Donald Kenkel
7642,3008,Joseph J. Doyle Jr.
7643,5673,Thomas Sargent
7644,4155,Narayana Kocherlakota
7645,1298,David Albouy
7646,3752,Mark Rosenzweig
7647,2476,James M. Snyder Jr.
7648,6020,Xiaobo Zhang
7649,5201,Scott Baker
7650,3532,Luboš Pástor
7651,1024,Daan van Soest
7652,2616,Jeffrey Ely
7653,5656,Thomas MaCurdy
7654,316,Andres Rodriguez‐Clare
7655,1714,Fang‐Fang Tang
7656,4975,robert w. vishny
7657,5356,Stacy Dickert‐Conlin
7658,3068,Ju‐Chin Huang
7659,3752,Mark R. Rosenweig
7660,4322,Pierre‐Andre Chiappori
7661,2574,Jean‐Francois Richard
7662,3087,Juan‐Pablo Montero
7663,2702,Jesus Saa‐Requejo
7664,1320,Deborah Haas‐Wilson
7665,6013,Xavier Sala‐i‐Martin
7666,1149,David Austen‐Smith
7667,6102,Yuk‐fai Fong
7668,1976,Gilles Saint‐Paul
7669,4322,Pierre‐André Chiappori
7670,2554,Javier Díaz‐Giménez
7671,778,Chang‐Tai Hsieh
7672,5259,Shang‐Jin Wei
7673,1006,Cristian Pop‐Eleches
7674,1750,Florencio López‐de‐Silanes
7675,6075,Yong‐Seok Choi
7676,4810,Richard C. Green
7677,5706,Thomas de Garidel‐Thoron
7678,2765,John L. Turner
7679,1656,Ernst‐Ludwig von Thadden
7680,3052,José Luis Moraga‐González
7681,4617,Pinar Karaca‐Mandic
7682,7940,Tai‐wei Hu
7683,2974,Jorge Martinez‐Vazquez
7684,2777,John B. Jones
7685,6138,Zoran Ivković
7686,6294,Michae Murray
7687,1727,Felix Oberholzer‐Gee
7688,3137,Jörn‐Steffen Pischke
7689,5766,Tomas j. Philipson
7690,1229,David Lucking‐Reiley
7691,2592,Jean‐Pierre H. Dubé
7692,1750,Florencio Lopez‐de‐Silanes
7693,882,Christina Paxson
7694,353,Annette Vissing‐Jørgensen
7695,3213,Kei‐Mu Yi
7696,8395,Sydney Ludvigson
7697,5402,Stephanie Schmitt‐Grohe
7698,4608,Pierre‐Daniel Sarte
7699,4742,Raymond Owens
7700,7084,Werner Böge
7701,2977,Jörgen Weibull
7702,5022,Roger Myerson
7703,8606,Georg Nöldeke
7704,8607,Konrad Menzel
7705,8608,Nicola Fusari
7706,8609,Elena Manresa
7707,8610,Alexander Torgovitsky
7708,8612,Xavier D'Haultfœuille
7709,8613,Philippe Février
7710,8614,Elena Quercioli
7711,6053,Yehuda John Levy
7712,558,Ben Handel
7713,8615,Tor Jacobson
7714,8616,Erik von Schedvin
7715,8618,Simone Galperti
7716,8619,Jianqing Fan
7717,8620,Yuan Liao
7718,8621,Jiawei Yao
7719,8622,Martin Weidner
7720,8623,Carolina Caetano
7721,6850,Michael Magill
7722,5250,Şevin Yeltekin
7723,8624,Andrea Szabó
7724,8625,Kyungmin Kim
7725,8626,Zeyuan Allen Zhu
7726,8627,Alessandro Chiesa
7727,8628,Silvio Micali
7728,8629,Elchanan Mossel
7729,8630,Allan Sly
7730,8631,Omer Tamuz
7731,8632,Christiane Baumeister
7732,8633,Toru Kitagawa
7733,8634,Terri Kneeland
7734,170,Allan Timmermann
7735,271,Andrew G. Atkeson
7736,8635,Gabriel M. Ahlfeldt
7737,8636,Nikolaus Wolf
7738,8637,Limor Golan
7739,8638,Ryota Iijima
7740,8639,Kevin Caves
7741,8640,Garth Frazer
7742,8641,Marcus M. Opp
7743,8642,John Y. Zhu
7744,8643,Jing Chen
7745,2255,Ian W. R. Martin
7746,3078,Juan Rubio-Ramírez
7747,186,Alvin Murphy
7748,8694,Charles P. Thomas
7749,8695,Jon Wongswan
7750,8696,Christopher C. Afendulis
7751,8697,Alma Cohen
7752,8698,Kira R. Fabrizio
7753,740,Carol H. Shiue
7754,8699,John Simpson
7755,8700,Abraham L. Wickelgren
7756,8701,Emel Filiz-Ozbay
7757,8702,Monika Merz
7758,8703,Massimiliano De Santis
7759,8705,Joshua M. Pollet
7760,8706,Paul J. Healy
7761,8707,Harish Krishnan
7762,8708,Daniel Markovits
7763,8709,Ernan Haruvy
7764,8710,Yaron Lahav
7765,8711,Steven A. Morrison
7766,8712,Massimo Guidolin
7767,8713,Francesco Squintani
7768,8714,Frank Smets
7769,8715,Rafael Wouters
7770,8716,Giovanni Olivei
7771,8718,Maria Marta Ferreyra
7772,8719,Astri Drange Hole
7773,1645, Erik  Srensen
7774,1645, Erik Ø Sørensen
7775,1645,Erik Ø Sørensen
7776,8720,Brian W. Rogers
7777,8721,Mana Komai
7778,8722,Piero Cipollone
7779,8723,Alfonso Rosolia
7780,8724,Tom Tyler
7781,8725,George Zanjani
7782,8726,Dirk Sliwka
7783,8727,Javier Bianchi
7784,8728,Seda Ertaç
7785,8729,Moshe Hoffman
7786,8730,Karthik Muralidharan
7787,8731,Venkatesh Sundararaman
7788,8732,Ned Augenblick
7789,8733,Victoria Ivashina
7790,8734,Saumitra Jha
7791,4485,Peter Cramton
7792,2592,Jean-Pierre Dubé
7793,8736,Ingvil Gaarder
7794,8737,Mara P. Squicciarini
7795,8738,Maja Adena
7796,8739,Veronica Santarosa
7797,8740,Randall A. Lewis
7798,8741,Justin M. Rao
7799,8742,José L. Fillat
7800,8743,Stefania Garetto
7801,3442,Lee E. Ohaniah
7802,2582,Jean‐Marie Baland
7803,8745,Evelyn Korn
7804,3319,Koleman Strumpf
7805,8746,Patrick Barron
7806,8747,Andrew T. Foerster
7807,4608,Pierre-Daniel G. Sarte
7808,3426,Lawrence Christiano
7809,3038,Joshua Coval
7810,8748,Climent Quintana-Domeque
7811,8749,Bruce Wydick
7812,8750,Paul Glewwe
7813,8751,Laine Rutledge
7814,8752,Kristian Behrens
7815,8753,Frédéric Robert-Nicoud
7816,8754,Brendon McConnell
7817,7316,Nabil I. Al-Najjar
7818,8755,Carola Frydman
7819,8756,Eric Hilt
7820,8757,Lily Y. Zhou
7821,8758,Roozbeh Hosseini
7822,8759,Ferdinando Monte
7823,8760,Neus Herranz
7824,5043,Roland G. Fryer
7825,8761,Alexis Akira Toda
7826,8762,Kieran Walsh
7827,8763,Supreet Kaur
7828,8764,Miguel A. Ballester
7829,8765,Michael Carlos Best
7830,8766,Anne Brockmeyer
7831,8767,Johannes Spinnewijn
7832,8768,Peter Koudijs
7833,8769,Solomon W. Polachek
7834,8770,Tirthatanmoy Das
7835,8771,Rewat Thamma-Apiroam
7836,8772,Rulon D. Pope
7837,8773,Stephen A. O'Connell
7838,7360,Martin C. McGuire
7839,8774,Carl H. Groth
7840,8775,Volker Bohm
7841,2165,Heraklis Polemarchakis
7842,6282,M. Browning
7843,7380,M. N. Hasan
7844,7037,R. W. Koenker
7845,1945,Gerard J. van den Berg
7846,6370,Oliver Scaillet
7847,5735,Timothy Feddersen
7848,6344,Maxwell Stinchcombe
7849,6677,Gordon Anderson
7850,3001,Joseph Altonji
7851,3404,Laurence Kotlikoff
7852,6989,Dan B. Nelson
7853,4527,Peter Wakker
7854,4903,Robert Aumann
7855,4564,Philip Reny
7856,7014,B. Caillaud
7857,6653,B. Jullien
7858,4604,P. Picard
7859,7078,F. Marhuenda
7860,2787,John Heaton
7861,7325,Chi-fu Huang
7862,7074,A. Araujo
7863,2219,Hugo Sonnenschein
7864,4484,P. C. B. Phillips
7865,1794,Frank A. Wolak
7866,7205,Richard Spady
7867,8776,"John H. Boyd, III"
7868,8776,John H. Boyd III
7869,3874,Mathew O. Jackson
7870,3371,L. G. Epstein
7871,5829,U. Segal
7872,6817,Th. Magnac
7873,6227,S. Ouliaris
7874,1089,Daniel McFadden
7875,3579,M. H. Pesaran
7876,5027,Roger Gordon
7877,2797,John D. Wilson
7878,6473,C. Fourgeaud
7879,2085,H. P. Young
7880,6259,V. Ginsburgh
7881,6149,A. de Palma
7882,6085,Y. Y. Papageorgiou
7883,2391,J.-F. Thisse
7884,6276,J. J. Laffont
7885,7238,A. Monfort
7886,7177,J. A. Hausman
7887,7120,L. G. Godfrey
7888,6856,A. Khan
7889,2165,H. M. Polemarchakis
7890,6406,T. Kloek
7891,6460,H. K. van Dijk
7892,7075,D. S. Poskitt
7893,1973,Gilbert Bassett
7894,6492,N. E. Savin
7895,7372,D. J. Gates
7896,7508,J. A. Rickard
7897,7346,D. J. Wilson
7898,7918,W. D. C. Wright
7899,6402,G. S. Maddala
7900,7456,R. P. Byron
7901,7282,J. Wise
7902,6540,J. D. Sargan
7903,5404,Stephen Ross
7904,7133,J. Drèze
7905,7200,J. J. Gabszewicz
7906,1281,D. Schmeidler
7907,6382,K. Vind
7908,6519,Raveendra Batra
7909,6889,John M. Campbell
7910,6840,A. Charnes
7911,4970,R. W. Clower
7912,6924,T. J. Rothenberg
7913,6729,Ken-ichi Inada
7914,7157,A. L. Nagar
7915,7207,N. C. Kakwani
7916,7518,J. Kmenta
7917,7307,W. M. Gorman
7918,6289,T. I. Matuszewski
7919,7060,P. R. Pitts
7920,5079,Ronald Jones
7921,6350,Lionel McKenzie
7922,7122,W. W. Cooper
7923,6793,B. Mellon
7924,7122,William Wager Cooper
7925,3589,Maarten Voors
7926,1659,Erwin Bulte
7927,938,Christopher Taylor
7928,5459,Štěpán Jurajda
7929,5912,Warren Whatley
7930,5072,Ronald Oaxaca
7931,4019,Michael Ransom
7932,4476,Perry Mehrling
7933,1738,Filip Matějka
7934,4933,Robert Townsend
7935,762,Catherine Tucker
7936,5488,Steven Matusz
7937,3220,Keith Marzilli Ericson
7938,2337,J. Doyne Farmer
7939,4165,Nathan M. Palmer
7940,5882,Viral Acharya
7941,4882,Robert Engle
7942,4635,Price Fishback
7943,1940,Gerald Auten
7944,2008,Gordon Hanson
7945,3499,Lisa A. Gennetian
7946,5069,Ronald C. Kessler
7947,2298,Isaac Mbiti
7948,2494,James R. Hines Jr.
7949,3954,Michael D. Bordo
7950,4884,Robert Schoeni
7951,8,Michael Spence
7952,4950,Robert R. Weathers II
7953,1195,David Autor
7954,5730,Timothy Bresnahan
7955,7641,Charles E. McLure Jr.
7956,3042,Josh Linn
7957,3158,Karen Palmer
7958,558,Benjamin Handel
7959,2959,Jonathan Kolstad
7960,998,Courtney Coile
7961,3475,Leslie McGranahan
7962,3680,Marianne Bitler
7963,7381,Hilary Hoynes
7964,932,Christopher Knittel
7965,761,Catherine Wolfram
7966,8506,Amir Jina
7967,73,Alan Barreca
7968,330,Anjan Thakor
7969,8645,Nikhil Agarwal
7970,8646,Jianfeng Yu
7971,8647,Benjamin N. Roin
7972,8648,Atsushi Ohyama
7973,8649,Tetsuji Okazaki
7974,8650,Qiang Fu
7975,8651,Jingfeng Lu
7976,8652,Yue Pan
7977,8653,Vianney Dequiedt
7978,8654,Yuya Takahashi
7979,8655,Stephen L. Cheung
7980,8656,Bin Miao
7981,8657,Songfa Zhong
7982,8658,Camilo García-Jimeno
7983,8659,Dina Pomeranz
7984,8660,Michael Richter
7985,8661,Laurent Lamy
7986,8662,Andrey Fradkin
7987,8663,Stéphane Guibaud
7988,8664,Yves Breitmoser
7989,8665,Leo Kaas
7990,8666,Laurence Ales
7991,8667,Musab Kurnaz
7992,8668,Christopher Sleet
7993,8669,Brendan Lucier
7994,8670,Alain de Janvry
7995,8671,Kyle Emerick
7996,8672,Marco Gonzalez-Navarro
7997,8673,Elisabeth Sadoulet
7998,8674,Robert Inklaar
7999,8675,Marcel P. Timmer
8000,8676,Moritz Kuhn
8001,8677,Mark L. J. Wright
8002,8678,Felix Reichling
8003,8679,Keith Kuester
8004,8680,Juan Pantano
8005,8681,Ricardo Perez-Truglia
8006,8682,Andres Babino
8007,8683,Mariano Sigman
8008,8684,Tomoyuki Nakajima
8009,8685,Dayanand Manoli
8010,8686,Lucija Muehlenbachs
8011,8687,Elisheba Spiller
8012,8688,László Halpern
8013,8689,Esther Ann Bøler
8014,8690,Karen Helene Ulltveit-Moe
8015,8691,Alex Edmans
8016,8692,Itay Goldstein
8017,8693,Wei Jiang
8018,8644,Rafael Pass
8019,272,Andrew Abel
8020,535,Benjamin Bernanke
8021,1888,Gene Grossman
8022,1903,George Akerlof
8023,2162,Henry Farber
8024,3737,Mark Machina
8025,4940,Robert A. Moffitt
8026,5935,Wilfred Ethier
8027,8777,David Hartman
8028,8778,Joseph P. Kalt
8029,8779,Malcolm Gillis
8030,8780,Michael Roemer
8031,8781,Robert Dorfman
8032,6326,Robert A. Mundell
8033,4898,Robert Topel
8034,698,Cecil Duncan MacRae
8035,8782,Christopher K. Harris
8036,6832,F. Mehta
8037,6686,S. Clemhout
8038,3194,Kathryn M. Dominguez
8039,1123,Daniela Glätzle-Rützler
8040,2331,J. C. Murphy
8041,8986,S. K. Das
8042,335,Ann D. Witte
8043,1032,Dale O. Stahl II
8044,6290,Peter Morgan
8045,7154,Th. E. Nijman
8046,6365,R. W. Klein
8047,7374,S. J. Brown
8048,6733,Tony Lancaster
8049,7399,Alexander S. Kelso Jr.
8050,6828,C. d'Aspremont
8051,7200,J. Jaskold Gabszewicz
8052,6507,A. S. Deaton
8053,4872,Robert Evenson
8054,6357,A. B. Z. Salem
8055,7390,T. D. Mount
8056,6486,W. Oberhofer
8057,7247,R. Berner
8058,7427,J. Koerts
8059,7175,S. S. Arora
8060,7233,R. R. Hocking
8061,2469,James Holmes
8062,1569,Emmett Keeler
8063,7114,M. Ishag Nadiri
8064,1928,G. S. Tolley
8065,6771,R. G. Fletcher
8066,7489,Herbert S. Winokur
8067,5581,T. D. Wallace
8068,7329,Ö. Éltetö
8069,7190,E. Frigyes
8070,7373,J. B. Kadane
8071,6680,A. Zellner
8072,8278,H. Theil
8073,6410,T. Takayama
8074,6930,G. G. Judge
8075,6592,R. Lucas
8076,4191,N. Wallace
8077,6627,Z. Griliches
8078,6603,A. P. Barten
8079,6539,D. A. Rowe
8080,6966,Martin Beckmann
8081,6368,N. F. Morehouse
8082,6602,S. J. Horwitz
8083,7156,R. H. Strotz
8084,5878,Vincent Crawford
8085,2294,Irwin L. Collier
8086,4099,Md. Nazmul Hassan
8087,2895,John S. Wiley
8088,4809,Richard Arnott
8089,356,Anthony A. Smith Jr.
8090,8129,Robert B. Ekelund Jr.
8091,4742,Raymond Owens III
8092,495,Babur De los Santos
8093,990,Cormac Ó Gráda
8094,5582,T. N. Srinivasan
8095,1854,Gardner M. Brown Jr.
8096,975,Clifford W. Smith
8097,3351,L. A. Ihnen
8098,6545,Joan Ricart I Costa
8099,2332,J. Carl Poindexter Jr.
8100,7641,Charles E. McLure
8101,2163,Henry W. Chappell Jr.
8102,2416,James A. Schmitz
8103,2476,James M. Snyder
8104,6922,C. W. J. Granger
8105,786,Charles Wilson
8106,3568,Luis M. B. Cabral
8107,6261,D. Duffie
8108,268,A. Mas-Colell
8109,295,A. McLennan
8110,6524,J. Geanakoplos
8111,3929,Mervyn King
8112,1235,David M. Newbery
8113,6545,Joan E. Ricart I Costa
8114,6672,J. C. Nankervis
8115,7202,D. J. Brown
8116,6841,O. Burkinshaw
8117,357,A. B. Atkinson
8118,5464,Steven Matthews
8119,7955,W. E. Diewert
8120,7086,T. J. Wales
8121,7698,Paul Taubman
8122,6491,Francoise Forges
8123,2577,Jean-Francois Mertens
8124,7382,M. M. Bray
8125,4429,Paul Romer
8126,6751,Q. H. Vuong
8127,7029,A. Zabalza
8128,6351,A. Kirman
8129,6970,C. Oddou
8130,6651,Jonathan E. Ingersoll Jr.
8131,6241,C. L. F. Attfield
8132,6996,J.-P. Florens
8133,6632,G. Laroque
8134,6480,G. Michel
8135,2805,John Garen
8136,6258,G. B. A. Evans
8137,6251,S. E. Satchell
8138,2457,J. Heckman
8139,6433,Byran W. Brown
8140,6416,T. R. Johnson
8141,6790,J. H. Pencavel
8142,6277,G. H. Hillier
8143,6869,T. W. Kinal
8144,6303,Robert H. Meyer
8145,6414,Joseph Stiglitz
8146,6736,Truman Bewley
8147,5720,T. R. Smith
8148,7297,M. Deistler
8149,6869,Terrence Kinal
8150,6920,Erling Steigum Jr.
8151,6560,J. G. Cragg
8152,896,Christopher Sims
8153,6472,R. Kohn
8154,4046,M. Moreaux
8155,6636,A. R. Bergstrom
8156,6677,G. J. Anderson
8157,7229,R. W. Blundell
8158,7304,Phillippe Michel
8159,7168,T. W. Anderson
8160,2176,H. Moulin
8161,6908,A. F. Shorrocks
8162,6200,George F. Rhodes Jr.
8163,7382,Margaret Bray
8164,6809,Hsueh-Cheng Cheng
8165,6859,Myrna Wooders
8166,7231,R. Schmalensee
8167,7133,J. H. Drèze
8168,6496,J. Greenberg
8169,6296,G. D. A. Phillips
8170,7172,A. C. Harvey
8171,6524,J. D. Geanakoplos
8172,7207,Nanak Kakwani
8173,6706,R. W. Rosenthal
8174,7026,A. Holly
8175,7509,J. Kornai
8176,7121,W. W. Sharkey
8177,1811,Francois Bourguignon
8178,3248,K. J. Arrow
8179,6170,R. Radner
8180,6426,P. K. Trivedi
8181,148,A. K. Skiba
8182,6520,E. J. Hannan
8183,7134,V. Torre
8184,6180,D. L. Brito
8185,6773,M. D. Intriligator
8186,7181,H. Neudecker
8187,6716,John Ledyard
8188,7166,A. Ben-Israel
8189,6854,E. Burmeister
8190,6987,P. J. Hammond
8191,6436,Jean Michel Grandmont
8192,6281,J. A. Scheinkman
8193,1569,E. B. Keeler
8194,3018,J. P. Newhouse
8195,796,C. E. Phelps
8196,7133,Jacques Drèze
8197,6588,A. D. Woodland
8198,6561,D. J. White
8199,6195,H. J. Landau
8200,4794,Richard Kihlstrom
8201,7348,D. K. Osborne
8202,6965,I. G. Evans
8203,7159,S. A. Shaban
8204,7524,J. W. Moon
8205,7125,W. Eichhorn
8206,7169,T. Toyoda
8207,564,B. T. McCallum
8208,6784,N. Podder
8209,6521,C. Blackorby
8210,3371,L. Epstein
8211,7404,M. Hwang
8212,6431,Kanhaya L. Gupt
8213,6513,A. Simonovits
8214,784,Charles C. Holt
8215,7147,B. Peleg
8216,6903,M. E. Yaari
8217,6607,M. G. Allingham
8218,7093,H. H. Kelejian
8219,6601,R. H. Court
8220,6254,H. D. Vinod
8221,7012,K. R. Akkina
8222,6318,Roger Bowden
8223,6774,I. W. Sandberg
8224,6883,M. C. Casson
8225,6891,E. Malinvaud
8226,7808,Dale Heien
8227,6642,C. R. Wymer
8228,6223,W. D. O'Neill
8229,6318,R. J. Bowden
8230,6791,Y. Younes
8231,7200,Jean Jaskold Gabszewicz
8232,6574,F. H. Hahn
8233,6469,J. S. Kelly
8234,6271,S. N. Afriat
8235,8192,Robert Holbrook
8236,7088,Frank Stafford
8237,6614,D. M. Grether
8238,3629,M. Nerlove
8239,1143,David Starrett
8240,6494,J. Durbin
8241,7068,George Lady
8242,6177,Roman L. Weil
8243,6447,J. M. Thomson
8244,3800,Martin Weitzman
8245,7099,M. R. Wickens
8246,6224,M. I. Kamien
8247,6961,N. L. Schwartz
8248,6414,J. E. Stiglitz
8249,7114,M. I. Nadiri
8250,8069,Harl E. Ryder
8251,6731,C. van de Panne
8252,6804,L. R. Klein
8253,7408,F. W. McElroy
8254,6355,P. Naor
8255,6697,R. S. Preston
8256,7470,H. O. Stekler
8257,6177,Roman L. Weil Jr.
8258,6207,W. E. Johnston
8259,7038,R. L. Crouch
8260,7937,W. J. Baumol
8261,6244,R. C. Bushnell
8262,4630,P. K. Bardhan
8263,7435,B. P. Banerjee
8264,6582,S. S. Sengupta
8265,6712,L. S. Shapley
8266,6212,M. Shubik
8267,6516,M. A. Grove
8268,6905,C. E. V. Leser
8269,7464,John T. Scott Jr.
8270,7211,Richard C. Henshaw Jr.
8271,3928,Merton Miller
8272,6506,R. Jagannathan
8273,7362,J. Klatzmann
8274,6462,G. Matthys
8275,6749,J. K. Sengupta
8276,7290,P. R. Fisk
8277,7354,H. E. Daniels
8278,6723,H. S. Houthakker
8279,7377,M. T. G. Meulenberg
8280,6359,J. B. Rosen
8281,7340,C. A. Blyth
8282,6201,G. A. Crothall
8283,6385,M. F. M. Osborne
8284,6405,Th. Lipták
8285,7378,S. M. Goldman
8286,8068,H. Uzawa
8287,7308,O. H. Brownlee
8288,6641,I. O. Scott
8289,6900,J. C. G. Boot
8290,6537,D. V. T. Bear
8291,6675,C. E. Ferguson
8292,7242,A. M. Kshirsagar
8293,7525,J. Wolfowitz
8294,7252,P. Zusman
8295,7095,H. S. Konijn
8296,6405,T. Lipták
8297,6760,F. E. A. Briggs
8298,6735,A. S. Goldberger
8299,6851,H. S. Odeh
8300,6463,G. M. de Wit
8301,6415,A. A. Walters
8302,6263,Michael Lovell
8303,6413,M. Morishima
8304,7406,F. Seton
8305,7018,H. O. Hartley
8306,6738,V. K. Sastry
8307,6157,P. C. Mahalanobis
8308,6705,H. O. A. Wold
8309,7278,J. Tinbergen
8310,6625,T. M. Brown
8311,6826,H. D. Block
8312,7016,H. O. Carter
8313,7444,P. J. Verdoorn
8314,7416,L. Juréen
8315,6622,T. Kose
8316,6941,R. S. G. Rutherford
8317,7345,S. G. Allen
8318,6705,H. Wold
8319,7115,M. Allais
8320,4931,Robert Solow
8321,6196,R. M. Goodwin
8322,6319,A. R. Ferguson
8323,2995,Joseph E. Harrington Jr.
8324,6974,Olivier De La Grandville
8325,2391,Jacques-Francois Thisse
8326,2327,J. Bradord De Long
8327,5526,Ṣule Özler
8328,797,Charles Stuart
8329,2175,Herschell I. Grossman
8330,5956,William Darity Jr.
8331,1235,David Newbery
8332,2130,Hayne Leland
8333,1869,Gary E Bolton
8334,7667,George Johnson
8335,6284,Forrest Nelson
8336,4844,Richardo J. Caballero
8337,2014,Graciela Kaminsky
8338,1994,Glenn Loury
8339,67,Alan Krueger
8340,5412,Steve Williamson
8341,6013,Xavier Sala-I-Martin
8342,7376,Dennis Capozza
8343,5934,Wilbur John Coleman
8344,4319,Owen Lamont
8345,849,Ching-To Albert Ma
8346,2436,James D. Dana Jr.
8347,6294,Michael Murray
8348,2882,John R. Lott Jr.
8349,2476,James M. Snyder  Jr.
8350,5800,Troy Daving
8351,1100,Daniel Müller
8352,1644,Erik Wengström
8353,8054,Jagdish Bhagwati
8354,3844,Matías Iaryczower
8355,316,Andrés Rodríguez-clare
8356,4346,Panagiotis Th. Konstantinou
8357,1738,Filip Matéjka
8358,522,Bartosz Maćkowiak
8359,3639,Marcin Pȩski
8360,4264,Nuno Limão
8361,6001,WOLFRAM SCHLENKER
8362,4019,Michael R Ransom
8363,3055,José V. Rodríguez Mora
8364,3398,Laura L. Veldkamp
8365,3120,Justin P. Johnson
8366,1247,David P. Myatt
8367,2544,Jason G. Cummins
8368,3279,Kevin A. Hassett
8369,5439,Stephen D. Oliner
8370,1609,Eric Bettinger
8371,3908,Meghan Busse
